Application_ID,Customer_ID,Application_Date,Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Loan_Tenure_Months,Existing_Loans,Previous_Defaults,Monthly_Expenses,Savings,Dependents,Gender,Employment_Type,Education_Level,Location,Loan_Type,Marital_Status,Payment_History,Loan_Defaulted
APP100823,CUST10823,2025-09-08,54,37710.0,599.0,15,934750,12,5,0,65763.0,717384,4,Male,Salaried,Graduate,Semi-Urban,Personal,Married,Good,1
APP100824,CUST10824,2023-08-19,34,126714.0,722.0,23,1360114,36,0,0,16233.0,659318,0,Male,Salaried,Graduate,Urban,Business,Single,Average,1
APP100825,CUST10825,2024-12-29,46,173604.0,636.0,7,134335,12,3,0,35496.0,628271,0,Female,Salaried,Graduate,Urban,Education,Single,Good,0
APP100826,CUST10826,2025-01-15,65,146727.0,773.0,22,413133,24,0,2,22806.0,127194,3,Male,Business,Graduate,Semi-Urban,Home,Single,Excellent,0
APP100827,CUST10827,2024-02-03,47,167673.0,689.0,21,667300,60,0,0,45326.0,611955,3,Male,Salaried,Graduate,Semi-Urban,Home,Single,Average,1
APP100828,CUST10828,2023-04-05,29,81227.0,691.0,5,131748,84,5,0,83807.0,940209,5,Male,Salaried,Postgraduate,Semi-Urban,Vehicle,Married,Excellent,0
APP100829,CUST10829,2024-04-19,46,154039.0,820.0,9,736779,84,0,0,44513.0,193151,4,Female,Salaried,Postgraduate,Semi-Urban,Personal,Single,Excellent,0
APP100830,CUST10830,2025-02-13,42,102289.0,609.0,15,1163771,24,0,0,56761.0,975404,2,Male,Salaried,High School,Semi-Urban,Personal,Single,Good,1
APP100831,CUST10831,2025-03-10,50,169094.0,706.0,10,779055,36,1,0,24465.0,134335,3,Female,Salaried,Graduate,Urban,Personal,Married,Excellent,0
APP100832,CUST10832,2025-08-01,63,23722.0,676.0,12,1712710,84,2,1,44502.0,446926,4,Female,Business,Graduate,Semi-Urban,Home,Married,Good,1
APP100833,CUST10833,2025-10-19,37,176485.0,,28,676692,72,0,2,84396.0,574398,3,Male,Salaried,Graduate,Urban,Business,Married,Good,0
APP100834,CUST10834,2024-09-12,46,99050.0,835.0,5,351286,24,2,0,13250.0,922464,1,Female,Business,Graduate,Urban,Vehicle,Married,Good,0
APP100835,CUST10835,2025-05-09,56,101596.0,645.0,23,835608,48,0,0,65503.0,796221,0,Male,Self-Employed,Graduate,Urban,Personal,Single,Poor,1
APP100836,CUST10836,2025-08-21,21,84732.0,600.0,0,1170116,12,2,2,26310.0,267677,4,Female,Contract,Graduate,Urban,Business,Married,Average,1
APP100837,CUST10837,2025-12-07,28,161369.0,629.0,20,1792225,72,3,0,37206.0,318114,3,Male,Salaried,High School,Urban,Education,Married,Excellent,0
APP100838,CUST10838,2025-03-23,55,86323.0,673.0,18,1437668,84,3,0,14764.0,558064,0,Male,Salaried,Graduate,Urban,Home,Married,Average,0
APP100839,CUST10839,2023-04-05,35,41816.0,695.0,11,1943959,72,2,2,60596.0,970806,2,Female,Salaried,High School,Semi-Urban,Education,Married,Good,0
APP100840,CUST10840,2023-02-02,42,58695.0,699.0,23,1110331,36,0,0,17842.0,285869,3,Male,Contract,Graduate,Urban,Home,Single,Average,1
APP100841,CUST10841,2023-05-02,34,168774.0,825.0,26,1875779,48,1,0,7976.0,69367,4,Male,Business,Postgraduate,Rural,Vehicle,Single,Average,0
APP100842,CUST10842,2023-08-06,46,174314.0,812.0,5,1478705,12,2,0,12426.0,339374,1,Female,Self-Employed,Graduate,Urban,Education,Married,Excellent,0
APP100843,CUST10843,2025-12-12,48,73841.0,788.0,29,1707417,48,4,0,27887.0,599830,0,Female,Salaried,High School,Urban,Vehicle,Single,Good,1
APP100844,CUST10844,2025-03-05,43,146498.0,850.0,17,184962,24,1,0,31710.0,97534,0,Female,Salaried,High School,Semi-Urban,Vehicle,Married,Average,0
APP100845,CUST10845,2023-06-25,34,125096.0,752.0,30,1979384,36,4,1,46387.0,369993,1,Female,Salaried,Graduate,Rural,Vehicle,Married,Good,1
APP100846,CUST10846,2023-10-19,44,110764.0,,12,306760,72,2,0,52470.0,440644,4,Female,Salaried,Graduate,Semi-Urban,Education,Single,Excellent,0
APP100847,CUST10847,2024-05-05,22,103744.0,750.0,6,1115751,72,0,0,11486.0,782275,5,Male,Salaried,Graduate,Semi-Urban,Education,Single,Excellent,0
APP100848,CUST10848,2025-01-30,65,46482.0,738.0,22,902119,24,4,0,44258.0,624911,2,Male,Salaried,Graduate,Rural,Education,Single,Excellent,1
APP100849,CUST10849,2024-09-25,46,27171.0,720.0,12,921415,72,2,0,27623.0,632499,5,Male,Self-Employed,Graduate,Semi-Urban,Personal,Single,Excellent,1
APP100850,CUST10850,2023-05-05,34,118755.0,660.0,20,531503,60,1,0,28806.0,750258,1,Female,Contract,Graduate,Semi-Urban,Vehicle,Single,Good,0
APP100851,CUST10851,2024-08-26,27,126125.0,596.0,7,800071,36,0,1,10973.0,795917,2,Female,Self-Employed,Postgraduate,Rural,Personal,Single,Good,1
APP100852,CUST10852,2025-07-26,23,148722.0,680.0,29,1778224,24,4,0,51215.0,71771,4,Male,Self-Employed,Graduate,Urban,Home,Single,Excellent,1
APP100853,CUST10853,2025-12-01,43,124082.0,732.0,20,96629,36,2,0,50939.0,179746,3,Female,Contract,Postgraduate,Rural,Education,Single,Good,0
APP100854,CUST10854,2024-05-05,63,21696.0,695.0,16,1739643,12,0,0,34157.0,244276,3,Male,,High School,Urban,Business,Single,Poor,1
APP100855,CUST10855,2024-07-18,65,144310.0,610.0,8,1277448,36,0,1,10521.0,102519,5,Male,Salaried,Graduate,Rural,Home,Married,Average,1
APP100856,CUST10856,2023-06-17,38,169130.0,678.0,19,742727,36,3,0,17891.0,487791,4,Female,Business,Graduate,Urban,Vehicle,Married,Good,1
APP100857,CUST10857,2025-01-28,58,169385.0,674.0,12,1569546,12,0,0,87331.0,232024,2,Female,Salaried,Graduate,Urban,Vehicle,Single,Average,1
APP100858,CUST10858,2023-09-06,55,37149.0,685.0,1,1429233,24,2,0,27474.0,858113,5,Female,Salaried,High School,Rural,Personal,Single,Poor,1
APP100859,CUST10859,2023-06-29,35,148064.0,727.0,3,1705626,36,1,0,31507.0,946308,1,Female,Salaried,Graduate,Urban,Education,Married,Average,0
APP100860,CUST10860,2023-01-28,45,71521.0,743.0,29,1258670,48,5,1,15687.0,707604,5,Female,Salaried,Postgraduate,Semi-Urban,Education,Single,Average,0
APP100861,CUST10861,2023-04-27,57,63740.0,652.0,28,1823265,36,3,0,16009.0,268619,4,Female,Salaried,High School,Urban,Home,Married,Average,1
APP100862,CUST10862,2024-12-03,48,124611.0,764.0,24,1026918,24,2,0,49291.0,656091,4,Male,Salaried,Postgraduate,Urban,Home,Single,Good,0
APP100863,CUST10863,2024-10-18,30,154028.0,775.0,1,1156517,72,2,1,53296.0,581361,3,Female,Salaried,Graduate,Rural,Home,Single,Excellent,1
APP100864,CUST10864,2025-04-11,59,84641.0,714.0,3,1404193,84,2,3,45225.0,539335,1,Male,Salaried,High School,Urban,Business,Married,Good,1
APP100865,CUST10865,2023-09-19,37,81811.0,740.0,17,760958,12,4,0,39828.0,917536,3,Male,Contract,Graduate,Semi-Urban,Business,Married,Excellent,1
APP100866,CUST10866,2024-09-17,59,81232.0,764.0,4,1114616,72,4,0,41102.0,475908,2,Male,,High School,Urban,Vehicle,Married,Poor,0
APP100867,CUST10867,2025-02-23,42,33417.0,,18,1168382,24,1,0,61342.0,363101,2,Female,Business,High School,Rural,Vehicle,Single,Good,1
APP100868,CUST10868,2025-11-27,46,173801.0,769.0,9,1767222,60,2,0,38712.0,884923,0,Male,Contract,High School,Semi-Urban,Vehicle,Married,Poor,0
APP100869,CUST10869,2023-07-16,64,130492.0,631.0,17,250211,84,4,1,31823.0,92599,4,Female,Salaried,Graduate,Semi-Urban,Education,Married,Average,1
APP100870,CUST10870,2024-11-14,45,48099.0,638.0,29,686364,72,4,1,,53444,1,Female,Business,High School,Rural,Vehicle,Married,Good,1
APP100871,CUST10871,2025-05-23,37,179033.0,705.0,24,105916,36,4,0,85174.0,192920,1,Female,Salaried,High School,Urban,Personal,Married,Excellent,0
APP100872,CUST10872,2023-11-29,33,161674.0,529.0,20,722960,84,1,0,43052.0,682159,3,Female,Business,Graduate,Semi-Urban,Home,Married,Excellent,1
APP100873,CUST10873,2024-12-20,40,136474.0,703.0,9,445507,36,1,0,28265.0,354002,5,Female,Salaried,Graduate,Semi-Urban,Education,Married,Good,0
APP100874,CUST10874,2023-03-20,45,27256.0,764.0,4,1504915,12,2,0,47012.0,200928,5,Male,Business,Postgraduate,Urban,Business,Single,Average,1
APP100875,CUST10875,2023-07-16,24,52681.0,567.0,16,840243,36,3,1,15916.0,216540,3,Female,Salaried,High School,Semi-Urban,Home,Married,Poor,1
APP100876,CUST10876,2023-08-14,30,109328.0,772.0,21,605564,84,2,0,80045.0,379041,5,Male,Salaried,Graduate,Semi-Urban,Vehicle,Married,Excellent,0
APP100877,CUST10877,2024-08-17,23,61361.0,638.0,12,235217,48,4,0,50532.0,442455,1,Female,Business,Postgraduate,Semi-Urban,Business,Married,Excellent,0
APP100878,CUST10878,2025-07-01,61,52540.0,706.0,22,917481,48,5,0,52659.0,894783,3,Female,Business,High School,Urban,Business,Married,Excellent,1
APP100879,CUST10879,2025-01-04,65,175608.0,648.0,16,251750,72,4,3,19003.0,587183,5,Female,Salaried,Graduate,Urban,Business,Single,Good,0
APP100880,CUST10880,2025-07-07,38,102700.0,733.0,8,1318430,24,0,0,47634.0,899932,0,Male,Self-Employed,Graduate,Urban,Home,Single,Average,1
APP100881,CUST10881,2024-06-20,56,96532.0,767.0,23,796403,12,5,1,79992.0,439159,4,Male,Salaried,Postgraduate,Urban,Education,Single,Excellent,1
APP100882,CUST10882,2023-08-08,42,145626.0,739.0,11,994218,60,5,1,16369.0,67559,0,Male,Self-Employed,Graduate,Urban,Home,Married,Good,1
APP100883,CUST10883,2023-10-20,54,151943.0,690.0,13,761045,72,2,0,24329.0,946507,5,Male,Salaried,Graduate,Semi-Urban,Personal,Single,Good,0
APP100884,CUST10884,2023-07-21,28,64002.0,654.0,13,1766130,24,4,0,83754.0,682861,2,Female,Business,Graduate,Urban,Vehicle,Married,Good,1
APP100885,CUST10885,2023-02-01,60,67812.0,685.0,7,1433782,12,4,0,17410.0,298236,1,Female,Salaried,Graduate,Rural,Education,Married,Good,1
APP100886,CUST10886,2024-12-16,64,171698.0,739.0,22,1249010,84,3,0,34730.0,216591,0,Male,Contract,Graduate,Semi-Urban,Education,Married,Good,0
APP100887,CUST10887,2025-01-22,39,126946.0,742.0,4,1939507,12,0,1,7665.0,821200,0,Male,Salaried,Postgraduate,Urban,Vehicle,Married,Good,0
APP100888,CUST10888,2025-10-13,62,84668.0,731.0,18,620569,84,2,0,44899.0,826036,3,Male,Salaried,Graduate,Urban,Personal,Married,Good,1
APP100889,CUST10889,2023-04-25,61,117003.0,594.0,30,1030317,72,1,0,42703.0,354968,3,Male,Salaried,High School,Semi-Urban,Business,Single,Good,0
APP100890,CUST10890,2024-12-22,57,60998.0,688.0,27,881284,24,2,0,70951.0,313904,3,Female,Salaried,Postgraduate,Rural,Vehicle,Single,Good,1
APP100891,CUST10891,2023-07-01,26,122601.0,642.0,13,836408,24,5,0,29172.0,11476,5,Female,Salaried,Graduate,Semi-Urban,Business,Married,Poor,0
APP100892,CUST10892,2025-02-09,46,25812.0,740.0,8,1876557,36,2,0,7684.0,920848,2,Female,Business,Graduate,Semi-Urban,Vehicle,Married,Average,1
APP100893,CUST10893,2024-04-13,54,79844.0,633.0,29,554869,60,3,0,78030.0,774733,0,Male,Salaried,Graduate,Urban,Home,Married,Good,0
APP100894,CUST10894,2024-03-01,65,151251.0,724.0,6,1801772,48,2,0,24750.0,103138,4,Male,Salaried,Postgraduate,Urban,Personal,Married,Average,1
APP100895,CUST10895,2025-04-13,26,92601.0,669.0,26,1627459,36,3,0,24887.0,258033,3,Female,Salaried,Graduate,Semi-Urban,Personal,Single,Average,1
APP100896,CUST10896,2025-12-19,57,157347.0,549.0,25,670218,12,5,0,25826.0,112620,2,Male,Salaried,Graduate,Urban,Vehicle,Single,Good,0
APP100897,CUST10897,2024-04-29,53,65857.0,760.0,25,1245050,60,3,0,11180.0,121070,5,Male,Self-Employed,Postgraduate,Urban,Personal,Single,Average,1
APP100898,CUST10898,2023-01-11,42,143555.0,688.0,7,1093302,60,4,0,51779.0,80498,2,Male,Business,Graduate,Urban,Business,Single,Good,1
APP100899,CUST10899,2023-02-11,41,38700.0,786.0,13,311745,24,1,1,73095.0,33439,3,Female,Salaried,High School,Semi-Urban,Personal,Married,Average,1
APP100900,CUST10900,2023-05-03,26,111330.0,565.0,21,1819219,60,5,0,67288.0,8400,1,Male,Salaried,Graduate,Semi-Urban,Personal,Married,Good,1
APP100901,CUST10901,2024-12-01,26,162941.0,668.0,27,1453396,72,3,0,45905.0,94976,0,Female,Salaried,Graduate,Semi-Urban,Personal,Single,Poor,0
APP100902,CUST10902,2023-09-09,24,170026.0,674.0,13,1055635,60,0,0,74507.0,248305,3,Male,Business,Graduate,Urban,Education,Married,Good,1
APP100903,CUST10903,2025-08-30,50,81353.0,710.0,10,1796659,12,5,0,,920850,4,Male,Self-Employed,Graduate,Semi-Urban,Vehicle,Single,Good,1
APP100904,CUST10904,2024-08-26,31,118772.0,591.0,13,1280970,72,0,0,23113.0,29610,0,Female,Contract,Graduate,Rural,Home,Married,Good,0
APP100905,CUST10905,2023-08-01,50,109502.0,731.0,20,1800700,72,1,2,47861.0,580644,2,Female,Salaried,Graduate,Semi-Urban,Home,Single,Good,1
APP100906,CUST10906,2023-09-25,51,131943.0,833.0,30,1516703,36,3,0,83487.0,689935,4,Female,Contract,Postgraduate,Semi-Urban,Education,Single,Excellent,0
APP100907,CUST10907,2025-10-02,44,127850.0,726.0,7,796648,60,5,0,30617.0,286872,0,Female,Business,Graduate,Urban,Education,Married,Excellent,0
APP100908,CUST10908,2024-12-07,29,63095.0,697.0,2,1904413,24,5,0,7583.0,646990,4,Male,Business,Postgraduate,Semi-Urban,Home,Married,Good,1
APP100909,CUST10909,2024-06-23,23,163342.0,587.0,27,1156698,84,1,0,,820499,2,Male,Salaried,Postgraduate,Urban,Business,Single,Good,1
APP100910,CUST10910,2024-12-06,51,179980.0,632.0,28,1057260,36,4,0,8055.0,488055,3,Female,Business,High School,Urban,Home,Single,Good,0
APP100911,CUST10911,2025-10-07,60,33523.0,686.0,28,804849,24,0,0,77337.0,836694,4,Female,Salaried,Graduate,Urban,Home,Single,Excellent,1
APP100912,CUST10912,2024-09-10,57,80433.0,650.0,22,1331237,60,5,2,39426.0,506492,3,Male,Self-Employed,Graduate,Urban,Vehicle,Single,Good,0
APP100913,CUST10913,2024-05-12,56,37991.0,767.0,17,1751773,36,2,0,65532.0,268772,2,Male,Salaried,Postgraduate,Semi-Urban,Home,Single,Excellent,1
APP100914,CUST10914,2025-10-17,44,28775.0,730.0,2,315591,60,0,0,14933.0,372212,2,Male,Business,Graduate,Rural,Home,Married,Excellent,0
APP100915,CUST10915,2025-02-20,51,102995.0,850.0,30,234215,12,3,2,36979.0,604345,4,Female,Contract,High School,Semi-Urban,Personal,Married,Excellent,0
APP100916,CUST10916,2023-05-06,26,165745.0,616.0,12,1109238,36,1,1,50047.0,633337,4,Female,Self-Employed,Postgraduate,Urban,Education,Married,Good,1
APP100917,CUST10917,2025-04-20,22,140808.0,692.0,11,1554793,24,0,2,9137.0,423596,2,Male,Self-Employed,Graduate,Semi-Urban,Home,Single,Excellent,1
APP100918,CUST10918,2025-09-09,40,176128.0,586.0,14,1681146,12,2,0,16423.0,589141,4,Female,Self-Employed,Postgraduate,Semi-Urban,Home,Married,Good,1
APP100919,CUST10919,2023-01-12,48,155686.0,523.0,17,448115,48,2,0,39482.0,427139,4,Male,Self-Employed,Graduate,Semi-Urban,Business,Married,Good,1
APP100920,CUST10920,2024-05-30,31,25415.0,744.0,4,865014,24,1,1,49156.0,301202,4,Female,Salaried,Postgraduate,Urban,Home,Single,Excellent,1
APP100921,CUST10921,2023-11-12,24,166036.0,727.0,6,1690335,84,1,0,57483.0,847594,5,Female,Salaried,Graduate,Urban,Vehicle,Married,Good,1
APP100922,CUST10922,2025-10-28,35,55044.0,626.0,10,1746377,60,0,0,39754.0,885848,4,Male,Business,Graduate,Semi-Urban,Business,Single,Good,1
APP100923,CUST10923,2023-11-10,26,67976.0,697.0,25,1271861,24,3,0,41312.0,984898,0,Male,Salaried,Postgraduate,Semi-Urban,Home,Single,Average,1
APP100924,CUST10924,2024-06-30,50,21832.0,643.0,26,1730442,48,4,0,28363.0,201150,2,Female,Business,Graduate,Rural,Vehicle,Single,Average,1
APP100925,CUST10925,2023-02-08,58,52148.0,653.0,10,1960879,24,2,1,22085.0,155042,2,Male,Business,Graduate,Urban,Education,Married,Poor,1
APP100926,CUST10926,2025-11-10,22,130230.0,666.0,26,1706069,12,1,2,61889.0,306035,1,Female,Salaried,Graduate,Semi-Urban,Home,Single,Good,1
APP100927,CUST10927,2023-09-10,35,103076.0,623.0,14,910513,72,4,1,84951.0,665290,3,Male,Contract,Postgraduate,Urban,Education,Married,Good,1
APP100928,CUST10928,2023-10-30,31,56402.0,636.0,9,942215,24,4,0,61414.0,433534,1,Male,Salaried,Graduate,Urban,Home,Married,Poor,1
APP100929,CUST10929,2025-09-05,28,56578.0,638.0,14,284631,36,4,0,52052.0,841539,4,Female,Salaried,Postgraduate,Semi-Urban,Business,Married,Good,0
APP100930,CUST10930,2023-09-15,46,108453.0,722.0,30,133805,84,3,1,37691.0,853385,4,Male,Salaried,Graduate,Rural,Business,Single,Good,1
APP100931,CUST10931,2025-09-26,65,171390.0,482.0,30,1223274,48,1,3,77195.0,767435,0,Female,Contract,Graduate,Semi-Urban,Vehicle,Married,Good,1
APP100932,CUST10932,2024-06-25,64,93715.0,673.0,12,218902,24,2,0,59697.0,375577,0,Female,Contract,High School,Urban,Personal,Married,Good,1
APP100933,CUST10933,2024-10-01,25,129435.0,608.0,13,974570,48,1,0,,54108,0,Female,Salaried,Postgraduate,Urban,Vehicle,Married,Excellent,1
APP100934,CUST10934,2024-07-05,26,169538.0,611.0,16,1109288,72,0,1,8883.0,561862,0,Female,Salaried,Graduate,Urban,Home,Married,Average,1
APP100935,CUST10935,2024-04-05,46,113742.0,651.0,12,1442247,12,2,0,36712.0,777045,0,Male,Salaried,Graduate,Urban,Education,Single,Poor,0
APP100936,CUST10936,2023-08-12,24,63475.0,689.0,9,965885,36,1,0,89860.0,634575,0,Female,Self-Employed,Graduate,Semi-Urban,Education,Single,Excellent,1
APP100937,CUST10937,2023-04-02,39,78142.0,674.0,24,1749752,60,2,0,26545.0,408073,0,Female,Self-Employed,Graduate,Semi-Urban,Home,Married,Average,1
APP100938,CUST10938,2023-10-07,40,175636.0,610.0,0,1855262,24,0,0,23204.0,421729,0,Female,Self-Employed,Postgraduate,Semi-Urban,Personal,Married,Excellent,1
APP100939,CUST10939,2023-09-05,53,171484.0,744.0,0,568680,12,5,1,28268.0,629722,5,Male,Business,Graduate,Semi-Urban,Personal,Single,Excellent,0
APP100940,CUST10940,2025-05-15,40,111526.0,622.0,29,246437,48,2,0,86298.0,552881,0,Female,Self-Employed,Postgraduate,Semi-Urban,Personal,Single,Good,0
APP100941,CUST10941,2023-03-19,32,69001.0,635.0,14,1710049,72,5,0,89383.0,355363,2,Female,Salaried,High School,Semi-Urban,Home,Single,Excellent,1
APP100942,CUST10942,2024-04-02,21,75649.0,711.0,15,411995,84,4,0,41139.0,369188,0,Male,Salaried,Graduate,Urban,Business,Married,Good,1
APP100943,CUST10943,2024-08-08,46,162228.0,714.0,11,1522598,48,3,0,80652.0,941388,3,Female,Business,Graduate,Urban,Business,Single,Excellent,1
APP100944,CUST10944,2025-11-03,34,172136.0,644.0,25,1635074,84,0,0,33436.0,326130,0,Female,Self-Employed,Graduate,Urban,Home,Single,Good,1
APP100945,CUST10945,2023-02-14,58,43711.0,470.0,23,86972,72,2,1,73324.0,782499,5,Male,Salaried,Graduate,Rural,Business,Married,Good,1
APP100946,CUST10946,2023-02-07,57,48106.0,624.0,5,811254,84,0,0,9125.0,665667,4,Female,Salaried,Graduate,Rural,Personal,Married,Average,1
APP100947,CUST10947,2024-02-20,31,83458.0,702.0,5,346280,72,4,0,74142.0,804336,5,Female,Business,Postgraduate,Semi-Urban,Business,Married,Average,1
APP100948,CUST10948,2023-09-02,56,165661.0,742.0,11,487513,12,5,0,46534.0,896503,5,Male,Salaried,High School,Semi-Urban,Home,Married,Excellent,0
APP100949,CUST10949,2025-12-21,33,148429.0,684.0,24,852377,24,3,0,47973.0,361858,4,Male,Self-Employed,Graduate,Semi-Urban,Business,Married,Good,1
APP100950,CUST10950,2024-05-07,63,119754.0,654.0,14,800561,60,0,0,81369.0,458764,0,Male,Self-Employed,Graduate,Urban,Business,Married,Poor,1
APP100951,CUST10951,2023-11-19,23,156286.0,850.0,3,1439900,24,5,0,38521.0,411798,0,Female,Salaried,High School,Urban,Business,Single,Average,0
APP100952,CUST10952,2024-04-12,53,144479.0,662.0,23,1431173,36,4,0,12488.0,325109,4,Female,Self-Employed,Graduate,Urban,Business,Married,Good,1
APP100953,CUST10953,2025-12-20,26,176199.0,736.0,3,921836,24,4,0,44974.0,892880,3,Male,Salaried,Graduate,Rural,Home,Single,Good,1
APP100954,CUST10954,2023-03-28,30,154213.0,590.0,29,980728,72,4,0,47448.0,768807,1,Female,Salaried,Graduate,Urban,Vehicle,Single,Good,1
APP100955,CUST10955,2023-03-21,25,46884.0,608.0,1,1101628,72,5,1,12938.0,244027,2,Male,Salaried,Graduate,Semi-Urban,Business,Single,Good,1
APP100956,CUST10956,2023-08-16,43,20708.0,739.0,26,339416,36,2,1,56113.0,668385,4,Female,Self-Employed,Postgraduate,Rural,Vehicle,Married,Average,1
APP100957,CUST10957,2024-04-27,30,36375.0,768.0,30,1401870,48,1,0,20770.0,709804,0,Male,Business,Graduate,Urban,Home,Married,Excellent,0
APP100958,CUST10958,2024-09-14,64,33088.0,661.0,23,801564,72,0,0,57635.0,701974,2,Male,Salaried,Graduate,Semi-Urban,Education,Married,Poor,1
APP100959,CUST10959,2025-08-05,22,75615.0,551.0,11,198388,36,1,2,77171.0,442160,0,Male,Business,Graduate,Rural,Vehicle,Married,Excellent,1
APP100960,CUST10960,2024-04-29,33,128138.0,677.0,6,1545181,72,4,0,,197259,1,Female,Salaried,High School,Semi-Urban,Home,Single,Good,1
APP100961,CUST10961,2025-04-19,60,28014.0,704.0,19,1761176,60,1,1,62822.0,89724,1,Male,Salaried,Postgraduate,Semi-Urban,Education,Single,Excellent,1
APP100962,CUST10962,2023-01-25,22,152345.0,697.0,8,933527,72,5,0,54934.0,536892,4,Male,Salaried,Graduate,Urban,Business,Married,Good,1
APP100963,CUST10963,2025-02-17,40,120842.0,648.0,30,1429494,12,4,0,70526.0,241515,2,Female,Self-Employed,Graduate,Semi-Urban,Home,Single,Good,1
APP100964,CUST10964,2025-07-19,21,179953.0,679.0,8,879607,36,4,1,26487.0,512731,5,Male,Salaried,Graduate,Urban,Personal,Single,Excellent,1
APP100965,CUST10965,2025-03-05,57,96077.0,634.0,7,443781,84,3,0,58319.0,425506,2,Female,Salaried,High School,Urban,Education,Married,Poor,1
APP100966,CUST10966,2025-01-22,29,157784.0,607.0,13,1054802,24,3,0,17869.0,504348,5,Male,Salaried,Graduate,Semi-Urban,Personal,Married,Good,1
APP100967,CUST10967,2024-03-01,37,70874.0,747.0,0,1038598,36,5,1,79755.0,207811,1,Male,Salaried,Postgraduate,Urban,Business,Single,Good,1
APP100968,CUST10968,2025-12-26,29,87087.0,697.0,22,1114951,48,5,0,45797.0,711133,0,Male,Business,Graduate,Rural,Business,Married,Good,0
APP100969,CUST10969,2024-10-21,31,30297.0,679.0,20,599998,72,1,0,61298.0,799303,5,Male,Salaried,Graduate,Urban,Vehicle,Married,Excellent,0
APP100970,CUST10970,2024-11-15,35,45128.0,652.0,22,1803831,36,0,0,87209.0,740558,5,Male,Salaried,Graduate,Semi-Urban,Business,Single,Good,1
APP100971,CUST10971,2024-06-30,44,86368.0,676.0,11,828912,60,1,0,87299.0,107318,4,Male,Salaried,Postgraduate,Urban,Vehicle,Single,Good,1
APP100972,CUST10972,2025-07-04,58,96958.0,702.0,24,1044143,36,5,1,49933.0,606269,3,Male,Self-Employed,High School,Rural,Education,Single,Good,0
