Employee_ID,Age,Monthly_Income,Years_At_Company,Job_Satisfaction,Performance_Rating,Working_Hours,Training_Hours,Projects_Completed,Overtime_Hours,Distance_From_Home_KM,Leave_Days,Department,Job_Level,Education_Level,Employment_Type,Work_Mode,Gender,Joining_Date,Attrition
10971,37.0,51200.0,2.1,5.0,5,40.0,31.6,2,0.7,10.8,10.4,IT,Junior,High School,Full-Time,Hybrid,Male,2020-06-14,0
10972,31.0,38600.0,0.3,5.0,2,50.9,57.3,6,9.3,3.8,14.2,Finance,Mid,Master,Full-Time,Hybrid,Male,2021-03-18,0
10973,43.0,68900.0,1.6,1.0,4,48.6,46.2,6,14.7,11.5,9.7,IT,Junior,Bachelor,Full-Time,Office,Female,2023-01-06,0
10974,31.0,62100.0,7.3,2.0,1,53.2,29.7,6,9.6,16.5,13.6,Finance,Junior,High School,Full-Time,Hybrid,Male,2018-12-15,1
10975,32.0,69200.0,10.8,1.0,4,42.3,15.6,4,7.7,6.9,11.9,IT,Mid,Bachelor,Full-Time,Office,Female,2015-02-06,0
10976,21.0,64800.0,1.3,3.0,5,41.6,49.9,4,14.8,10.5,7.5,IT,Lead,Master,Full-Time,Office,Female,2024-04-23,0
10977,32.0,73500.0,3.1,4.0,4,38.6,50.4,7,11.7,4.6,14.8,Sales,Mid,Diploma,Contract,Hybrid,Female,2020-05-18,0
10978,21.0,107000.0,3.2,5.0,5,41.2,33.5,3,5.1,59.3,3.1,Sales,Senior,Bachelor,Full-Time,Hybrid,Female,2023-10-20,0
10979,23.0,75300.0,10.3,2.0,2,42.1,39.2,9,17.3,8.0,6.5,IT,Lead,Master,Full-Time,Hybrid,Female,2019-11-03,0
10980,42.0,39400.0,7.2,5.0,4,47.4,45.5,6,3.5,10.1,15.6,Sales,Junior,Diploma,Part-Time,Hybrid,Male,2023-04-08,0
10981,42.0,103500.0,3.6,1.0,3,39.4,59.0,10,17.8,6.6,8.7,Finance,Junior,High School,Full-Time,Hybrid,Female,2024-06-05,0
10982,39.0,115700.0,5.6,1.0,3,40.7,48.3,3,11.6,5.0,14.7,Marketing,Junior,Master,Full-Time,Office,Male,2019-02-21,0
10983,28.0,211700.0,9.4,4.0,4,52.5,41.7,9,5.6,15.7,23.5,Finance,Mid,Master,Full-Time,Remote,Female,2024-03-28,0
10984,36.0,38300.0,0.2,2.0,4,30.0,48.9,4,1.9,1.5,1.6,Sales,Junior,High School,Contract,Remote,Female,2024-12-09,0
10985,36.0,66100.0,2.6,2.0,1,46.4,52.3,2,9.0,2.2,13.5,HR,Senior,High School,Full-Time,Hybrid,Female,2017-10-20,0
10986,27.0,26100.0,11.9,4.0,4,37.5,39.1,4,4.3,10.0,21.2,IT,Junior,High School,Full-Time,Office,Female,2020-05-04,0
10987,48.0,74900.0,6.7,1.0,1,40.0,48.8,5,8.6,6.2,13.2,Sales,Junior,Diploma,Full-Time,Hybrid,Male,2021-03-02,0
10988,43.0,48200.0,3.9,1.0,1,51.1,24.9,7,12.6,14.5,12.0,Operations,Mid,Diploma,Part-Time,Office,Female,2021-05-07,1
10989,34.0,129500.0,3.8,1.0,1,44.4,50.5,1,13.3,5.6,10.0,Operations,Mid,High School,Part-Time,Hybrid,Male,2021-02-07,0
10990,36.0,44000.0,2.1,5.0,1,57.3,25.0,7,16.3,2.5,8.0,Sales,Senior,Diploma,Full-Time,Office,Male,2019-09-29,1
10991,38.0,30500.0,3.7,3.0,2,47.1,19.9,4,1.8,7.6,1.7,Sales,Lead,Master,Full-Time,Office,Male,2020-01-08,0
10992,21.0,49700.0,5.3,1.0,3,39.9,33.1,6,9.4,6.6,9.6,Operations,Senior,Diploma,Full-Time,Remote,Female,2016-09-22,0
10993,34.0,27200.0,2.7,3.0,1,46.8,14.9,5,0.0,3.7,12.3,Finance,Junior,Master,Full-Time,Hybrid,Male,2022-03-06,0
10994,31.0,81000.0,6.3,3.0,3,49.6,26.1,2,8.0,13.9,12.8,IT,Mid,Master,Contract,Hybrid,Male,2021-05-17,1
10995,28.0,26300.0,9.9,2.0,1,46.6,40.7,3,0.0,10.3,16.6,Marketing,Mid,Diploma,Full-Time,Hybrid,Female,2023-06-11,0
10996,34.0,60700.0,0.8,4.0,3,42.9,39.2,3,20.7,4.0,16.4,Operations,Junior,High School,Full-Time,Office,Female,2020-07-25,0
10997,50.0,26100.0,3.0,5.0,4,35.5,44.6,5,15.8,2.7,13.1,Operations,Mid,Bachelor,Contract,Office,Female,2024-02-19,0
10998,41.0,52800.0,2.6,3.0,4,42.4,44.8,8,0.0,10.3,13.6,Operations,Mid,Bachelor,Contract,Hybrid,Female,2022-05-08,0
10999,31.0,115800.0,5.8,5.0,3,52.3,40.6,7,4.2,4.1,11.7,Sales,Mid,Diploma,Full-Time,Hybrid,Female,2022-12-15,0
11000,41.0,69300.0,1.4,2.0,1,40.0,22.2,4,12.3,4.1,8.2,HR,Junior,Master,Part-Time,Office,Female,2021-05-29,0
11001,47.0,42500.0,5.1,1.0,2,41.9,48.8,4,9.4,7.4,16.7,Operations,Lead,Bachelor,Full-Time,Office,Male,2020-12-24,0
11002,43.0,59300.0,10.5,3.0,3,49.0,33.4,2,8.1,8.3,11.2,IT,Senior,Master,Full-Time,Hybrid,Male,2015-07-16,0
11003,36.0,60400.0,2.7,4.0,5,47.1,38.6,2,9.5,11.4,13.3,Marketing,Junior,Master,Full-Time,Remote,Male,2019-09-15,0
11004,31.0,72500.0,12.1,2.0,2,37.5,36.6,2,13.1,16.8,24.9,Operations,Lead,Master,Full-Time,Remote,Female,2020-01-12,0
11005,42.0,34700.0,24.9,5.0,5,43.5,58.6,6,20.1,5.8,16.6,HR,Lead,Master,Full-Time,Hybrid,Male,2016-03-30,0
11006,39.0,76000.0,0.6,1.0,3,51.0,17.1,7,1.2,12.1,11.0,Operations,Senior,Bachelor,Full-Time,Remote,Male,2018-01-23,0
11007,43.0,20300.0,1.3,5.0,1,44.1,29.9,3,6.8,7.1,4.4,Marketing,Senior,Diploma,Full-Time,Office,Female,2024-01-21,0
11008,41.0,46600.0,15.0,4.0,5,51.2,43.0,3,0.0,18.2,17.6,Marketing,Mid,Diploma,Full-Time,Office,Female,2022-04-14,0
11009,44.0,49400.0,15.9,3.0,3,51.4,35.3,4,7.7,4.4,0.0,Operations,Mid,Master,Full-Time,Office,Female,2015-01-07,0
11010,32.0,77300.0,0.5,4.0,2,39.4,27.7,6,17.8,11.5,9.9,IT,Mid,Master,Contract,Remote,Female,2021-09-02,0
11011,47.0,60500.0,0.2,5.0,1,42.5,6.2,3,10.8,4.5,2.6,Finance,Lead,Diploma,Contract,Remote,Male,2020-05-25,0
11012,38.0,34200.0,0.9,5.0,5,47.3,30.7,6,12.6,4.2,9.6,HR,Senior,High School,Full-Time,Office,Female,2023-10-02,0
11013,53.0,40500.0,27.6,4.0,3,36.3,40.4,7,9.1,5.8,9.5,Operations,Junior,Master,Full-Time,Hybrid,Male,2023-12-25,0
11014,30.0,65000.0,1.0,4.0,1,42.9,43.2,2,3.7,1.8,12.7,Sales,Mid,Bachelor,Contract,Office,Male,2016-11-07,0
11015,50.0,58100.0,3.5,4.0,1,46.7,32.5,3,0.0,16.0,11.0,Marketing,Mid,Bachelor,Full-Time,Hybrid,Male,2020-01-26,0
11016,38.0,47600.0,9.4,1.0,4,40.9,37.7,3,16.7,4.3,16.7,HR,Senior,Master,Contract,Office,Female,2018-08-08,0
11017,31.0,49500.0,0.2,5.0,1,46.9,17.8,0,5.3,5.8,15.2,IT,Junior,Master,Full-Time,Remote,Male,2017-09-13,0
11018,32.0,79300.0,4.6,,3,41.0,40.8,4,6.9,4.1,16.2,HR,Senior,Diploma,Full-Time,Office,Male,2016-05-27,0
11019,33.0,48800.0,1.6,1.0,2,40.9,35.1,3,0.0,15.6,4.9,Sales,Mid,High School,Full-Time,Hybrid,Male,2019-03-10,0
11020,39.0,57900.0,9.9,1.0,4,47.7,37.5,8,4.1,9.6,11.3,Sales,Junior,Diploma,Full-Time,Office,Female,2016-12-18,0
11021,40.0,142900.0,1.7,1.0,3,50.8,31.7,6,8.8,11.8,15.1,IT,Senior,High School,Full-Time,Office,Male,2021-12-23,1
11022,31.0,33900.0,5.8,2.0,3,40.4,38.2,1,10.0,9.0,12.4,HR,Mid,Bachelor,Part-Time,Hybrid,Male,2021-10-27,0
11023,36.0,28600.0,5.6,4.0,3,37.9,44.5,7,17.7,9.0,9.1,Operations,Senior,Diploma,Contract,Hybrid,Female,2016-04-20,0
11024,53.0,82100.0,1.3,5.0,5,43.8,38.8,9,6.5,10.1,8.2,Finance,Junior,Diploma,Full-Time,Office,Male,2022-10-27,0
11025,50.0,45700.0,0.2,3.0,5,46.3,7.7,2,7.4,15.5,21.3,Finance,Lead,Master,Part-Time,Hybrid,Male,2024-08-21,0
11026,39.0,52800.0,2.6,3.0,2,40.4,39.1,6,17.1,3.6,14.4,Operations,Senior,Master,Contract,Hybrid,Male,2017-06-22,0
11027,36.0,43900.0,1.7,5.0,3,52.3,29.2,1,15.0,5.4,1.5,Marketing,Junior,Bachelor,Full-Time,Office,Female,2017-10-01,0
11028,37.0,54100.0,8.3,2.0,5,43.3,24.4,2,0.0,3.8,5.7,Operations,Senior,High School,Full-Time,Hybrid,Male,2015-02-10,0
11029,41.0,113700.0,8.1,3.0,5,40.4,55.2,2,16.7,12.2,1.5,Marketing,Junior,High School,Full-Time,Hybrid,Female,2021-08-23,0
11030,28.0,82700.0,3.1,1.0,5,53.7,21.0,4,0.0,10.9,5.0,HR,Senior,Bachelor,Full-Time,Office,Female,2020-03-13,0
11031,34.0,84700.0,4.7,3.0,2,50.3,22.7,2,10.8,13.2,6.1,Operations,Junior,High School,Full-Time,Hybrid,Female,2020-05-09,0
11032,23.0,34100.0,4.6,5.0,2,40.4,5.0,4,12.5,1.3,18.1,Marketing,Mid,Master,Full-Time,Hybrid,Female,2020-11-10,0
11033,39.0,37900.0,8.8,1.0,3,49.3,56.6,5,9.1,5.9,14.7,Sales,Lead,Bachelor,Full-Time,Remote,Male,2023-09-11,0
11034,41.0,20000.0,2.8,3.0,4,40.7,48.4,5,5.7,1.5,7.7,IT,Junior,Master,Full-Time,Office,Female,2021-08-09,0
11035,32.0,43400.0,1.6,5.0,3,47.8,30.0,5,5.3,31.4,8.0,Marketing,Mid,Bachelor,Full-Time,Hybrid,Male,2018-06-18,0
11036,49.0,,1.5,2.0,5,52.9,44.2,4,0.0,8.7,9.0,Operations,Junior,Bachelor,Full-Time,Hybrid,Female,2024-02-14,0
11037,26.0,73800.0,3.8,5.0,5,38.0,5.0,5,8.9,4.5,7.5,Finance,Senior,High School,Full-Time,Office,Female,2023-11-16,0
11038,24.0,54900.0,3.0,2.0,1,41.3,42.1,3,8.2,7.3,10.6,Operations,Junior,Diploma,Part-Time,Hybrid,Male,2015-09-15,0
11039,38.0,59500.0,2.9,,3,41.4,22.1,2,17.0,7.9,7.8,Sales,Mid,Bachelor,Full-Time,Office,Female,2024-02-04,0
11040,44.0,45500.0,0.5,5.0,5,45.3,60.1,3,6.4,31.9,10.8,Finance,Mid,High School,Part-Time,Office,Female,2017-09-16,0
11041,49.0,65100.0,6.3,4.0,5,46.4,40.5,8,4.8,7.0,5.4,Marketing,Junior,Bachelor,Part-Time,Hybrid,Male,2020-01-13,0
11042,32.0,81500.0,1.2,4.0,4,43.6,37.0,8,4.9,9.1,11.7,Operations,Lead,High School,Contract,Office,Male,2017-07-04,0
11043,45.0,31400.0,1.1,4.0,1,35.6,22.7,5,3.0,5.3,13.1,Marketing,Lead,Bachelor,Full-Time,Office,Female,2015-01-30,0
11044,36.0,67600.0,2.7,4.0,3,37.8,22.8,3,5.3,35.0,6.8,Sales,Senior,High School,Contract,Office,Female,2018-01-10,0
11045,35.0,87100.0,1.3,4.0,2,39.6,43.9,8,1.8,24.0,8.4,Finance,Junior,Bachelor,Full-Time,Office,Female,2021-05-22,0
11046,43.0,50800.0,4.4,2.0,3,46.8,22.5,5,11.7,2.0,11.1,IT,Junior,Bachelor,Full-Time,Hybrid,Male,2020-03-16,0
11047,41.0,79400.0,2.3,5.0,3,37.0,22.0,5,10.4,14.5,16.3,IT,Mid,Bachelor,Full-Time,Remote,Female,2015-12-21,0
11048,23.0,185000.0,3.0,1.0,4,39.4,56.1,5,0.0,10.9,17.7,Sales,Lead,High School,Full-Time,Office,Male,2024-02-11,0
11049,48.0,57500.0,3.9,4.0,3,38.3,39.3,2,8.6,4.6,11.5,Operations,Mid,Diploma,Full-Time,Hybrid,Female,2018-08-30,0
11050,47.0,70200.0,1.1,4.0,4,45.7,18.6,6,14.7,4.0,13.4,Marketing,Mid,Bachelor,Full-Time,Office,Male,2020-02-02,0
11051,31.0,44700.0,0.8,1.0,4,49.7,43.3,5,14.3,1.9,11.3,Operations,Senior,High School,Full-Time,Office,Male,2016-06-18,1
11052,39.0,64500.0,10.6,1.0,5,44.8,30.8,2,1.8,12.5,18.1,Sales,Junior,Master,Part-Time,Remote,Female,2023-05-25,0
11053,40.0,72100.0,2.8,4.0,2,54.0,8.5,2,16.0,3.1,20.3,Finance,Senior,High School,Full-Time,Hybrid,Female,2017-07-29,0
11054,38.0,64900.0,2.7,2.0,4,44.8,27.5,5,4.8,9.9,16.1,IT,Lead,High School,Full-Time,Office,Male,2024-01-17,0
11055,32.0,,0.2,1.0,1,43.5,19.3,4,8.1,3.7,14.2,Marketing,Lead,Diploma,Full-Time,Hybrid,Male,2018-11-30,0
11056,31.0,65200.0,3.4,5.0,1,40.1,38.8,2,5.9,3.5,14.2,Finance,Junior,Master,Full-Time,Office,Female,2021-06-10,0
11057,36.0,107700.0,4.0,5.0,2,45.0,25.2,5,0.8,8.3,12.7,IT,Mid,Master,Full-Time,Remote,Male,2021-08-19,0
11058,45.0,71800.0,4.1,2.0,4,39.9,36.4,2,3.3,19.2,8.2,IT,Mid,Diploma,Part-Time,Office,Female,2015-09-10,0
11059,40.0,88200.0,6.1,3.0,2,39.1,45.0,2,15.5,4.7,9.3,HR,Junior,Diploma,Contract,Hybrid,Female,2020-05-21,0
11060,33.0,54600.0,1.0,2.0,5,39.0,70.4,8,15.6,7.7,13.3,Marketing,Mid,Bachelor,Full-Time,Office,Male,2019-05-18,0
11061,42.0,81000.0,1.5,,1,42.9,64.7,1,12.1,8.6,9.5,Sales,Mid,Bachelor,Contract,Hybrid,Female,2017-03-26,0
11062,21.0,67100.0,8.3,3.0,3,41.5,38.3,0,6.6,7.6,5.2,HR,Mid,High School,Full-Time,Remote,Female,2023-07-13,0
11063,45.0,41000.0,14.7,4.0,1,57.3,34.2,7,18.8,9.9,11.0,IT,Mid,High School,Full-Time,Office,Male,2024-12-13,1
11064,22.0,68200.0,0.7,,4,45.0,26.1,5,13.9,8.1,4.0,Marketing,Junior,Bachelor,Full-Time,Office,Female,2023-12-06,0
11065,33.0,40400.0,3.4,1.0,2,45.0,10.4,6,7.3,2.4,21.5,Marketing,Lead,Master,Part-Time,Hybrid,Male,2022-08-31,0
11066,27.0,46600.0,1.2,4.0,1,41.2,5.0,2,0.0,19.9,9.2,HR,Senior,High School,Full-Time,Office,Male,2017-06-11,0
11067,26.0,64700.0,0.3,5.0,3,59.3,22.4,1,13.2,10.5,11.9,Finance,Senior,High School,Full-Time,Hybrid,Female,2022-02-13,1
11068,45.0,67600.0,2.0,2.0,3,39.4,59.6,5,15.4,6.9,18.0,Finance,Junior,Diploma,Full-Time,Hybrid,Female,2024-09-05,0
11069,32.0,37300.0,0.8,4.0,2,41.6,59.0,4,10.6,4.0,24.3,Sales,Mid,Bachelor,Full-Time,Office,Male,2016-10-28,0
11070,39.0,91500.0,6.2,5.0,2,49.0,36.1,4,0.0,6.2,11.0,Marketing,Junior,Diploma,Full-Time,Hybrid,Male,2016-04-24,0
11071,36.0,75400.0,3.8,1.0,1,45.0,42.0,6,9.2,14.8,8.0,Operations,Senior,High School,Full-Time,Office,Female,2022-04-11,0
11072,40.0,45300.0,0.8,4.0,4,37.6,25.9,4,21.1,3.2,15.2,HR,Mid,Bachelor,Full-Time,Remote,Female,2020-10-05,0
11073,37.0,32400.0,0.2,5.0,5,44.1,34.5,5,7.1,4.4,11.8,IT,Senior,Master,Full-Time,Office,Male,2023-11-16,0
11074,26.0,56600.0,8.3,4.0,3,47.4,23.4,3,19.8,7.5,11.3,Finance,Junior,Master,Full-Time,Hybrid,Female,2017-02-18,1
11075,44.0,50200.0,1.0,1.0,2,46.6,23.3,2,12.2,2.6,13.0,HR,Junior,Diploma,Full-Time,Office,Female,2019-01-29,0
11076,32.0,62800.0,4.7,4.0,5,47.3,44.2,1,8.3,4.1,14.2,Sales,Lead,Bachelor,Full-Time,Hybrid,Female,2017-04-29,0
11077,24.0,51900.0,2.1,4.0,5,54.9,25.9,5,16.4,6.6,22.1,Sales,Lead,High School,Contract,Office,Female,2016-07-25,0
11078,33.0,26900.0,4.4,5.0,5,45.4,42.4,3,4.4,1.4,5.3,Operations,Mid,Master,Full-Time,Office,Female,2022-03-08,0
11079,48.0,51400.0,1.9,3.0,4,48.0,32.8,1,0.6,6.8,21.7,Marketing,Junior,Master,Full-Time,Office,Female,2017-02-10,0
11080,43.0,53100.0,0.5,4.0,2,31.9,56.3,3,0.7,3.2,10.9,Sales,Mid,Master,Full-Time,Hybrid,Female,2019-02-14,0
11081,33.0,77300.0,1.3,3.0,3,53.3,43.3,5,9.2,18.3,16.5,Sales,Mid,High School,Full-Time,Hybrid,Male,2024-07-26,1
11082,33.0,45400.0,1.0,2.0,2,44.3,38.7,8,10.7,5.4,12.8,Operations,Senior,High School,Full-Time,Office,Male,2024-07-06,0
11083,33.0,117400.0,2.8,4.0,1,39.7,13.5,2,3.9,13.4,12.1,Operations,Senior,Master,Full-Time,Remote,Male,2020-03-13,0
11084,53.0,27900.0,5.4,3.0,3,43.0,27.6,5,15.3,10.5,13.0,Finance,Junior,Bachelor,Full-Time,Office,Female,2023-03-08,0
11085,39.0,101400.0,1.5,2.0,2,47.3,34.2,5,8.5,4.6,8.0,Finance,Senior,Bachelor,Full-Time,Hybrid,Male,2017-12-20,0
11086,39.0,54900.0,0.2,5.0,3,49.2,35.8,2,13.0,10.2,20.0,Sales,Junior,Diploma,Contract,Hybrid,Female,2015-09-01,0
11087,44.0,84600.0,3.7,4.0,1,43.5,44.9,8,3.9,26.3,14.8,Operations,Junior,Bachelor,Full-Time,Office,Female,2021-09-28,0
11088,38.0,61900.0,4.7,5.0,3,47.0,38.1,2,6.9,8.3,13.9,Marketing,Mid,Diploma,Full-Time,Office,Female,2023-11-23,0
11089,34.0,94600.0,16.5,2.0,5,42.7,19.5,3,0.0,6.2,10.5,Finance,Junior,Diploma,Full-Time,Hybrid,Male,2022-06-11,0
11090,34.0,51400.0,4.5,5.0,4,46.5,43.9,2,6.3,10.4,5.1,Finance,Senior,Master,Full-Time,Office,Male,2022-02-14,0
11091,35.0,38700.0,3.2,5.0,1,45.0,28.1,4,9.4,11.2,15.4,Operations,Mid,Diploma,Part-Time,Hybrid,Male,2023-03-11,0
11092,36.0,105900.0,4.3,1.0,3,45.5,25.3,3,4.6,6.2,15.7,Sales,Mid,Bachelor,Contract,Remote,Female,2023-06-19,0
11093,42.0,57300.0,13.1,2.0,1,42.4,18.5,8,7.6,1.0,15.0,Marketing,Mid,Bachelor,Full-Time,Office,Male,2018-02-09,0
11094,36.0,65600.0,8.8,5.0,5,46.0,29.7,3,9.4,4.3,12.5,Sales,Lead,Bachelor,Full-Time,Office,Female,2016-12-24,0
11095,42.0,98300.0,2.0,3.0,4,39.9,26.6,5,4.8,3.2,10.9,IT,Lead,Master,Contract,Office,Female,2022-04-09,0
11096,35.0,39700.0,1.4,2.0,1,45.0,52.4,4,6.4,7.9,18.2,IT,Senior,Diploma,Full-Time,Hybrid,Female,2024-11-12,0
11097,37.0,76100.0,1.5,1.0,5,40.8,31.0,3,3.6,18.2,14.4,Operations,Mid,High School,Full-Time,Office,Male,2017-11-05,0
11098,21.0,47400.0,3.5,4.0,5,39.0,43.0,0,2.4,11.3,13.4,Marketing,Junior,Diploma,Full-Time,Remote,Female,2021-12-29,0
11099,43.0,56900.0,6.8,5.0,5,40.5,8.0,4,15.4,5.6,4.7,IT,Mid,Diploma,Full-Time,Hybrid,Female,2023-07-26,0
11100,39.0,61800.0,3.5,3.0,3,43.0,46.2,5,0.0,9.6,2.8,Operations,Mid,Master,Full-Time,Remote,Female,2024-02-29,0
11101,44.0,32900.0,0.4,1.0,2,41.4,44.6,6,13.1,7.9,23.6,Marketing,Junior,Diploma,Full-Time,Office,Female,2022-08-14,0
11102,21.0,43900.0,6.4,2.0,1,46.0,13.2,4,0.0,11.5,16.1,IT,Junior,Bachelor,Full-Time,Office,Male,2023-06-12,0
11103,53.0,103000.0,8.2,5.0,2,44.4,21.9,3,17.1,12.0,18.5,HR,Mid,Diploma,Full-Time,Hybrid,Male,2024-11-12,0
11104,35.0,85500.0,1.7,1.0,5,49.1,25.1,3,11.5,19.9,3.9,Finance,Senior,Master,Full-Time,Hybrid,Female,2021-08-07,0
11105,45.0,58500.0,5.5,1.0,2,43.6,32.0,6,5.8,7.3,17.0,Operations,Mid,Diploma,Full-Time,Hybrid,Female,2024-04-26,0
11106,28.0,66100.0,2.8,3.0,5,44.9,24.4,3,13.7,2.3,10.6,Sales,Senior,Master,Full-Time,Remote,Female,2024-08-05,0
11107,41.0,53300.0,11.0,4.0,5,53.3,31.3,6,14.5,3.2,12.6,Marketing,Mid,Master,Full-Time,Hybrid,Male,2018-06-16,0
11108,28.0,103200.0,9.3,4.0,4,41.8,44.8,10,11.5,8.1,14.7,IT,Mid,Master,Full-Time,Office,Female,2018-12-04,0
11109,31.0,55400.0,3.7,4.0,4,42.6,26.6,5,10.8,6.6,12.9,HR,Mid,Diploma,Contract,Office,Female,2022-02-07,0
11110,51.0,65800.0,5.9,2.0,2,50.0,39.5,2,9.3,13.3,12.9,,Lead,High School,Full-Time,Hybrid,Male,2018-04-07,1
11111,34.0,94900.0,10.7,1.0,1,39.2,37.6,2,16.5,16.5,7.6,HR,Junior,Master,Full-Time,Hybrid,Female,2024-06-27,0
11112,38.0,44000.0,3.4,2.0,2,50.6,5.0,2,7.9,8.2,15.1,Sales,Mid,Master,Full-Time,Hybrid,Female,2015-11-28,1
11113,43.0,111900.0,1.9,1.0,1,42.8,22.9,2,8.7,3.3,7.5,Finance,Mid,Bachelor,Full-Time,Office,Female,2017-10-10,0
11114,40.0,32500.0,7.0,3.0,2,39.8,49.8,6,13.2,11.9,7.9,Finance,Junior,Master,Full-Time,Remote,Male,2018-07-27,0
11115,37.0,115100.0,1.2,3.0,3,48.5,21.6,3,6.1,9.7,12.5,HR,Mid,Diploma,Full-Time,Hybrid,Male,2023-12-17,0
11116,39.0,51700.0,2.5,2.0,3,42.7,18.9,4,14.6,12.5,5.7,Operations,Mid,Diploma,Full-Time,Office,Female,2017-10-12,0
11117,55.0,54400.0,10.0,2.0,1,53.1,50.5,1,13.4,4.8,17.9,IT,Mid,High School,Full-Time,Office,Female,2017-04-16,1
11118,36.0,28200.0,6.4,3.0,4,44.4,37.3,5,25.1,60.0,17.9,Finance,Junior,Bachelor,Full-Time,Hybrid,Female,2023-11-05,0
11119,38.0,50000.0,2.6,5.0,1,44.4,56.9,2,7.3,2.4,9.9,IT,Mid,Master,Full-Time,Hybrid,Male,2019-01-01,0
11120,44.0,39600.0,1.2,4.0,2,41.1,28.0,5,11.6,8.5,10.7,Marketing,Junior,Diploma,Contract,Office,Male,2024-04-08,0
11121,45.0,47100.0,2.2,4.0,5,43.3,53.0,5,10.8,13.2,12.2,IT,Mid,Bachelor,Full-Time,Hybrid,Male,2020-11-15,0
11122,45.0,56800.0,1.7,3.0,3,42.6,21.7,3,12.9,14.3,2.2,Operations,Mid,Diploma,Part-Time,Office,Female,2020-01-26,0
11123,41.0,88000.0,1.0,4.0,5,50.7,5.0,3,7.6,8.1,4.6,Marketing,Senior,Master,Part-Time,Hybrid,Female,2020-03-15,0
11124,27.0,65200.0,6.8,5.0,3,45.4,45.1,5,10.8,12.4,15.6,Marketing,Junior,Diploma,Full-Time,Office,Female,2020-08-20,0
11125,49.0,67900.0,1.5,5.0,2,47.5,43.6,5,8.9,15.1,13.9,Finance,Mid,Bachelor,Part-Time,Office,Female,2019-05-28,0
11126,27.0,38700.0,3.0,1.0,3,44.5,45.1,6,13.2,8.6,10.2,Marketing,Mid,High School,Full-Time,Hybrid,Male,2021-03-11,0
11127,38.0,42200.0,2.4,2.0,1,41.9,31.9,4,0.0,9.4,9.8,IT,Mid,Master,Full-Time,Office,Female,2020-09-18,0
11128,30.0,123200.0,20.1,4.0,5,45.9,57.0,3,6.6,12.5,15.6,Sales,Senior,Diploma,Contract,Office,Male,2016-03-14,0
11129,35.0,44700.0,2.5,5.0,5,52.0,48.0,5,20.7,8.1,2.6,Operations,Senior,Bachelor,Full-Time,Hybrid,Female,2021-10-14,0
11130,39.0,116400.0,0.4,2.0,2,38.8,47.4,0,17.2,20.4,21.4,IT,Senior,Diploma,Full-Time,Remote,Female,2023-04-24,0
11131,39.0,54400.0,0.5,2.0,5,46.1,36.8,4,9.8,16.1,16.6,HR,Junior,Diploma,Full-Time,Hybrid,Male,2016-03-20,1
11132,39.0,60100.0,4.5,1.0,2,51.5,14.8,5,11.6,6.5,10.0,HR,Lead,High School,Full-Time,Office,Male,2019-10-10,1
11133,49.0,92100.0,4.6,2.0,4,39.9,36.0,6,11.1,4.8,13.9,IT,Mid,High School,Full-Time,Office,Female,2019-05-29,0
11134,40.0,99800.0,2.7,2.0,1,48.6,40.4,2,11.8,13.7,18.9,HR,Junior,Master,Full-Time,Hybrid,Male,2015-02-03,1
11135,34.0,57400.0,2.8,3.0,3,48.6,65.5,7,2.7,8.5,6.8,Sales,Senior,Master,Full-Time,Office,Male,2015-03-03,0
11136,44.0,51400.0,0.3,1.0,3,37.5,39.0,5,4.0,5.3,18.4,HR,Mid,Master,Full-Time,Office,Male,2018-01-07,0
11137,46.0,58700.0,3.6,1.0,3,49.6,19.3,6,4.1,5.7,11.9,Finance,Junior,Master,Full-Time,Office,Female,2023-04-14,0
11138,26.0,68700.0,3.5,4.0,4,41.0,42.0,4,5.3,12.6,15.4,Sales,Lead,Bachelor,Part-Time,Hybrid,Male,2018-04-11,0
11139,41.0,85700.0,0.8,2.0,1,45.8,53.9,4,17.4,5.8,16.4,Finance,Mid,Master,Full-Time,Hybrid,Female,2022-04-08,0
11140,42.0,60100.0,0.5,4.0,5,49.1,60.6,5,1.0,22.0,12.8,Finance,Mid,Master,Full-Time,Hybrid,Female,2024-10-28,0
11141,34.0,76900.0,0.7,5.0,5,50.0,33.4,2,19.8,4.0,17.5,Sales,Mid,Diploma,Full-Time,Remote,Male,2021-06-12,0
11142,47.0,115500.0,0.5,2.0,1,36.3,32.0,4,10.4,5.6,9.9,Operations,Junior,Diploma,Full-Time,Office,Male,2015-12-19,0
11143,35.0,,4.7,5.0,1,52.9,13.8,3,1.0,4.2,11.9,Finance,Lead,Bachelor,Full-Time,Remote,Male,2017-12-17,0
11144,37.0,68000.0,1.1,3.0,3,51.1,25.9,4,4.6,3.4,8.1,HR,Senior,Diploma,Full-Time,Hybrid,Female,2020-12-10,0
11145,35.0,32700.0,1.4,2.0,5,49.3,41.5,6,10.6,4.6,8.5,IT,Mid,Diploma,Full-Time,Office,Female,2019-06-17,1
11146,36.0,20900.0,1.0,4.0,1,45.8,12.1,5,0.2,5.6,13.0,Sales,Mid,Bachelor,Full-Time,Remote,Female,2015-01-03,0
11147,27.0,70100.0,15.8,4.0,5,41.8,65.7,1,5.9,6.0,16.2,IT,Senior,High School,Full-Time,Hybrid,Male,2023-06-22,0
