Customer_ID,Age,Gender,City,Membership_Type,Device_Type,Payment_Method,Preferred_Category,Registration_Date,Last_Purchase_Date,Order_Count,Average_Order_Value,Total_Spending,Discount_Percent,Return_Count,Review_Rating,Support_Tickets,Website_Visits,App_Sessions,Email_Opt_In,Coupon_Usage,Delivery_Delay_Days,Churn
CUST10496,49,Male,Delhi,Silver,Mobile,Debit Card,Grocery,2022-04-20,2023-03-07,6,2891.26,19140.43,22.7,2,4.3,0,28,24,Yes,13,0.0,Yes
CUST10497,18,Male,Coimbatore,Basic,Mobile,COD,Electronics,2023-12-14,2025-04-03,8,2485.42,24504.31,11.0,3,3.2,1,21,19,Yes,10,1.8,Yes
CUST10498,22,Male,Delhi,Basic,Desktop,COD,Fashion,2025-01-21,2025-12-31,8,5670.81,41884.58,4.5,2,4.6,1,16,21,Yes,8,1.7,No
CUST10499,62,Male,Coimbatore,Basic,Tablet,UPI,Grocery,2025-05-22,2025-12-31,7,3578.26,29789.25,14.6,2,3.2,0,10,22,Yes,2,4.2,No
CUST10500,21,Female,Delhi,Silver,Mobile,Credit Card,Beauty,2024-12-14,2025-12-31,10,2668.25,20302.81,16.8,1,2.5,0,19,16,No,7,0.0,No
CUST10501,33,Female,Mumbai,Basic,Mobile,Credit Card,Grocery,2025-06-26,2025-12-31,7,3480.17,21781.38,11.2,0,4.8,3,13,21,No,4,1.4,No
CUST10502,41,Female,Pune,Gold,Mobile,Net Banking,Grocery,2022-09-24,2025-11-18,8,2218.4,13742.15,17.2,1,3.4,2,16,29,Yes,4,3.0,No
CUST10503,33,Female,Delhi,Silver,Mobile,COD,Beauty,2022-12-04,2023-04-14,12,3287.87,42437.27,17.6,0,5.0,1,23,24,No,9,0.6,Yes
CUST10504,19,Female,Bengaluru,Gold,Desktop,Debit Card,Beauty,2022-02-13,2025-10-29,11,7134.19,62811.88,7.7,1,4.4,0,22,20,No,12,0.0,No
CUST10505,45,Female,Delhi,Silver,Mobile,Debit Card,Sports,2023-09-09,2025-04-08,5,2087.1,12239.31,18.2,4,4.5,2,25,15,No,10,3.9,Yes
CUST10506,49,Male,Delhi,Silver,Mobile,Net Banking,Fashion,2024-08-20,2025-12-31,12,2869.72,36960.7,12.9,0,4.7,2,17,25,Yes,11,3.6,No
CUST10507,44,Female,Mumbai,Platinum,Mobile,Credit Card,Beauty,2022-07-13,2025-12-31,10,1892.18,14463.97,9.4,1,4.1,2,18,16,No,4,0.0,No
CUST10508,37,Male,Kochi,Basic,Mobile,Debit Card,Home & Kitchen,2021-08-10,2024-06-28,12,1747.31,23219.42,21.3,1,4.1,2,21,15,Yes,7,1.6,Yes
CUST10509,41,Other,Hyderabad,Basic,Mobile,Credit Card,Home & Kitchen,2025-04-06,2025-11-07,5,3998.06,23608.89,8.8,1,4.8,1,25,29,Yes,6,1.3,No
CUST10510,29,Female,Mumbai,Gold,Mobile,Net Banking,Fashion,2021-06-07,2025-03-23,8,1563.32,13514.09,11.3,1,4.1,0,31,22,No,10,6.1,Yes
CUST10511,52,Female,Bengaluru,Basic,Mobile,Credit Card,Electronics,2021-12-14,2022-05-01,8,3264.83,19987.61,15.6,0,3.5,0,18,25,Yes,11,0.0,Yes
CUST10512,50,Male,Hyderabad,Basic,Desktop,Credit Card,Electronics,2024-03-28,2024-09-14,13,3887.02,59574.32,26.0,4,4.4,4,18,34,Yes,6,1.6,No
CUST10513,50,Female,Chennai,Silver,Mobile,Credit Card,Home & Kitchen,2023-06-08,2024-08-04,8,2260.1,20182.37,16.5,1,2.6,1,22,24,No,3,4.0,Yes
CUST10514,60,Female,Chennai,Basic,Mobile,Debit Card,Beauty,2023-07-11,2025-12-31,15,4682.52,65969.14,19.2,0,4.9,1,18,26,No,13,2.3,No
CUST10515,54,Male,Kochi,Silver,Tablet,UPI,Fashion,2024-06-12,2025-10-05,8,4494.59,32875.77,12.6,1,4.9,3,23,16,No,14,4.6,No
CUST10516,29,Male,Bengaluru,Basic,Desktop,COD,Electronics,2022-10-24,2024-11-30,4,2254.54,8927.17,14.4,1,4.8,3,22,20,No,5,0.0,Yes
CUST10517,20,Female,Mumbai,Platinum,Desktop,Credit Card,Electronics,2022-02-09,2025-05-26,10,1454.2,17211.2,14.6,0,4.8,4,19,26,Yes,12,0.0,No
CUST10518,18,Male,Coimbatore,Gold,Mobile,Credit Card,Grocery,2024-07-04,2025-12-31,14,3378.23,41432.02,17.3,1,3.9,2,22,11,Yes,0,1.9,No
CUST10519,50,Female,Bengaluru,Gold,Mobile,Credit Card,Home & Kitchen,2022-11-08,2025-12-31,7,2631.5,14745.28,12.6,1,3.9,0,22,25,No,5,3.5,No
CUST10520,57,Male,Pune,Silver,Mobile,UPI,Beauty,2022-08-12,2024-12-10,6,2947.13,20906.67,25.7,2,3.2,1,20,22,Yes,4,2.5,Yes
CUST10521,27,Male,Hyderabad,Gold,Mobile,Net Banking,Fashion,2025-06-09,2025-12-31,7,3361.95,17959.59,,1,5.0,1,13,17,No,12,3.7,No
CUST10522,60,Female,Hyderabad,Basic,Mobile,Debit Card,Electronics,2022-07-12,2024-08-14,6,1337.31,9672.75,1.3,3,3.7,1,21,26,Yes,0,1.8,Yes
CUST10523,61,Male,Delhi,Gold,Tablet,UPI,Grocery,2023-06-24,2024-08-05,6,2197.8,11906.0,36.9,0,,0,30,21,No,12,0.0,Yes
CUST10524,46,Female,Chennai,Gold,Mobile,Credit Card,Home & Kitchen,2023-12-07,2024-02-09,7,5398.44,37944.44,12.4,0,4.2,1,29,24,Yes,10,3.6,Yes
CUST10525,30,Male,Kochi,Gold,Mobile,UPI,Home & Kitchen,2024-05-21,2025-12-31,16,2987.71,39014.61,25.5,0,3.1,0,12,23,Yes,0,0.0,No
CUST10526,29,Male,Hyderabad,Silver,Mobile,UPI,Fashion,2022-04-24,2022-09-29,8,3463.91,33284.78,26.2,0,2.9,2,14,28,No,2,0.6,Yes
CUST10527,48,Female,Bengaluru,Basic,Mobile,UPI,Electronics,2022-05-02,2022-10-29,10,2873.81,32328.01,22.6,1,4.0,1,32,23,Yes,3,0.0,Yes
CUST10528,63,Female,Hyderabad,Silver,Mobile,Net Banking,Fashion,2025-05-14,2025-12-31,11,3417.99,45571.57,13.4,1,3.7,1,17,32,Yes,0,2.9,No
CUST10529,19,Female,Kochi,Gold,Mobile,COD,Fashion,2022-07-20,2025-06-12,11,4451.71,53455.06,17.3,6,3.9,3,25,24,Yes,11,2.3,No
CUST10530,52,Female,Kochi,Basic,Desktop,Debit Card,Sports,2024-09-27,2025-12-31,8,1040.19,7009.61,4.8,2,4.7,1,22,23,Yes,13,0.2,No
CUST10531,40,Female,Kochi,Gold,Tablet,Net Banking,Grocery,2022-06-08,2022-08-30,10,3772.41,34107.62,30.9,0,4.1,0,23,26,Yes,9,0.9,Yes
CUST10532,34,Male,Bengaluru,Basic,Mobile,Net Banking,Home & Kitchen,2022-12-05,2024-03-17,7,2648.33,18416.41,8.2,3,4.5,2,10,25,No,6,1.8,Yes
CUST10533,43,Male,Coimbatore,Basic,Mobile,COD,Sports,2025-03-07,2025-04-15,8,4065.05,34264.44,13.0,1,4.3,1,19,17,Yes,1,3.8,No
CUST10534,25,Female,Delhi,Basic,Tablet,Net Banking,Beauty,2023-10-27,2024-09-15,10,2295.97,27855.39,15.8,1,3.8,3,20,22,Yes,10,2.6,Yes
CUST10535,46,Female,Chennai,Basic,Desktop,UPI,Home & Kitchen,2023-04-01,2023-04-27,8,2254.85,16992.11,14.1,1,3.3,0,17,19,Yes,3,3.1,Yes
CUST10536,43,Female,Hyderabad,Silver,Mobile,,Home & Kitchen,2024-03-13,2025-10-25,6,1535.51,10148.52,9.7,0,4.2,0,18,13,Yes,11,3.4,No
CUST10537,27,Male,Bengaluru,Basic,Tablet,Credit Card,Grocery,2023-05-08,2025-04-15,10,2679.89,32976.17,26.2,0,4.1,4,19,23,Yes,8,2.5,No
CUST10538,43,Male,Mumbai,Platinum,Mobile,Net Banking,Beauty,2024-07-08,2025-03-13,6,1490.42,7388.19,22.6,1,4.6,1,26,28,Yes,7,2.9,No
CUST10539,51,Female,Chennai,Silver,Tablet,Credit Card,Electronics,2022-08-08,2024-12-04,9,2574.73,27375.03,17.6,0,3.9,0,16,29,Yes,1,2.2,Yes
CUST10540,58,Female,Coimbatore,Basic,Mobile,Debit Card,Beauty,2022-11-17,2025-06-05,6,2945.44,16971.97,11.8,1,3.8,1,16,22,Yes,10,5.4,No
CUST10541,24,Female,Bengaluru,Gold,Mobile,UPI,Electronics,2021-08-20,2024-11-03,13,1960.41,28447.0,23.5,1,3.9,2,10,23,No,10,3.6,No
CUST10542,21,Female,Pune,Platinum,Desktop,Debit Card,Beauty,2021-09-27,2023-05-25,7,1268.89,7965.31,11.3,1,3.4,0,26,23,Yes,8,6.2,Yes
CUST10543,62,Female,Pune,Gold,Mobile,COD,Fashion,2023-07-29,2025-12-31,10,1129.84,10360.54,27.6,3,4.9,1,19,30,No,0,5.0,No
CUST10544,28,Male,Delhi,Basic,Mobile,UPI,Beauty,2025-01-10,2025-12-31,2,1710.27,2611.81,15.9,3,4.7,1,24,27,Yes,5,2.1,No
CUST10545,46,Male,Delhi,Platinum,Mobile,Debit Card,Sports,2023-05-24,2025-02-09,10,1093.36,13510.67,24.8,2,3.2,1,18,21,Yes,2,2.1,No
CUST10546,53,Male,Coimbatore,Gold,Tablet,COD,,2024-05-30,2024-11-12,9,2909.67,30291.23,14.1,1,4.5,2,16,23,Yes,0,0.0,No
CUST10547,42,Male,Coimbatore,Basic,Desktop,Debit Card,Grocery,2021-02-21,2025-03-22,11,7227.6,63361.11,15.6,1,2.8,3,20,22,Yes,7,0.3,No
CUST10548,38,Female,Delhi,Basic,Desktop,COD,Electronics,2021-04-26,2021-12-12,11,1522.79,20934.25,24.8,3,4.6,2,18,23,Yes,5,4.5,Yes
CUST10549,53,Male,Hyderabad,Silver,Mobile,COD,Home & Kitchen,2022-06-22,2024-04-25,6,8052.99,50855.23,32.6,2,3.5,0,25,24,Yes,3,4.4,Yes
CUST10550,27,Female,Hyderabad,Basic,Desktop,UPI,Grocery,2025-05-08,2025-12-31,13,2860.22,43759.18,27.5,1,4.2,0,23,27,No,2,0.0,No
CUST10551,54,Male,Bengaluru,Gold,Mobile,Credit Card,Sports,2022-06-25,2025-12-17,4,3129.4,9805.42,22.0,0,2.7,1,14,14,Yes,12,5.1,No
CUST10552,26,Male,Mumbai,Silver,Mobile,COD,Sports,2023-11-09,2025-12-31,7,1305.08,8630.6,19.7,1,3.2,1,23,23,No,9,4.9,No
CUST10553,41,Male,Bengaluru,Platinum,Desktop,COD,Electronics,2023-03-26,2023-09-05,7,2969.44,22549.27,10.9,0,4.3,3,17,19,No,1,4.7,Yes
CUST10554,52,Male,Mumbai,Silver,Mobile,UPI,Sports,2024-11-16,2025-11-02,9,2135.94,15440.61,17.4,2,3.5,0,20,20,No,12,3.5,No
CUST10555,52,Female,Coimbatore,Basic,Mobile,Credit Card,Sports,2023-03-02,2025-12-31,5,5239.96,26054.43,7.7,0,3.5,1,11,23,Yes,4,3.5,No
CUST10556,65,Male,Chennai,Basic,Mobile,Net Banking,Electronics,2025-07-11,2025-12-31,9,1130.41,9882.1,18.0,1,4.9,1,18,21,Yes,14,2.1,No
CUST10557,53,Female,Bengaluru,Silver,Mobile,Net Banking,Sports,2022-09-10,2024-02-13,8,2153.3,14780.6,18.5,1,5.0,0,15,23,Yes,7,1.2,Yes
CUST10558,35,Male,Bengaluru,Gold,Desktop,Credit Card,Home & Kitchen,2022-02-23,2025-09-28,7,1846.42,11634.19,0.0,1,4.6,1,18,24,No,11,4.8,No
CUST10559,56,Male,Mumbai,Gold,Mobile,Debit Card,Fashion,2021-11-05,2024-07-17,6,3188.27,23597.52,15.3,2,3.3,3,16,29,Yes,7,2.0,Yes
CUST10560,49,Male,Kochi,Basic,Desktop,UPI,Grocery,2025-10-29,2025-12-31,13,855.84,9950.18,18.3,2,5.0,0,21,20,Yes,2,0.0,No
CUST10561,41,Female,Coimbatore,Basic,Mobile,Credit Card,Home & Kitchen,2023-05-14,2025-12-31,15,5164.66,66369.48,14.3,2,3.0,1,22,25,Yes,8,3.7,No
CUST10562,40,Female,Coimbatore,Basic,Mobile,Net Banking,Home & Kitchen,2021-07-05,2022-09-26,11,3131.37,35068.68,17.9,1,3.8,2,25,27,Yes,9,0.4,Yes
CUST10563,49,Male,Pune,Gold,Mobile,COD,Fashion,2021-09-18,2024-12-20,8,3033.81,26345.1,4.3,0,4.0,3,11,19,Yes,4,2.8,No
CUST10564,54,Male,Kochi,Basic,Desktop,Net Banking,Grocery,2025-04-01,2025-12-31,4,1557.22,6929.92,8.8,2,5.0,3,13,18,Yes,6,5.8,No
CUST10565,29,Female,Mumbai,Silver,Desktop,COD,Home & Kitchen,2024-07-20,2025-02-23,5,3865.11,21782.28,23.3,3,4.6,0,9,19,No,10,6.7,No
CUST10566,30,Male,Coimbatore,Silver,Tablet,UPI,Sports,2021-06-09,2022-09-30,15,3687.15,42498.99,15.0,2,3.7,0,12,26,Yes,8,3.9,Yes
CUST10567,40,Male,Kochi,Platinum,Desktop,COD,Fashion,2023-05-20,2025-12-31,7,4637.6,30738.76,17.7,1,3.4,0,20,30,Yes,6,5.1,No
CUST10568,42,Female,Delhi,Basic,Mobile,Credit Card,Grocery,2023-02-01,2024-01-08,11,2371.46,29659.3,10.6,2,4.7,0,24,35,Yes,9,4.0,Yes
CUST10569,52,Female,Kochi,Basic,Mobile,COD,Beauty,2021-08-12,2022-01-22,11,1263.39,16710.46,15.2,1,3.7,0,11,20,Yes,2,4.1,Yes
CUST10570,58,Male,Hyderabad,Gold,Tablet,Debit Card,Electronics,2024-07-03,2025-12-31,11,1998.57,23107.67,0.0,0,4.1,1,18,24,Yes,1,4.3,No
CUST10571,47,Female,Pune,Silver,Desktop,Credit Card,Sports,2021-06-29,2021-08-17,10,4134.18,32087.58,21.8,2,3.1,3,21,21,Yes,11,0.4,Yes
CUST10572,34,Female,Delhi,Basic,Mobile,UPI,Fashion,2021-01-20,2024-06-27,10,2161.02,20493.45,29.5,1,4.4,1,22,20,No,6,0.0,Yes
CUST10573,37,Male,Chennai,Platinum,Mobile,Credit Card,Electronics,2025-07-06,2025-07-21,6,6235.45,29448.04,6.5,2,4.3,2,15,21,Yes,9,4.5,Yes
CUST10574,65,Female,Bengaluru,Gold,Desktop,Debit Card,Beauty,2022-09-24,2024-01-19,9,3907.96,39542.38,7.5,0,3.2,3,13,17,Yes,7,3.1,Yes
CUST10575,42,Female,Pune,Basic,Desktop,UPI,Home & Kitchen,2025-09-26,2025-12-31,7,5832.06,31914.6,18.5,1,4.7,2,21,19,No,11,2.8,No
CUST10576,39,Male,Chennai,Basic,Mobile,Net Banking,Home & Kitchen,2025-01-31,2025-12-31,11,2215.92,20544.95,26.8,2,4.4,1,20,21,Yes,11,1.6,No
CUST10577,30,Male,Bengaluru,Silver,Desktop,Debit Card,Grocery,2025-07-05,2025-12-31,12,3317.38,38155.68,15.0,3,4.5,0,16,33,Yes,3,1.8,No
CUST10578,36,Male,Hyderabad,Gold,Tablet,UPI,Fashion,2024-05-18,2025-12-31,10,1716.86,16847.96,,1,3.8,0,24,16,Yes,0,5.0,No
CUST10579,53,Female,Kochi,Basic,Mobile,COD,Fashion,2025-03-17,2025-06-09,9,4003.77,34349.01,,3,4.1,1,14,18,No,5,0.8,No
CUST10580,29,Male,Coimbatore,Gold,Desktop,Credit Card,Grocery,2021-02-27,2021-11-25,10,3431.17,33683.74,6.8,1,4.0,1,20,20,Yes,8,2.5,Yes
CUST10581,58,Female,Delhi,Silver,Mobile,UPI,Electronics,2024-01-22,2025-12-31,6,3807.08,25277.94,9.6,2,3.9,2,21,26,No,3,0.9,No
CUST10582,36,Female,Mumbai,Basic,Mobile,Credit Card,Home & Kitchen,2024-05-29,2025-12-31,13,2308.37,28047.27,12.6,3,4.1,2,20,21,Yes,2,0.0,No
CUST10583,29,Male,Delhi,Gold,Mobile,COD,Home & Kitchen,2022-12-24,2023-04-09,6,2914.35,17903.58,7.6,2,4.8,1,17,21,Yes,5,2.7,Yes
CUST10584,26,Female,Hyderabad,Platinum,Mobile,UPI,Fashion,2024-06-09,2025-12-31,11,2844.65,28214.75,8.8,0,4.7,1,8,21,Yes,5,4.0,No
CUST10585,24,Male,Chennai,Basic,Desktop,Net Banking,Fashion,2025-12-03,2025-12-31,10,2313.52,21442.02,15.6,0,3.2,3,18,16,Yes,3,0.4,No
CUST10586,45,Female,Mumbai,Basic,Mobile,Debit Card,Grocery,2024-10-19,2025-12-31,15,2994.27,47469.64,16.7,3,4.6,2,19,23,Yes,6,1.1,No
CUST10587,31,Female,Coimbatore,Silver,Mobile,UPI,Beauty,2022-09-07,2022-12-29,12,3233.55,38618.18,3.6,3,4.8,0,28,20,Yes,10,0.1,Yes
CUST10588,48,Male,Hyderabad,Platinum,Mobile,COD,Electronics,2022-07-16,2023-12-22,11,3504.08,42843.33,18.2,3,3.9,3,18,28,Yes,1,2.8,Yes
CUST10589,36,Male,Mumbai,Platinum,Mobile,UPI,Sports,2022-01-09,2024-10-05,15,2287.8,35355.75,11.9,2,4.3,1,21,20,No,0,1.5,Yes
CUST10590,64,Male,Hyderabad,Silver,Mobile,,Beauty,2022-09-14,2025-12-31,11,3905.08,49476.03,20.8,1,4.3,2,12,22,Yes,10,0.0,No
CUST10591,33,Male,Kochi,Gold,Desktop,UPI,Beauty,2025-01-19,2025-12-31,9,3788.92,33135.38,21.2,3,3.4,1,23,25,Yes,5,1.8,No
CUST10592,22,Male,Hyderabad,Silver,Mobile,Net Banking,Fashion,2021-03-29,2025-01-08,8,3534.93,28152.66,10.6,1,3.8,1,13,24,No,2,4.6,No
CUST10593,52,Male,Coimbatore,Silver,Desktop,UPI,Fashion,2023-11-10,2025-12-31,11,4044.31,48268.2,19.9,1,4.5,2,21,23,Yes,2,4.8,No
CUST10594,29,Other,Pune,Basic,Desktop,Debit Card,Fashion,2023-10-11,2024-06-27,7,2536.23,15279.15,8.3,1,3.7,1,21,19,Yes,12,4.9,Yes
CUST10595,42,Male,Bengaluru,Basic,Mobile,UPI,Beauty,2021-01-14,2023-04-09,9,1608.52,13651.0,25.6,0,4.6,1,25,32,Yes,0,0.5,Yes
CUST10596,38,Male,Mumbai,Basic,Desktop,Credit Card,Electronics,2021-05-13,2025-07-01,8,3795.94,32263.08,8.6,0,4.8,2,28,27,Yes,12,0.1,No
CUST10597,53,Female,Kochi,Silver,Mobile,UPI,Fashion,2023-11-24,2024-09-12,13,2108.8,20956.61,17.8,2,4.7,1,16,15,No,1,1.2,No
CUST10598,40,Male,Coimbatore,Basic,Mobile,Net Banking,Home & Kitchen,2023-06-11,2025-08-07,5,1293.81,6265.18,13.5,2,5.0,1,20,25,Yes,2,4.4,No
CUST10599,33,Other,Hyderabad,Platinum,Mobile,COD,Electronics,2024-05-16,2025-12-31,12,2135.32,26890.3,6.9,2,3.9,2,18,19,Yes,0,4.4,No
CUST10600,56,Female,Kochi,Basic,Mobile,UPI,Home & Kitchen,2024-05-07,2025-12-31,11,2964.27,40226.82,22.2,1,4.1,2,18,23,Yes,7,2.5,No
CUST10601,62,Female,Coimbatore,Basic,Mobile,UPI,Electronics,2022-08-15,2023-11-03,9,4976.61,53232.68,10.1,1,4.2,0,24,21,Yes,5,4.7,Yes
CUST10602,59,Male,Pune,Silver,Desktop,Debit Card,Fashion,2022-08-06,2023-11-05,9,3246.41,26014.58,1.4,2,4.0,1,27,21,Yes,8,3.7,Yes
CUST10603,56,Male,Kochi,Gold,Mobile,Net Banking,Sports,2024-03-24,2025-12-31,14,4033.34,56670.33,0.0,0,4.4,2,20,23,Yes,0,1.5,No
CUST10604,31,Male,Kochi,Basic,Desktop,COD,Grocery,2025-06-02,2025-12-31,12,3758.05,35094.5,8.0,0,2.9,1,23,21,Yes,10,1.8,No
CUST10605,48,Female,Bengaluru,Basic,Mobile,Credit Card,Fashion,2024-01-07,2025-12-31,10,3175.73,27640.83,26.0,1,4.1,0,19,30,Yes,13,0.0,No
CUST10606,22,Male,Delhi,Platinum,Desktop,UPI,Beauty,2024-04-10,2025-01-14,7,2445.74,19472.97,25.1,2,3.1,2,16,28,No,11,2.3,Yes
CUST10607,52,Male,Mumbai,Basic,Mobile,COD,Sports,2021-10-16,2023-03-29,3,1714.07,4173.71,9.3,1,3.4,0,18,20,No,14,1.3,Yes
CUST10608,40,Other,Bengaluru,Basic,Mobile,Credit Card,Beauty,2025-04-18,2025-12-31,12,6595.73,69559.51,12.0,2,4.5,0,22,26,Yes,3,0.5,No
CUST10609,46,Male,Chennai,Gold,Mobile,Net Banking,Electronics,2025-12-17,2025-12-31,8,2161.95,21135.59,11.3,3,3.9,1,23,19,Yes,3,1.0,No
CUST10610,60,Male,Mumbai,Basic,Mobile,Net Banking,Beauty,2023-10-10,2025-11-24,16,2424.33,45070.35,4.3,1,4.5,3,11,25,Yes,4,5.5,No
CUST10611,28,Male,Bengaluru,Silver,Mobile,COD,Sports,2023-05-29,2023-12-21,7,2617.7,20905.99,7.4,3,3.9,0,16,24,Yes,10,1.6,Yes
CUST10612,35,Other,Hyderabad,Silver,Desktop,Credit Card,Sports,2024-12-14,2025-12-31,9,2136.68,22735.36,22.8,2,4.7,0,22,23,Yes,1,5.7,No
CUST10613,64,Male,Mumbai,Basic,Mobile,Net Banking,Fashion,2021-01-07,2025-01-24,6,3456.99,23330.59,19.0,2,3.8,2,15,13,No,12,2.6,No
CUST10614,29,Female,Mumbai,Basic,Desktop,COD,Home & Kitchen,2024-03-29,2025-12-31,11,2153.56,19195.16,17.2,4,2.7,0,13,19,No,0,2.0,No
CUST10615,26,Female,Coimbatore,Basic,Desktop,Net Banking,Fashion,2021-08-28,2022-06-07,6,2399.76,14517.79,4.3,1,4.1,3,22,24,Yes,11,3.5,Yes
CUST10616,27,Male,Hyderabad,Basic,Desktop,Net Banking,Electronics,2024-12-17,2025-12-31,5,2079.81,10109.14,15.8,1,2.6,2,23,20,Yes,8,0.0,No
CUST10617,61,Female,Chennai,Basic,Mobile,Net Banking,Beauty,2022-06-20,2024-04-15,6,2376.41,12912.12,0.0,0,3.1,1,20,25,No,4,6.7,Yes
CUST10618,34,Male,Delhi,Gold,Mobile,Debit Card,Home & Kitchen,2025-10-16,2025-12-10,10,1574.58,18375.67,21.7,1,3.4,1,15,32,Yes,7,4.4,No
CUST10619,55,Male,Kochi,Silver,Tablet,Credit Card,Grocery,2021-03-11,2024-12-09,11,1413.05,15264.85,17.1,0,,2,21,28,Yes,13,2.9,Yes
CUST10620,24,Female,Pune,Silver,Desktop,COD,Sports,2021-08-04,2024-11-29,11,5467.03,46916.07,4.2,1,3.6,1,22,20,Yes,11,4.1,No
CUST10621,63,Female,Bengaluru,Platinum,Mobile,COD,Home & Kitchen,2024-02-02,2025-04-24,5,4043.31,17941.84,27.9,1,3.3,0,17,19,Yes,2,2.6,No
CUST10622,30,Female,Coimbatore,Gold,Mobile,Credit Card,Home & Kitchen,2025-10-17,2025-12-31,12,5070.29,52587.66,0.6,1,3.1,1,19,22,No,3,1.3,No
CUST10623,57,Female,Bengaluru,Basic,Mobile,Credit Card,Fashion,2023-12-14,2025-12-31,10,5280.77,63038.63,19.2,2,5.0,0,25,22,Yes,3,2.5,No
CUST10624,59,Male,Chennai,Platinum,Mobile,Credit Card,Grocery,2023-03-17,2025-10-17,7,1813.26,13628.52,19.4,1,3.6,1,24,23,No,5,1.7,No
CUST10625,26,Male,Kochi,Basic,Desktop,Credit Card,Sports,2021-11-26,2022-10-29,13,4968.53,66540.77,5.1,1,2.6,4,15,23,Yes,3,0.7,Yes
CUST10626,44,Male,Chennai,Basic,Mobile,UPI,Electronics,2023-04-28,2025-10-28,9,4364.27,39409.02,14.7,2,3.8,2,16,23,No,4,1.7,No
CUST10627,19,Male,Mumbai,Gold,Mobile,COD,Electronics,2024-05-11,2025-12-31,8,2367.43,20360.97,1.9,1,3.3,1,12,24,Yes,11,2.9,No
CUST10628,22,Male,Pune,Silver,Mobile,UPI,,2024-08-04,2025-12-31,6,3231.94,21862.87,0.0,2,3.4,1,24,21,No,13,3.2,No
CUST10629,46,Male,Chennai,Silver,Mobile,Net Banking,Home & Kitchen,2021-02-14,2023-07-12,11,3980.66,44977.94,6.5,0,4.5,2,21,14,No,4,5.3,Yes
CUST10630,54,Male,Bengaluru,Basic,Desktop,Net Banking,,2023-04-09,2025-09-20,10,3597.45,43858.05,10.1,1,3.7,3,21,22,Yes,7,1.9,No
CUST10631,55,Male,Hyderabad,Silver,Desktop,COD,Grocery,2021-07-17,2022-07-06,9,2626.75,29277.11,20.2,1,3.3,1,17,29,Yes,8,1.1,Yes
CUST10632,36,Female,Hyderabad,Basic,Mobile,Net Banking,Sports,2024-05-24,2025-08-01,10,2984.27,37233.88,15.5,1,4.3,1,25,20,No,10,0.0,No
CUST10633,25,Female,Mumbai,Platinum,Desktop,Credit Card,Home & Kitchen,2025-02-13,2025-12-31,8,3402.98,29529.58,15.7,1,4.7,1,15,31,Yes,7,3.4,No
CUST10634,65,Male,Delhi,Basic,Mobile,UPI,Beauty,2024-08-25,2025-12-31,3,2334.88,8519.82,6.9,2,4.3,1,19,26,Yes,11,5.4,No
CUST10635,62,Female,Bengaluru,Platinum,Mobile,Credit Card,Grocery,2023-06-15,2025-07-11,5,3571.76,17005.86,10.8,0,2.4,2,17,23,No,4,1.7,No
CUST10636,18,Female,Bengaluru,Silver,Mobile,Net Banking,Sports,2024-12-29,2025-09-29,8,1999.63,18873.25,7.6,0,3.3,0,18,21,Yes,11,1.4,No
CUST10637,39,Male,Chennai,Gold,Mobile,UPI,Electronics,2021-11-28,2023-12-14,5,5042.21,30368.91,5.2,0,4.0,3,13,29,No,11,4.2,Yes
CUST10638,34,Female,Pune,Gold,Mobile,Credit Card,Beauty,2022-11-27,2024-10-21,7,4272.25,35948.81,10.3,0,3.8,0,21,25,Yes,5,0.4,No
CUST10639,24,Female,Bengaluru,Gold,Mobile,COD,Grocery,2021-01-27,2022-12-25,10,4017.85,46824.95,15.6,1,3.8,2,20,25,Yes,3,5.7,Yes
CUST10640,42,Female,Coimbatore,Basic,Desktop,Credit Card,Beauty,2024-04-04,2025-12-31,5,3299.2,15725.63,10.4,1,3.4,1,14,19,Yes,1,2.3,No
CUST10641,62,Male,Delhi,Basic,Mobile,Net Banking,Home & Kitchen,2021-11-14,2025-10-13,11,3080.78,28109.01,12.4,1,3.1,2,22,19,No,10,3.3,No
CUST10642,21,Female,Chennai,Basic,Desktop,UPI,Fashion,2024-07-21,2025-12-31,8,4345.8,31880.03,20.6,1,5.0,0,22,24,Yes,10,2.6,No
CUST10643,53,Male,Coimbatore,Gold,Mobile,COD,Electronics,2024-11-07,2025-12-31,12,1645.65,22386.98,11.0,0,4.0,2,24,27,No,4,0.0,No
CUST10644,23,Female,Mumbai,Gold,Tablet,UPI,Home & Kitchen,2021-12-31,2024-08-03,5,1892.14,8197.15,4.3,3,4.4,4,19,23,Yes,0,2.4,Yes
CUST10645,48,Female,Hyderabad,Silver,Desktop,COD,Home & Kitchen,2024-02-01,2025-06-10,17,3611.05,60720.93,19.5,2,4.0,2,18,17,No,0,1.7,No
CUST10646,36,Female,Mumbai,Basic,Mobile,UPI,Grocery,2023-08-18,2025-12-31,9,2736.06,25429.76,17.1,0,4.0,2,26,23,Yes,0,3.3,No
CUST10647,61,Female,Hyderabad,Silver,Desktop,Net Banking,Beauty,2025-03-07,2025-12-31,6,2140.59,13510.5,17.6,0,4.0,1,17,17,Yes,3,4.8,No
CUST10648,56,Female,Mumbai,Silver,Mobile,COD,Electronics,2022-01-08,2024-04-02,9,4495.54,49274.56,20.0,1,3.3,2,11,33,Yes,13,3.5,Yes
