Employee_ID,Age,Experience_Years,Department,Job_Level,Education_Level,Work_Mode,Employment_Type,Monthly_Income,Previous_Salary,Current_Salary,Bonus,Quantity,Unit_Price,Total_Spending,Number_of_Orders,Working_Hours,Training_Hours,Projects_Completed,Performance_Score
EMP00730,47,25,IT,Entry,Bachelor,Hybrid,Part-Time,126579.09,116927.62,127372.38,18874.8,3,5780.44,85552.12,47,40.4,22,18,63.1
EMP00731,49,19,Engineering,Senior,PhD,Office,Contract,107674.66,93124.7,104341.45,21146.93,11,9111.6,167832.04,3,42.9,19,4,59.3
EMP00732,52,26,IT,Manager,Bachelor,Hybrid,Contract,80314.38,63798.14,80369.45,3825.21,11,1187.5,178684.45,4,31.7,14,14,73.4
EMP00733,39,11,HR,Junior,PhD,Hybrid,Contract,66159.87,54957.11,64228.11,12361.69,16,6241.71,57693.65,37,33.8,42,11,67.5
EMP00734,41,6,Engineering,Mid,High School,Hybrid,Part-Time,57152.02,54015.89,57979.83,6516.79,5,7813.13,137599.4,38,54.8,79,7,55.1
EMP00735,25,2,HR,Entry,PhD,Hybrid,Contract,20515.7,17880.55,21698.22,2785.61,20,1596.32,16485.03,6,51.8,70,18,71.5
EMP00736,38,9,Finance,Junior,Diploma,Hybrid,Contract,65388.07,59255.95,74852.09,11640.15,8,1609.31,82505.08,49,33.3,32,20,71.3
EMP00737,48,28,Engineering,Entry,High School,Remote,Full-Time,130269.04,109422.46,134160.7,12211.13,11,3978.22,97847.15,28,44.5,54,2,81.4
EMP00738,42,22,HR,Junior,Bachelor,Hybrid,Contract,100039.31,85673.81,99439.87,9540.22,11,3101.87,153360.93,8,39.5,82,2,76.0
EMP00739,41,21,Marketing,Mid,Bachelor,Office,Full-Time,102087.98,85324.2,100389.27,11729.17,18,2383.98,178502.48,31,43.6,81,7,70.0
EMP00740,26,6,Marketing,Entry,Diploma,Hybrid,Part-Time,58457.75,52061.55,57557.96,1370.15,19,2387.59,68119.36,21,41.8,40,11,62.5
EMP00741,21,1,Operations,Mid,Bachelor,Remote,Contract,16097.59,14814.52,15912.78,1761.08,10,1741.36,106020.04,45,31.2,17,18,71.6
EMP00742,25,5,Marketing,Entry,High School,Office,Full-Time,35622.55,30331.63,39272.2,2578.92,4,6303.11,129842.2,29,37.9,2,20,68.6
EMP00743,32,9,Engineering,Junior,High School,Office,Full-Time,62273.63,52694.3,59920.03,11647.15,10,7037.19,66408.76,15,33.1,2,7,50.0
EMP00744,46,21,Marketing,Manager,PhD,Hybrid,Full-Time,96174.88,78676.56,110551.15,3442.33,14,7177.89,197122.1,49,42.2,99,20,97.1
EMP00745,54,25,Marketing,Manager,Master,Remote,Part-Time,82895.32,65107.59,87416.21,8511.5,6,5557.36,175279.1,24,52.7,15,5,60.3
EMP00746,34,14,Finance,Senior,Bachelor,Hybrid,Contract,96697.33,90687.55,102388.39,18425.12,5,9552.61,59984.16,21,54.9,42,2,79.1
EMP00747,46,26,Operations,Senior,Diploma,Remote,Part-Time,163396.68,132876.79,166911.8,29768.64,15,8865.06,102081.3,49,53.6,22,14,77.6
EMP00748,47,19,IT,Mid,High School,Remote,Full-Time,114275.49,104006.5,124337.57,16711.96,5,9597.5,46937.28,23,54.6,86,7,66.8
EMP00749,29,9,Operations,Entry,High School,Hybrid,Part-Time,50569.89,45162.43,52809.7,6376.1,6,4193.56,103386.28,31,30.4,14,10,46.1
EMP00750,46,19,Operations,Senior,High School,Remote,Part-Time,102720.2,93288.79,104344.44,7245.02,19,8838.94,136983.14,34,48.2,72,18,83.3
EMP00751,42,18,Operations,Junior,Master,Hybrid,Full-Time,55192.44,51734.84,55359.55,4749.44,20,7747.31,18018.7,28,36.8,57,8,58.3
EMP00752,50,19,HR,Manager,Master,Remote,Contract,82555.32,72209.0,93711.04,2990.51,17,3729.74,174153.32,32,51.6,39,16,76.3
EMP00753,37,17,IT,Entry,Bachelor,Office,Contract,67153.97,62425.67,67704.49,10845.33,14,1512.64,119155.43,22,50.3,37,14,84.8
EMP00754,46,1,HR,Manager,Diploma,Hybrid,Part-Time,54392.22,42618.45,56419.89,4258.72,11,6984.9,197930.98,3,40.6,81,9,55.3
EMP00755,56,29,Finance,Entry,Master,Remote,Contract,84988.08,74393.68,86693.65,11915.39,14,1796.3,6092.71,9,41.8,5,6,74.3
EMP00756,21,1,Finance,Senior,PhD,Office,Full-Time,37026.81,33489.09,35813.65,3123.84,5,3290.87,166468.17,6,36.6,100,7,57.7
EMP00757,28,8,Sales,Senior,Master,Office,Contract,43772.71,35207.62,43211.84,4533.95,13,5253.46,158600.65,1,37.2,45,9,71.8
EMP00758,55,2,Sales,Mid,High School,Office,Part-Time,26837.84,24104.43,26513.12,3217.87,12,6958.88,27437.65,22,54.5,5,7,56.8
EMP00759,35,5,Finance,Entry,Diploma,Office,Full-Time,34022.37,30813.91,37041.18,5591.01,19,9299.16,67725.82,4,52.2,84,9,65.4
EMP00760,42,14,Finance,Junior,Bachelor,Hybrid,Full-Time,74459.88,68222.94,76791.75,4319.28,10,6135.78,177074.44,45,34.8,93,7,77.8
EMP00761,34,14,HR,Senior,Master,Remote,Full-Time,95075.6,77256.2,105191.02,8725.83,13,6878.42,104172.4,8,36.9,91,12,77.1
EMP00762,46,9,Finance,Mid,High School,Office,Part-Time,54981.44,48731.22,60028.19,2387.0,15,3445.13,80855.02,37,32.7,19,17,62.3
EMP00763,48,8,Engineering,Senior,PhD,Remote,Part-Time,67367.54,54625.01,66586.74,2266.03,20,7029.28,181193.79,42,54.7,18,20,81.9
EMP00764,43,23,IT,Manager,PhD,Remote,Contract,100476.59,90208.69,106764.75,12945.54,13,4659.01,19575.56,19,52.7,13,12,60.2
EMP00765,34,14,HR,Senior,Bachelor,Remote,Part-Time,82505.89,69519.03,90639.47,4458.32,4,8640.85,95151.43,44,43.8,64,5,67.5
EMP00766,44,5,Finance,Entry,Bachelor,Hybrid,Full-Time,48440.43,42119.38,52151.38,1490.22,9,4228.28,130822.45,1,47.3,90,18,66.5
EMP00767,22,2,HR,Mid,Master,Hybrid,Part-Time,38542.88,32112.69,41241.01,6994.67,19,4948.58,122099.75,41,48.7,95,5,51.7
EMP00768,46,1,HR,Entry,Bachelor,Office,Part-Time,24812.2,19412.98,27241.86,2882.6,20,4609.58,53591.01,24,35.1,28,5,48.3
EMP00769,34,14,Marketing,Junior,High School,Remote,Contract,85825.37,67424.92,82508.75,3796.32,7,8205.67,113099.27,48,53.4,30,7,64.0
EMP00770,27,3,Sales,Junior,High School,Hybrid,Full-Time,33839.31,25904.46,37097.5,1002.21,15,9560.14,142003.79,17,43.2,24,3,58.0
EMP00771,23,0,HR,Senior,High School,Hybrid,Contract,36622.2,31993.68,36788.13,1522.56,17,3609.12,117392.2,32,32.3,70,1,63.7
EMP00772,43,18,Operations,Mid,Master,Hybrid,Contract,74584.76,68597.67,79386.12,7819.52,14,5012.77,137207.98,50,39.9,45,6,77.1
EMP00773,38,18,Engineering,Mid,Master,Office,Contract,105070.78,79240.95,104909.08,14743.93,14,7206.3,51959.67,14,45.0,51,7,69.9
EMP00774,58,24,Engineering,Mid,Bachelor,Hybrid,Full-Time,108925.33,83137.03,121752.75,14751.8,9,9006.13,166736.94,17,38.8,15,8,65.7
EMP00775,55,9,HR,Mid,Master,Remote,Contract,54437.74,45809.0,56947.96,2503.93,16,5190.16,90488.22,32,47.5,10,14,72.4
EMP00776,35,14,Operations,Senior,High School,Hybrid,Full-Time,81734.59,73360.4,88157.97,10954.72,2,1534.49,197457.54,33,52.1,17,15,64.6
EMP00777,45,21,Engineering,Entry,Diploma,Hybrid,Contract,97782.06,76420.74,108422.35,9081.59,14,4002.38,5633.78,30,49.3,55,7,58.6
EMP00778,57,20,Marketing,Senior,High School,Office,Contract,133573.9,107437.53,150813.36,13845.45,4,5728.44,76682.76,47,46.1,55,7,75.9
EMP00779,48,21,Finance,Entry,Diploma,Remote,Full-Time,90282.73,71901.28,98987.11,14829.61,3,4466.48,36914.54,34,42.8,56,1,74.9
EMP00780,30,10,HR,Manager,Bachelor,Hybrid,Part-Time,54821.36,45491.33,53711.43,4377.48,3,2272.28,111566.3,28,36.4,68,9,61.0
EMP00781,59,33,Marketing,Manager,PhD,Remote,Contract,138610.85,110195.59,155369.8,6439.84,11,851.4,49397.81,24,41.4,65,7,90.3
EMP00782,37,17,IT,Entry,Master,Remote,Part-Time,90624.43,74359.13,97304.86,16060.6,5,7030.38,147758.11,14,37.3,73,20,82.4
EMP00783,59,24,Marketing,Senior,Master,Hybrid,Contract,98636.76,88349.79,105727.75,5739.03,16,9931.0,176491.31,34,53.4,89,7,77.1
EMP00784,42,22,Sales,Junior,High School,Office,Part-Time,119710.15,104411.41,135783.4,8729.91,19,9232.46,42965.99,47,52.7,87,18,76.9
EMP00785,46,0,Sales,Senior,High School,Remote,Part-Time,20441.32,15662.88,20436.54,3008.68,9,6991.07,32974.85,1,33.9,89,14,74.0
EMP00786,45,3,Finance,Junior,Diploma,Hybrid,Part-Time,57221.84,50214.98,57102.68,8184.96,11,8494.53,175196.08,22,50.6,15,15,52.5
EMP00787,37,6,Operations,Senior,Master,Remote,Part-Time,49461.4,41815.43,52064.98,8115.23,12,2929.41,72893.11,33,47.6,88,18,70.3
EMP00788,33,8,Finance,Mid,Bachelor,Remote,Part-Time,72686.5,68100.93,79967.69,3859.36,8,6413.13,87482.14,44,54.4,5,10,56.3
EMP00789,40,20,Engineering,Mid,High School,Remote,Full-Time,81805.85,66087.75,85032.94,6823.46,14,1075.74,44972.93,47,41.6,51,3,57.0
EMP00790,45,18,Operations,Manager,Master,Hybrid,Part-Time,106421.16,95271.76,114591.99,4539.82,17,7218.25,85637.66,18,48.1,54,11,77.1
EMP00791,24,0,Operations,Manager,PhD,Remote,Full-Time,23593.71,21144.02,24549.37,2769.6,20,9713.79,47028.71,47,42.9,75,1,59.1
EMP00792,30,9,Operations,Entry,Diploma,Remote,Contract,62688.58,49793.55,67207.02,4555.12,15,8677.57,133519.56,39,31.7,72,2,67.3
EMP00793,23,3,Operations,Junior,High School,Office,Full-Time,49469.68,46038.69,55131.6,7124.05,15,5577.19,100276.41,12,31.2,48,16,64.6
EMP00794,38,8,Sales,Mid,High School,Hybrid,Part-Time,58322.88,49471.61,57511.92,1170.07,12,7993.03,157824.03,10,33.1,71,3,68.7
EMP00795,56,31,Engineering,Senior,Bachelor,Hybrid,Full-Time,135137.79,119701.9,147175.28,4154.53,9,9467.04,63232.9,2,37.4,55,17,82.3
EMP00796,42,22,Sales,Entry,High School,Remote,Part-Time,74915.49,58371.99,82967.8,7331.29,12,2552.17,101613.41,2,36.5,94,3,67.3
EMP00797,54,5,HR,Senior,Master,Office,Full-Time,59798.88,47932.44,62156.29,11509.68,19,8035.96,52645.14,6,48.2,40,11,58.9
EMP00798,28,8,Engineering,Mid,Master,Remote,Contract,63730.69,55268.62,64664.13,11494.04,12,3063.55,186960.31,20,47.9,95,4,50.5
EMP00799,60,9,Sales,Mid,Master,Remote,Part-Time,53129.52,43237.09,50616.96,10568.61,11,8831.0,104865.2,38,54.3,70,7,73.2
EMP00800,39,19,Finance,Mid,PhD,Hybrid,Part-Time,73512.59,62481.18,81556.41,6985.86,6,1434.37,35519.04,28,37.8,95,16,85.7
EMP00801,57,34,Sales,Mid,PhD,Office,Full-Time,158090.55,130393.25,160554.82,4486.98,8,2193.07,55280.37,42,53.5,55,17,100.0
EMP00802,26,6,Engineering,Senior,High School,Remote,Full-Time,47886.15,42049.35,48913.88,3594.91,11,7345.86,17497.49,3,45.3,88,11,65.4
EMP00803,46,24,Engineering,Entry,PhD,Hybrid,Full-Time,129039.94,109352.19,131259.58,18277.06,3,2160.39,6535.38,48,42.4,96,4,67.8
EMP00804,54,27,Finance,Mid,PhD,Remote,Full-Time,95618.91,71802.34,100375.75,4238.74,16,2001.52,105658.44,37,46.7,62,3,58.6
EMP00805,26,6,IT,Manager,Bachelor,Remote,Full-Time,39599.88,34845.37,43183.67,2930.19,6,5776.94,68087.46,37,47.6,27,16,73.1
EMP00806,57,3,Engineering,Entry,PhD,Office,Part-Time,50726.41,42327.35,56020.86,1527.37,9,8432.38,192790.92,42,34.3,74,2,63.9
EMP00807,53,28,Sales,Manager,Diploma,Office,Contract,132345.92,108303.92,136119.65,13961.71,9,3050.44,35094.95,25,48.8,30,5,80.8
EMP00808,42,8,Finance,Senior,Diploma,Office,Full-Time,53647.4,41245.7,58079.77,3090.4,6,8490.81,158988.62,23,48.1,54,18,64.5
EMP00809,41,21,Operations,Mid,Diploma,Remote,Part-Time,114204.7,90686.98,124955.57,4159.87,5,8175.56,63878.32,13,54.9,51,3,71.7
EMP00810,26,6,Engineering,Entry,High School,Office,Contract,61546.59,48914.42,62124.11,5786.54,1,6001.5,45483.94,24,52.8,73,2,56.6
EMP00811,26,6,Marketing,Mid,Master,Hybrid,Contract,61796.87,57908.24,59901.21,5142.77,3,6642.35,193957.73,3,47.1,65,2,69.0
EMP00812,24,4,Operations,Mid,Bachelor,Remote,Full-Time,68245.54,57087.57,77044.65,7967.88,3,884.19,160712.74,50,47.8,45,2,60.8
EMP00813,50,16,HR,Entry,High School,Office,Part-Time,103647.78,78607.84,112501.7,16047.47,12,3987.79,126493.56,38,53.6,3,16,58.6
EMP00814,31,11,Engineering,Mid,Master,Remote,Part-Time,42743.08,33244.0,46146.37,1720.94,4,3002.25,139727.09,28,54.2,21,1,57.0
EMP00815,50,22,Finance,Mid,Bachelor,Remote,Part-Time,111818.02,85630.97,107544.39,18159.54,16,1925.04,198284.91,26,50.7,44,19,64.2
EMP00816,51,31,Operations,Junior,Bachelor,Hybrid,Part-Time,141971.88,123199.48,158096.28,3511.28,11,4201.76,119048.27,20,49.2,27,19,72.8
EMP00817,44,24,Sales,Junior,Bachelor,Hybrid,Part-Time,79648.47,62709.18,84683.12,7945.6,8,3871.59,21278.19,27,32.8,9,9,61.3
EMP00818,29,4,Sales,Entry,Diploma,Hybrid,Contract,15000.0,12745.67,16793.65,1886.06,9,7424.47,13908.36,1,50.8,65,20,66.7
EMP00819,23,3,Engineering,Entry,Diploma,Remote,Contract,36675.93,30221.42,41990.73,7051.31,14,6181.92,133654.75,10,36.3,48,9,59.8
EMP00820,51,10,IT,Mid,Diploma,Remote,Contract,68512.06,62399.09,78201.04,8447.96,15,9174.45,131862.63,10,44.1,94,11,71.4
EMP00821,60,2,Marketing,Manager,Bachelor,Hybrid,Part-Time,54799.33,44612.02,61441.99,2661.87,19,1881.37,149886.58,1,40.1,86,1,59.4
EMP00822,57,32,Engineering,Entry,Bachelor,Remote,Contract,188907.61,158994.67,179875.84,21376.32,9,1067.61,22646.97,32,38.6,79,19,85.5
EMP00823,56,10,Finance,Mid,Diploma,Hybrid,Contract,96349.78,86161.47,108600.21,8791.06,17,5578.77,189035.55,32,37.8,72,17,75.0
EMP00824,44,15,Operations,Manager,Bachelor,Hybrid,Full-Time,71462.78,59790.78,68962.47,7595.35,9,509.76,110680.52,43,51.4,50,6,57.0
EMP00825,51,17,Marketing,Junior,Diploma,Office,Contract,70102.05,63697.74,78531.03,3889.08,3,7983.33,130261.55,27,49.2,42,1,63.1
EMP00826,26,6,IT,Entry,Diploma,Hybrid,Full-Time,50289.68,44372.44,50593.16,5539.35,16,5306.74,7935.62,13,43.1,5,18,76.0
EMP00827,22,2,Engineering,Mid,Diploma,Office,Part-Time,50287.58,41844.59,53908.98,2363.88,13,5136.62,192233.87,17,46.6,24,9,58.1
EMP00828,40,17,HR,Junior,Master,Hybrid,Part-Time,87440.13,74393.75,83733.86,13459.46,17,3943.71,112955.78,28,54.6,3,1,62.9
EMP00829,48,18,Marketing,Senior,Bachelor,Remote,Part-Time,115806.87,109256.92,127878.16,14696.25,4,4062.25,113109.26,25,39.9,75,4,70.6
EMP00830,31,11,IT,Junior,High School,Office,Part-Time,70680.7,62363.16,68725.76,2412.68,9,4595.77,188767.51,50,43.8,23,18,76.0
EMP00831,24,4,Engineering,Mid,Diploma,Remote,Contract,45849.24,42685.6,47322.72,8258.85,9,652.31,185940.69,36,43.3,55,17,70.3
EMP00832,35,2,Engineering,Manager,High School,Remote,Full-Time,29440.23,23132.71,32781.37,3855.15,18,1293.68,44839.42,47,53.4,90,20,78.1
EMP00833,26,6,Finance,Senior,Master,Hybrid,Part-Time,82981.72,70256.24,90372.88,6381.23,14,5297.96,186288.67,2,38.8,54,19,74.2
EMP00834,50,0,Engineering,Senior,Bachelor,Hybrid,Part-Time,35095.13,32699.27,33382.79,990.23,20,1926.16,147587.64,32,54.7,53,14,68.6
EMP00835,58,26,HR,Senior,Diploma,Remote,Full-Time,95412.9,77715.95,98333.15,12766.32,3,7898.24,4761.24,32,37.6,2,7,71.2
EMP00836,22,2,Engineering,Entry,Diploma,Hybrid,Full-Time,54629.3,51544.53,52355.92,4764.73,4,3107.61,48728.79,6,32.7,75,9,56.3
EMP00837,35,15,Sales,Mid,Diploma,Hybrid,Full-Time,90183.5,69388.58,97822.04,16537.06,1,1430.05,83183.05,31,34.8,46,20,67.0
EMP00838,31,8,IT,Senior,High School,Hybrid,Full-Time,45261.72,42117.58,51769.89,1189.39,18,2734.49,116981.67,9,40.7,29,9,60.1
EMP00839,28,5,Sales,Junior,Master,Remote,Full-Time,48278.09,40507.36,52191.14,1305.36,4,3892.43,140564.62,43,46.2,75,15,79.9
EMP00840,46,24,Engineering,Manager,Bachelor,Office,Contract,97627.36,74660.41,97126.97,18634.51,10,835.51,42831.87,16,42.9,40,11,71.7
EMP00841,25,5,HR,Mid,Master,Office,Full-Time,49669.14,45988.87,50714.51,9619.79,4,1845.92,167503.4,25,39.4,54,7,63.9
EMP00842,26,6,IT,Junior,Diploma,Remote,Contract,26773.5,21429.19,30664.5,669.17,17,3576.54,169297.35,40,44.1,58,6,48.1
EMP00843,46,8,IT,Entry,Master,Hybrid,Full-Time,58982.38,44499.26,58676.29,8781.65,8,3449.56,127364.77,28,51.0,39,9,64.8
EMP00844,24,4,Engineering,Senior,High School,Hybrid,Full-Time,50414.74,39180.39,53555.87,3018.28,19,8103.67,184297.69,17,51.0,44,4,58.9
EMP00845,39,19,HR,Junior,PhD,Office,Part-Time,110694.52,97612.96,114025.4,16189.15,9,8510.93,162783.5,31,48.2,21,17,54.4
EMP00846,40,1,Finance,Mid,PhD,Remote,Part-Time,15000.0,14183.43,16554.95,2645.58,16,2337.48,45103.11,23,53.8,14,6,57.9
EMP00847,53,33,IT,Junior,Bachelor,Remote,Part-Time,165676.39,127950.62,186133.76,6320.5,15,1677.43,159936.7,31,44.8,91,17,74.1
EMP00848,40,14,HR,Entry,Bachelor,Hybrid,Part-Time,77063.21,64917.25,78463.26,4853.28,20,6524.54,190687.21,26,30.2,16,14,63.0
EMP00849,32,12,Marketing,Manager,Master,Hybrid,Part-Time,78135.71,61424.61,84549.03,1901.35,16,8143.92,28383.68,4,37.3,58,5,71.1
EMP00850,21,1,Sales,Senior,Bachelor,Hybrid,Part-Time,15000.0,13485.11,15897.14,418.34,12,9655.37,195760.88,39,38.2,24,18,66.1
EMP00851,46,26,IT,Mid,High School,Remote,Full-Time,89968.94,69601.03,90480.76,2279.02,18,564.56,5973.57,43,43.7,42,8,68.8
EMP00852,34,14,Marketing,Senior,Diploma,Office,Full-Time,84395.64,67345.05,84765.98,13851.25,7,4429.94,104911.28,43,52.6,63,10,65.3
EMP00853,58,10,IT,Senior,Diploma,Remote,Part-Time,37591.35,29670.14,39761.36,2770.21,16,7472.88,155004.73,43,51.0,50,11,63.8
EMP00854,57,12,Finance,Senior,Master,Remote,Part-Time,57775.51,49716.06,56666.26,6284.71,19,8371.31,158297.18,15,35.8,60,3,64.0
EMP00855,31,3,Engineering,Junior,Diploma,Remote,Part-Time,15000.0,13869.55,16682.43,2427.18,6,1091.72,147199.84,37,43.0,44,2,48.0
EMP00856,56,21,HR,Junior,Master,Office,Full-Time,99045.67,84408.5,95460.31,10804.88,6,6965.84,106340.92,38,46.5,2,14,78.3
EMP00857,33,6,IT,Manager,Bachelor,Hybrid,Part-Time,39268.59,29908.87,38047.93,3819.08,6,3244.92,130541.9,23,54.7,35,4,50.6
EMP00858,23,3,HR,Entry,Bachelor,Hybrid,Part-Time,32497.03,28034.47,33096.45,717.64,15,1208.67,140286.5,5,30.8,94,17,58.8
EMP00859,53,3,Operations,Mid,High School,Remote,Full-Time,33407.06,30383.86,32525.73,4083.92,2,5146.47,99413.31,41,41.6,78,17,76.6
EMP00860,26,6,IT,Junior,Diploma,Remote,Full-Time,45394.43,35245.66,47443.54,1927.16,9,2002.46,119541.31,43,54.7,63,9,61.3
EMP00861,30,10,Finance,Senior,High School,Office,Contract,81620.92,62402.64,84064.26,12866.45,8,7501.57,169427.24,25,54.4,27,9,64.0
EMP00862,25,0,Finance,Entry,PhD,Office,Part-Time,40805.17,32136.58,44655.62,2709.17,7,7541.99,63262.93,30,38.3,94,3,64.2
EMP00863,43,2,Engineering,Mid,High School,Hybrid,Full-Time,45876.98,41253.37,52327.32,6484.88,16,8499.64,105118.06,26,30.0,44,4,52.3
EMP00864,30,10,Engineering,Mid,Master,Remote,Contract,77568.09,67355.17,85380.1,10574.1,15,4086.9,2687.46,3,44.7,83,2,64.0
EMP00865,22,0,Marketing,Mid,Master,Office,Full-Time,33103.57,28406.8,32636.47,4336.62,9,626.44,137799.84,4,51.7,20,14,65.9
EMP00866,33,13,Finance,Mid,High School,Office,Contract,79759.05,63798.94,90694.35,5427.71,20,2967.49,39881.71,47,38.1,26,20,84.1
EMP00867,60,28,HR,Manager,Bachelor,Remote,Contract,152447.3,124465.19,156780.87,10378.03,15,4944.21,96719.25,18,53.4,82,8,72.6
EMP00868,22,2,Operations,Mid,PhD,Remote,Part-Time,28033.13,26440.2,29290.08,4915.57,2,7093.11,42830.84,37,38.3,99,18,68.3
EMP00869,40,9,Finance,Entry,High School,Remote,Part-Time,56984.02,45480.37,58939.44,1271.05,20,4129.39,5683.21,11,45.3,75,4,67.2
EMP00870,21,1,IT,Junior,Bachelor,Remote,Contract,15796.07,14695.54,15892.58,832.04,14,5592.46,97160.89,11,48.1,34,8,60.3
EMP00871,57,20,Finance,Entry,High School,Remote,Part-Time,119957.01,103895.52,135432.53,15574.11,11,5480.5,85541.89,36,38.6,47,7,67.7
EMP00872,29,6,Operations,Senior,Diploma,Remote,Full-Time,41863.16,32429.68,42551.71,6994.01,3,2067.33,85604.75,16,38.8,96,15,82.3
EMP00873,37,2,HR,Manager,Master,Office,Full-Time,23864.0,20128.38,25432.32,2016.56,2,6418.97,42552.43,43,41.7,99,15,57.6
EMP00874,29,9,IT,Manager,Diploma,Remote,Contract,35720.77,33567.15,35649.56,4915.89,18,4672.89,189493.71,25,50.9,22,2,47.7
EMP00875,31,11,Marketing,Senior,Diploma,Hybrid,Contract,85015.03,70878.14,94322.06,10226.3,14,8175.23,1697.92,1,32.5,63,4,51.6
EMP00876,35,15,Marketing,Entry,PhD,Remote,Full-Time,70954.21,65467.84,78393.03,2243.37,5,7060.81,178417.54,26,45.8,12,9,73.2
EMP00877,44,3,Marketing,Entry,Bachelor,Hybrid,Full-Time,36855.76,29531.99,37197.13,4861.83,12,1558.96,147643.48,45,46.9,29,7,62.3
EMP00878,58,4,Engineering,Senior,Master,Hybrid,Contract,53085.7,45875.84,57667.57,8838.91,14,5143.2,35242.33,30,43.9,73,18,60.8
EMP00879,55,0,IT,Mid,Diploma,Hybrid,Full-Time,31348.68,28802.24,34194.35,6227.12,6,7173.7,94966.21,6,53.4,19,12,59.1
EMP00880,50,3,Marketing,Mid,Master,Remote,Full-Time,32920.4,30752.19,34978.0,834.05,8,1326.61,197781.17,27,45.0,5,14,61.5
EMP00881,51,11,Engineering,Junior,Bachelor,Remote,Contract,44164.57,37414.67,47261.38,6130.51,7,8028.72,129095.95,19,45.9,94,7,52.5
EMP00882,25,5,Finance,Entry,High School,Hybrid,Part-Time,45832.78,40238.32,48806.91,4336.65,7,2609.04,26347.97,38,45.0,18,6,59.5
EMP00883,34,14,IT,Entry,Diploma,Remote,Full-Time,62213.13,46696.93,60121.08,1353.87,12,5279.31,92070.81,45,48.1,66,19,67.3
EMP00884,31,11,IT,Senior,Bachelor,Office,Part-Time,58604.35,46921.26,63530.22,7652.85,7,9435.33,94172.42,43,33.4,73,19,79.6
EMP00885,29,9,IT,Senior,Master,Office,Part-Time,69087.64,55666.84,72124.38,2904.23,12,5927.68,160650.4,19,52.4,9,15,57.7
EMP00886,54,23,Sales,Mid,Bachelor,Office,Full-Time,105857.81,81372.75,109847.75,9330.52,16,4528.52,183316.42,39,31.1,55,19,80.7
EMP00887,32,12,Engineering,Entry,High School,Office,Part-Time,58303.22,46988.84,65416.2,3909.0,7,564.55,17366.07,44,46.0,20,12,75.1
EMP00888,55,31,HR,Entry,Bachelor,Remote,Contract,127836.44,104087.55,122038.46,10867.3,8,1767.43,63493.42,32,45.4,55,2,78.1
EMP00889,55,31,Sales,Manager,Master,Hybrid,Full-Time,182524.79,172258.35,182572.79,19837.74,1,5997.31,60389.19,48,35.2,56,11,81.2
EMP00890,21,1,Sales,Junior,Diploma,Remote,Full-Time,30650.67,27086.62,29862.35,2594.82,13,5191.34,199213.58,1,31.0,1,13,59.1
EMP00891,60,35,Sales,Junior,Diploma,Office,Part-Time,131358.32,109710.6,125718.87,15696.23,19,3956.38,112286.2,25,33.5,38,4,62.8
EMP00892,42,15,HR,Mid,PhD,Remote,Full-Time,91587.23,86789.06,92057.57,5766.05,1,9270.55,176086.47,47,36.8,60,1,59.9
EMP00893,49,29,Sales,Entry,Master,Remote,Full-Time,153193.04,119589.61,175818.93,20583.8,18,3658.58,85780.54,13,52.1,44,2,67.8
EMP00894,28,8,Marketing,Manager,PhD,Office,Part-Time,58164.52,49161.25,58399.84,10101.86,7,5602.93,144821.91,10,51.4,93,14,69.2
EMP00895,31,8,IT,Entry,PhD,Hybrid,Part-Time,30186.18,26546.1,32683.82,1821.19,17,5902.78,58030.54,18,31.6,27,18,58.0
EMP00896,57,5,IT,Senior,High School,Remote,Full-Time,56865.83,43281.5,55367.97,6335.87,15,5510.95,182445.42,36,37.2,17,11,64.6
EMP00897,34,14,Engineering,Mid,Master,Remote,Full-Time,41311.88,36908.02,44218.97,5649.98,19,5037.06,91574.1,22,52.2,13,11,57.5
EMP00898,50,21,Finance,Junior,Diploma,Office,Contract,76415.17,58837.65,87640.27,9294.58,4,3702.11,160941.37,6,35.9,54,19,88.9
EMP00899,55,4,Operations,Entry,Master,Hybrid,Contract,47752.9,37154.46,48152.48,4098.01,17,9133.25,51907.56,27,54.9,58,17,69.6
EMP00900,41,21,Marketing,Mid,High School,Office,Full-Time,110002.39,86015.03,123160.33,14915.88,7,4782.63,139027.26,8,36.4,18,17,80.7
EMP00901,57,16,HR,Junior,Master,Office,Full-Time,75077.56,70255.93,86302.73,1883.27,16,5520.26,81626.52,24,48.5,99,2,74.0
EMP00902,25,5,Operations,Entry,Master,Remote,Contract,57328.96,50830.56,61210.76,4963.72,17,6736.54,7256.45,20,40.4,40,2,71.6
EMP00903,39,19,IT,Manager,PhD,Hybrid,Part-Time,116741.74,102859.46,118128.66,13526.89,20,1142.73,83188.64,22,33.4,11,13,70.8
EMP00904,34,14,Sales,Mid,Master,Office,Full-Time,81950.91,70567.82,88892.66,1943.09,15,7922.24,110454.31,9,36.4,19,6,60.0
EMP00905,46,2,Engineering,Entry,PhD,Remote,Contract,34427.57,27836.8,38523.4,3834.43,9,5368.82,31200.56,40,46.9,33,15,61.5
EMP00906,24,4,Engineering,Junior,PhD,Office,Contract,15000.0,13112.67,14764.05,2066.49,13,6743.18,37598.71,50,38.4,35,11,73.0
