Application_ID,Customer_ID,Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Loan_Tenure_Months,Existing_Loans,Previous_Loans,Previous_Defaults,Previous_Loan_Amount,Application_Date,Decision_Date,Loan_Type,Employment_Type,Location,Loan_Approved,Approved_Amount,Final_Interest_Rate
100777,50126,31,263000.0,747.0,11.0,385000.0,84,1,2,0,451000,2025-02-27,2025-03-01,Education,Contract,Chennai,1,336000,12.11
100778,51489,36,345000.0,711.0,15.0,1407000.0,60,0,1,0,150000,2024-10-03,2024-10-12,Home,Business Owner,Hyderabad,0,0,
100779,50345,37,236000.0,744.0,18.0,151000.0,60,1,2,0,494000,2023-07-25,2023-07-31,Home,Business Owner,Hyderabad,1,119000,11.6
100780,50669,44,577000.0,679.0,23.0,667000.0,60,1,2,0,432000,2025-11-24,2025-11-29,Home,Business Owner,Bengaluru,1,651000,11.1
100781,50767,40,561000.0,768.0,16.0,1311000.0,24,1,1,0,799000,2023-01-30,2023-02-01,Auto,Salaried,Kochi,0,0,
100782,51450,25,518000.0,691.0,7.0,331000.0,48,1,3,0,932000,2025-07-30,2025-08-09,Education,Business Owner,Chennai,0,0,
100783,50540,42,375000.0,694.0,16.0,872000.0,72,1,2,0,1102000,2025-04-02,2025-04-03,Personal,Salaried,Pune,0,0,
100784,50211,44,354000.0,673.0,23.0,481000.0,60,4,5,1,2201000,2023-09-14,2023-09-21,Business,Salaried,Delhi,0,0,
100785,51001,44,739000.0,734.0,16.0,571000.0,84,0,2,1,510000,2023-07-01,2023-07-05,Education,Business Owner,Coimbatore,0,0,
100786,50266,49,468000.0,663.0,28.0,1178000.0,36,4,6,1,1202000,2023-07-27,2023-08-03,Business,Business Owner,Chennai,0,0,
100787,51291,46,692000.0,753.0,25.0,781000.0,24,2,3,1,314000,2025-05-28,2025-06-02,Education,Business Owner,Hyderabad,0,0,
100788,50970,43,403000.0,616.0,28.0,229000.0,48,3,3,0,485000,2023-12-08,2023-12-09,Auto,Contract,Coimbatore,0,0,
100789,50254,37,651000.0,619.0,9.0,409000.0,12,2,4,0,1393000,2024-01-13,2024-01-18,Personal,Self-Employed,Bengaluru,0,0,
100790,51212,21,1079000.0,735.0,0.0,1197000.0,48,1,1,1,215000,2024-02-15,2024-02-19,Auto,Contract,Coimbatore,1,1105000,13.02
100791,50030,42,781000.0,684.0,23.0,896000.0,24,0,2,0,603000,2024-01-18,2024-01-19,Home,Salaried,Kochi,1,732000,13.09
100792,51329,40,498000.0,660.0,19.0,1831000.0,36,1,1,1,91000,2025-04-16,2025-04-26,Personal,Salaried,Coimbatore,1,933000,11.96
100793,50967,41,674000.0,748.0,20.0,1766000.0,84,2,3,0,941000,2024-07-24,2024-07-26,Education,Self-Employed,Chennai,1,784000,11.57
100794,51477,25,538000.0,651.0,0.0,580000.0,24,1,3,1,1298000,2024-01-04,2024-01-13,Auto,Self-Employed,Hyderabad,0,0,
100795,50788,27,602000.0,677.0,3.0,2773000.0,60,1,3,1,309000,2023-10-07,2023-10-08,Business,Business Owner,Hyderabad,0,0,
100796,50699,49,518000.0,781.0,32.0,709000.0,72,0,1,0,301000,2023-03-13,2023-03-23,Auto,Contract,Hyderabad,0,0,
100797,50030,38,557000.0,790.0,16.0,412000.0,72,2,2,0,979000,2024-09-14,2024-09-18,Auto,Contract,Mumbai,1,310000,12.54
100798,50161,45,660000.0,792.0,25.0,494000.0,24,3,4,0,2316000,2024-05-19,2024-05-27,Education,Contract,Bengaluru,0,0,
100799,51447,38,384000.0,672.0,16.0,202000.0,12,1,1,1,194000,2025-08-07,2025-08-12,Education,Self-Employed,Chennai,0,0,
100800,50347,38,380000.0,770.0,11.0,1694000.0,12,1,6,0,2215000,2023-04-16,2023-04-26,Home,Contract,Kochi,1,941000,11.37
100801,51246,47,321000.0,628.0,29.0,1683000.0,84,1,1,1,511000,2023-06-08,2023-06-15,Personal,Self-Employed,Hyderabad,0,0,
100802,51212,33,292000.0,631.0,13.0,400000.0,60,0,1,0,306000,2023-01-14,2023-01-16,Auto,Contract,Coimbatore,0,0,
100803,51449,39,347000.0,537.0,26.0,618000.0,60,0,1,0,475000,2023-01-05,2023-01-09,Business,Self-Employed,Mumbai,0,0,
100804,50965,33,645000.0,799.0,7.0,738000.0,12,4,4,0,982000,2025-10-15,2025-10-19,Education,Contract,Bengaluru,0,0,
100805,51230,34,401000.0,634.0,15.0,413000.0,72,2,4,0,1218000,2023-07-30,2023-07-31,Education,Salaried,Hyderabad,1,371000,13.53
100806,51395,35,756000.0,682.0,8.0,267000.0,36,1,1,0,183000,2023-11-23,2023-12-01,Home,Self-Employed,Mumbai,1,259000,12.97
100807,50474,40,609000.0,631.0,19.0,624000.0,84,2,3,1,691000,2025-05-07,2025-05-10,Personal,Business Owner,Kochi,0,0,
100808,51416,33,247000.0,735.0,15.0,587000.0,72,2,3,0,932000,2024-04-10,2024-04-14,Home,Salaried,Delhi,0,0,
100809,50509,51,806000.0,666.0,21.0,565000.0,84,3,6,0,1059000,2025-01-15,2025-01-17,Education,Salaried,Bengaluru,1,525000,13.25
100810,50057,29,864000.0,605.0,6.0,791000.0,72,1,2,0,447000,2023-06-26,2023-07-06,Business,Self-Employed,Pune,0,0,
100811,51091,36,384000.0,719.0,12.0,1537000.0,24,2,4,0,1463000,2023-05-12,2023-05-17,Home,Contract,Pune,0,0,
100812,50028,34,,597.0,9.0,593000.0,12,0,4,0,2791000,2025-02-15,2025-02-20,Auto,Contract,Coimbatore,0,0,
100813,50654,52,408000.0,636.0,32.0,769000.0,60,3,5,1,449000,2024-02-20,2024-02-23,Education,Self-Employed,Delhi,1,669000,12.64
100814,50232,40,627000.0,553.0,22.0,1044000.0,60,0,2,0,1343000,2023-12-10,2023-12-18,Education,Contract,Mumbai,1,1041000,16.25
100815,51131,48,340000.0,597.0,25.0,949000.0,36,0,2,0,439000,2024-04-29,2024-04-30,Home,Contract,Chennai,0,0,
100816,51161,23,268000.0,702.0,2.0,499000.0,48,1,2,0,810000,2024-07-31,2024-08-02,Business,Contract,Delhi,1,489000,12.57
100817,51402,41,505000.0,562.0,19.0,738000.0,60,3,3,0,1340000,2023-12-11,2023-12-12,Home,Self-Employed,Bengaluru,1,439000,12.97
100818,50659,47,568000.0,594.0,25.0,946000.0,36,3,4,0,2186000,2024-04-19,2024-04-25,Business,Self-Employed,Mumbai,0,0,
100819,51415,39,502000.0,690.0,13.0,376000.0,12,0,0,0,0,2024-06-08,2024-06-12,Education,Business Owner,Kochi,0,0,
100820,50895,49,352000.0,655.0,31.0,1403000.0,48,2,2,0,447000,2023-02-15,2023-02-25,Home,Contract,Mumbai,1,539000,12.28
100821,50691,33,501000.0,819.0,12.0,1538000.0,12,2,4,0,974000,2025-09-07,2025-09-08,Personal,Contract,Bengaluru,0,0,
100822,50076,52,677000.0,809.0,32.0,470000.0,36,1,3,0,627000,2023-01-23,2023-01-30,Home,Self-Employed,Mumbai,1,450000,11.89
100823,50455,61,588000.0,634.0,36.0,779000.0,84,2,3,0,1450000,2023-03-08,2023-03-17,Home,Business Owner,Mumbai,0,0,
100824,50345,34,651000.0,726.0,10.0,997000.0,12,3,3,0,722000,2024-09-17,2024-09-22,Personal,Self-Employed,Bengaluru,0,0,
100825,50590,34,444000.0,739.0,11.0,519000.0,24,2,3,1,334000,2023-07-25,2023-08-01,Personal,Self-Employed,Kochi,0,0,
100826,50715,53,1017000.0,651.0,25.0,912000.0,36,1,2,1,364000,2023-09-15,2023-09-19,Auto,Business Owner,Delhi,1,752000,13.53
100827,50459,54,353000.0,593.0,25.0,766000.0,48,0,0,0,0,2024-06-29,2024-07-03,Personal,Self-Employed,Coimbatore,0,0,
100828,50903,33,747000.0,689.0,9.0,312000.0,84,1,3,0,669000,2025-03-18,2025-03-22,Business,Salaried,Pune,0,0,
100829,51387,34,1021000.0,679.0,14.0,901000.0,60,2,4,1,1400000,2023-09-10,2023-09-15,Auto,Business Owner,Chennai,1,740000,10.84
100830,50574,35,745000.0,662.0,10.0,382000.0,12,2,6,0,1081000,2023-06-02,2023-06-10,Business,Contract,Bengaluru,0,0,
100831,50143,25,548000.0,719.0,0.0,1173000.0,36,0,0,0,0,2023-03-18,2023-03-22,Auto,Contract,Hyderabad,1,1017000,10.76
100832,50579,29,473000.0,641.0,4.0,484000.0,12,1,1,0,218000,2024-12-03,2024-12-10,Auto,Business Owner,Mumbai,0,0,
100833,50821,28,956000.0,615.0,4.0,641000.0,72,2,5,0,1341000,2024-06-23,2024-07-02,Business,Contract,Delhi,0,0,
100834,50937,30,316000.0,697.0,7.0,1489000.0,36,1,1,0,324000,2024-12-25,2024-12-31,Education,Salaried,Chennai,0,0,
100835,51169,38,388000.0,715.0,25.0,920000.0,72,1,3,0,1123000,2024-01-04,2024-01-08,Education,Contract,Chennai,0,0,
100836,50369,40,502000.0,614.0,22.0,387000.0,36,2,2,2,1544000,2024-07-21,2024-07-26,Home,Business Owner,Bengaluru,0,0,
100837,51452,54,1047000.0,750.0,36.0,401000.0,72,1,2,0,532000,2024-09-15,2024-09-23,Education,Self-Employed,Hyderabad,1,337000,9.85
100838,50967,28,712000.0,575.0,11.0,503000.0,48,0,3,0,1084000,2023-06-04,2023-06-08,Home,Business Owner,Hyderabad,0,0,
100839,50715,48,388000.0,652.0,22.0,870000.0,12,3,4,0,452000,2025-03-04,2025-03-08,Education,Business Owner,Coimbatore,1,341000,12.14
100840,50253,36,522000.0,673.0,9.0,852000.0,12,2,4,0,827000,2023-09-28,2023-10-05,Home,Salaried,Hyderabad,0,0,
100841,50960,38,455000.0,649.0,12.0,440000.0,84,1,2,0,437000,2024-07-15,2024-07-21,Home,Contract,Pune,1,353000,12.0
100842,50622,45,436000.0,,28.0,368000.0,36,1,1,0,150000,2025-12-27,2025-12-28,Personal,Business Owner,Bengaluru,1,291000,13.28
100843,51172,27,932000.0,812.0,3.0,817000.0,24,1,3,0,574000,2023-05-12,2023-05-21,Home,Contract,Chennai,0,0,
100844,51151,42,324000.0,635.0,15.0,633000.0,60,1,3,0,711000,2025-04-24,2025-04-29,Business,Self-Employed,Chennai,0,0,
100845,50897,40,1238000.0,849.0,16.0,2293000.0,60,4,4,0,777000,2023-09-22,2023-10-02,Business,Business Owner,Hyderabad,1,1143000,11.13
100846,50352,43,871000.0,718.0,20.0,714000.0,24,1,3,0,2754000,2023-08-08,2023-08-10,Home,Business Owner,Mumbai,1,556000,12.04
100847,50121,41,980000.0,696.0,20.0,1899000.0,48,0,3,0,969000,2025-06-17,2025-06-22,Business,Contract,Delhi,0,0,
100848,50374,63,487000.0,721.0,40.0,368000.0,84,1,3,0,2040000,2025-07-25,2025-08-02,Education,Salaried,Kochi,0,0,
100849,50341,32,561000.0,850.0,7.0,295000.0,72,3,5,0,2637000,2025-09-15,2025-09-21,Business,Salaried,Kochi,1,242000,10.13
100850,50031,33,315000.0,625.0,14.0,378000.0,24,2,4,0,726000,2023-10-16,2023-10-24,Personal,Contract,Pune,0,0,
100851,50785,32,474000.0,617.0,7.0,1346000.0,72,0,0,0,0,2025-01-20,2025-01-25,Business,Business Owner,Delhi,0,0,
100852,51369,32,749000.0,641.0,9.0,1839000.0,24,1,6,0,1207000,2023-11-16,2023-11-20,Education,Self-Employed,Coimbatore,0,0,
100853,50204,32,1075000.0,692.0,13.0,455000.0,48,1,1,0,231000,2023-11-14,2023-11-24,Education,Salaried,Hyderabad,1,393000,11.48
100854,51396,50,365000.0,578.0,25.0,543000.0,36,0,1,0,153000,2024-05-01,2024-05-04,Home,Salaried,Pune,1,541000,14.41
100855,50412,52,509000.0,691.0,28.0,368000.0,72,4,5,0,1002000,2024-08-10,2024-08-12,Auto,Self-Employed,Bengaluru,1,279000,11.39
100856,50561,32,561000.0,800.0,12.0,258000.0,12,1,2,0,598000,2023-02-08,2023-02-17,Education,Salaried,Coimbatore,1,238000,12.35
100857,50602,30,320000.0,700.0,5.0,1039000.0,84,1,1,0,295000,2025-07-31,2025-08-01,Home,Contract,Kochi,0,0,
100858,51252,43,783000.0,671.0,19.0,791000.0,72,2,3,0,851000,2023-04-15,2023-04-25,Home,Business Owner,Pune,0,0,
100859,50823,32,433000.0,650.0,12.0,704000.0,72,1,5,1,1213000,2024-05-21,2024-05-23,Business,Salaried,Kochi,0,0,
100860,50904,44,549000.0,748.0,30.0,324000.0,60,1,2,1,769000,2024-07-23,2024-07-29,Business,Self-Employed,Hyderabad,0,0,
100861,51056,40,490000.0,636.0,20.0,1725000.0,72,3,3,0,660000,2023-11-25,2023-12-01,Home,Contract,Coimbatore,0,0,
100862,50691,23,421000.0,810.0,3.0,,60,1,4,0,2005000,2025-09-10,2025-09-11,Personal,Contract,Mumbai,0,0,
100863,50346,53,598000.0,816.0,33.0,939000.0,60,2,2,1,199000,2023-11-04,2023-11-12,Home,Contract,Bengaluru,0,0,
100864,51221,56,545000.0,707.0,30.0,315000.0,24,1,5,0,1736000,2023-08-10,2023-08-14,Business,Contract,Hyderabad,0,0,
100865,50747,32,508000.0,689.0,10.0,630000.0,36,1,1,0,319000,2024-10-17,2024-10-24,Education,Business Owner,Chennai,0,0,
100866,50294,34,432000.0,757.0,12.0,822000.0,36,0,0,0,0,2025-11-16,2025-11-26,Personal,Contract,Bengaluru,1,625000,11.53
100867,50774,41,693000.0,,20.0,838000.0,72,1,1,1,209000,2024-11-03,2024-11-12,Auto,Contract,Mumbai,0,0,
100868,50122,41,1263000.0,638.0,19.0,762000.0,24,0,1,0,315000,2023-05-31,2023-06-02,Education,Contract,Pune,0,0,
100869,50375,45,639000.0,656.0,25.0,919000.0,48,2,5,0,1976000,2023-06-22,2023-06-29,Business,Self-Employed,Kochi,0,0,
100870,50966,58,939000.0,604.0,35.0,376000.0,48,4,6,0,625000,2024-12-23,2024-12-24,Education,Self-Employed,Mumbai,1,334000,14.16
100871,50016,36,321000.0,717.0,14.0,780000.0,36,1,4,1,1369000,2025-09-05,2025-09-08,Education,Self-Employed,Chennai,0,0,
100872,50438,30,644000.0,733.0,3.0,745000.0,24,0,0,0,0,2025-11-11,2025-11-15,Business,Self-Employed,Delhi,0,0,
100873,50349,24,366000.0,602.0,1.0,795000.0,72,3,4,0,1755000,2025-03-20,2025-03-23,Education,Salaried,Bengaluru,0,0,
100874,50210,31,309000.0,660.0,15.0,728000.0,60,2,2,0,199000,2025-05-26,2025-06-03,Home,Contract,Hyderabad,0,0,
100875,50160,38,430000.0,602.0,17.0,348000.0,84,2,5,0,4245000,2024-09-12,2024-09-19,Personal,Salaried,Chennai,0,0,
100876,51309,56,,632.0,34.0,339000.0,12,2,8,0,1284000,2023-02-16,2023-02-19,Business,Salaried,Kochi,0,0,
100877,51076,33,920000.0,726.0,19.0,207000.0,36,1,1,0,511000,2025-06-08,2025-06-15,Personal,Salaried,Delhi,0,0,
100878,51105,40,669000.0,642.0,13.0,1097000.0,60,2,2,0,483000,2025-04-19,2025-04-21,Home,Business Owner,Hyderabad,1,1032000,11.53
100879,50880,38,301000.0,670.0,12.0,1104000.0,36,0,3,2,498000,2024-07-23,2024-07-26,Business,Contract,Coimbatore,0,0,
100880,50381,50,549000.0,584.0,35.0,1113000.0,84,0,0,0,0,2024-06-21,2024-06-28,Home,Contract,Hyderabad,1,944000,14.79
100881,51376,63,687000.0,702.0,40.0,829000.0,12,2,3,0,1255000,2023-02-13,2023-02-23,Auto,Salaried,Coimbatore,0,0,
100882,51309,33,649000.0,687.0,10.0,217000.0,72,1,3,0,345000,2024-08-19,2024-08-24,Auto,Self-Employed,Hyderabad,0,0,
100883,50861,33,262000.0,643.0,6.0,398000.0,48,0,1,1,355000,2023-01-22,2023-01-31,Auto,Business Owner,Kochi,0,0,
100884,50387,48,402000.0,678.0,28.0,769000.0,36,1,5,0,1242000,2023-08-14,2023-08-22,Personal,Salaried,Coimbatore,1,327000,12.22
100885,51459,45,583000.0,702.0,25.0,754000.0,72,0,0,0,0,2024-07-02,2024-07-08,Auto,Salaried,Bengaluru,0,0,
100886,51068,56,764000.0,637.0,30.0,619000.0,24,4,5,0,1257000,2024-01-09,2024-01-13,Auto,Business Owner,Kochi,0,0,
100887,50793,44,223000.0,594.0,21.0,857000.0,48,1,4,1,751000,2024-09-04,2024-09-07,Home,Salaried,Delhi,0,0,
100888,50662,34,558000.0,807.0,11.0,705000.0,48,1,2,1,287000,2024-10-15,2024-10-21,Education,Contract,Mumbai,0,0,
100889,51194,44,640000.0,649.0,23.0,748000.0,60,0,1,0,350000,2025-10-24,2025-11-02,Education,Self-Employed,Bengaluru,0,0,
100890,50075,49,879000.0,684.0,23.0,493000.0,24,0,3,0,1047000,2023-01-24,2023-01-29,Auto,Self-Employed,Chennai,0,0,
100891,51032,46,820000.0,756.0,29.0,1201000.0,72,4,5,0,1741000,2025-04-12,2025-04-19,Education,Self-Employed,Bengaluru,1,1044000,11.94
100892,51499,43,780000.0,850.0,25.0,552000.0,36,3,3,0,929000,2024-06-22,2024-06-29,Auto,Self-Employed,Bengaluru,0,0,
100893,51196,49,419000.0,609.0,26.0,337000.0,84,1,2,0,802000,2024-01-07,2024-01-14,Auto,Salaried,Mumbai,0,0,
100894,51006,50,254000.0,719.0,27.0,458000.0,36,0,3,0,1515000,2025-07-01,2025-07-10,Personal,Self-Employed,Pune,0,0,
100895,51461,52,503000.0,644.0,29.0,578000.0,24,3,3,0,293000,2025-12-28,2025-12-30,Business,Salaried,Bengaluru,0,0,
100896,50637,44,942000.0,655.0,19.0,1209000.0,48,2,3,0,233000,2025-01-27,2025-02-04,Education,Contract,Chennai,1,927000,11.77
100897,50726,36,1123000.0,643.0,12.0,684000.0,36,3,3,0,1771000,2025-02-24,2025-02-26,Auto,Salaried,Bengaluru,1,532000,12.24
100898,51475,39,826000.0,617.0,16.0,632000.0,36,1,1,0,128000,2025-10-10,2025-10-11,Education,Salaried,Bengaluru,0,0,
100899,50795,50,728000.0,687.0,34.0,352000.0,36,1,2,0,290000,2023-02-09,2023-02-19,Personal,Salaried,Bengaluru,1,336000,12.24
100900,50647,30,712000.0,594.0,12.0,1078000.0,12,1,4,0,866000,2025-11-28,2025-12-04,Personal,Business Owner,Delhi,0,0,
100901,50892,42,467000.0,752.0,24.0,489000.0,24,0,3,0,328000,2025-12-15,2025-12-17,Auto,Business Owner,Kochi,0,0,
100902,50859,34,566000.0,694.0,13.0,663000.0,12,2,4,0,826000,2025-06-03,2025-06-08,Education,Business Owner,Bengaluru,1,493000,10.25
100903,50495,38,1272000.0,717.0,12.0,1580000.0,12,2,2,0,311000,2025-01-14,2025-01-15,Education,Contract,Mumbai,0,0,
100904,51483,51,393000.0,660.0,29.0,926000.0,60,3,7,0,1557000,2024-07-19,2024-07-26,Education,Self-Employed,Delhi,0,0,
100905,50185,40,1241000.0,666.0,22.0,286000.0,36,1,2,1,575000,2023-10-29,2023-10-30,Personal,Salaried,Mumbai,0,0,
100906,50729,38,519000.0,709.0,11.0,265000.0,12,1,3,0,632000,2025-08-19,2025-08-27,Home,Salaried,Chennai,1,239000,11.24
100907,51191,24,1089000.0,614.0,5.0,676000.0,24,1,1,0,205000,2025-07-22,2025-07-27,Home,Self-Employed,Pune,0,0,
100908,51331,45,319000.0,667.0,32.0,359000.0,60,1,3,1,853000,2024-07-08,2024-07-13,Education,Business Owner,Chennai,0,0,
100909,50277,44,781000.0,634.0,26.0,1000000.0,60,1,3,0,1264000,2023-01-04,2023-01-07,Education,Contract,Chennai,0,0,
100910,51114,60,431000.0,632.0,40.0,716000.0,72,2,3,1,1672000,2025-05-30,2025-06-01,Business,Salaried,Pune,0,0,
100911,51243,35,317000.0,553.0,14.0,767000.0,84,0,0,0,0,2024-02-14,2024-02-20,Auto,Self-Employed,Bengaluru,0,0,
100912,51465,40,662000.0,777.0,22.0,475000.0,48,0,2,0,1245000,2023-09-22,2023-09-26,Personal,Business Owner,Kochi,1,357000,11.11
100913,50691,40,945000.0,645.0,15.0,1824000.0,48,2,2,0,775000,2023-01-15,2023-01-25,Business,Contract,Pune,1,868000,11.19
100914,50621,54,410000.0,766.0,35.0,3343000.0,60,0,2,0,270000,2023-03-29,2023-04-02,Education,Self-Employed,Hyderabad,1,547000,10.73
100915,50398,37,306000.0,759.0,18.0,601000.0,24,0,1,0,133000,2023-04-09,2023-04-15,Home,Self-Employed,Delhi,0,0,
100916,51495,41,576000.0,606.0,20.0,850000.0,12,1,2,0,375000,2025-10-04,2025-10-06,Home,Salaried,Bengaluru,0,0,
100917,51434,44,577000.0,619.0,27.0,739000.0,48,1,2,0,1030000,2023-08-05,2023-08-07,Business,Contract,Kochi,0,0,
100918,50918,40,768000.0,850.0,16.0,607000.0,12,0,2,0,389000,2024-02-14,2024-02-24,Home,Contract,Hyderabad,1,482000,11.71
100919,50284,34,920000.0,804.0,11.0,443000.0,84,0,1,0,97000,2023-07-10,2023-07-20,Home,Business Owner,Chennai,0,0,
100920,50231,40,584000.0,688.0,18.0,385000.0,24,2,2,0,446000,2024-09-08,2024-09-12,Auto,Business Owner,Bengaluru,1,354000,12.18
100921,50824,49,1383000.0,707.0,23.0,375000.0,12,2,4,0,371000,2025-11-16,2025-11-22,Education,Salaried,Pune,0,0,
100922,51045,28,664000.0,649.0,7.0,875000.0,60,1,1,0,148000,2024-08-17,2024-08-19,Business,Contract,Pune,1,586000,13.76
100923,50938,39,513000.0,718.0,10.0,526000.0,48,2,3,0,559000,2023-08-18,2023-08-25,Personal,Business Owner,Delhi,0,0,
100924,50276,31,291000.0,643.0,13.0,170000.0,24,1,3,0,808000,2025-03-10,2025-03-18,Personal,Contract,Kochi,0,0,
100925,50479,50,533000.0,558.0,28.0,894000.0,60,1,6,0,2503000,2024-06-13,2024-06-22,Education,Self-Employed,Kochi,0,0,
100926,50347,23,516000.0,604.0,0.0,685000.0,84,1,4,1,1415000,2023-03-12,2023-03-18,Personal,Self-Employed,Pune,0,0,
100927,50975,32,924000.0,691.0,7.0,1468000.0,24,0,3,0,416000,2023-04-27,2023-04-29,Home,Self-Employed,Kochi,0,0,
100928,50895,42,739000.0,616.0,19.0,859000.0,84,0,1,0,208000,2023-04-10,2023-04-16,Auto,Contract,Pune,0,0,
100929,50172,54,353000.0,686.0,35.0,310000.0,72,0,3,1,779000,2024-08-22,2024-08-30,Business,Salaried,Chennai,0,0,
100930,50543,37,648000.0,620.0,17.0,205000.0,48,1,3,0,658000,2025-05-09,2025-05-19,Business,Business Owner,Mumbai,0,0,
100931,51033,32,812000.0,639.0,7.0,471000.0,12,1,1,0,219000,2023-10-22,2023-10-23,Home,Salaried,Chennai,0,0,
100932,50818,57,1193000.0,745.0,32.0,496000.0,24,5,7,0,740000,2025-10-01,2025-10-07,Education,Salaried,Bengaluru,1,489000,12.54
100933,50979,24,895000.0,706.0,5.0,1176000.0,48,1,3,0,421000,2024-09-25,2024-09-26,Auto,Salaried,Kochi,0,0,
100934,50544,21,845000.0,689.0,0.0,697000.0,72,1,1,0,204000,2023-02-26,2023-03-04,Personal,Salaried,Mumbai,1,602000,13.85
100935,50202,42,616000.0,747.0,20.0,1306000.0,72,1,2,0,106000,2025-11-02,2025-11-12,Business,Business Owner,Pune,0,0,
100936,51204,33,715000.0,721.0,11.0,338000.0,60,1,3,0,1033000,2023-07-12,2023-07-16,Business,Self-Employed,Mumbai,1,270000,10.47
100937,50717,28,1053000.0,784.0,7.0,1190000.0,48,3,4,0,503000,2025-09-20,2025-09-23,Education,Self-Employed,Hyderabad,1,1117000,10.79
100938,50539,45,329000.0,660.0,26.0,1041000.0,12,1,3,0,1057000,2025-11-12,2025-11-15,Auto,Self-Employed,Coimbatore,1,747000,12.38
100939,50383,40,513000.0,662.0,13.0,231000.0,84,1,3,0,1012000,2023-01-30,2023-02-03,Personal,Contract,Mumbai,0,0,
100940,51418,32,424000.0,605.0,2.0,1449000.0,48,0,3,1,571000,2023-11-06,2023-11-09,Business,Contract,Kochi,0,0,
100941,50988,25,712000.0,662.0,1.0,737000.0,84,1,4,0,1649000,2024-07-25,2024-08-03,Business,Business Owner,Coimbatore,0,0,
100942,50882,47,1044000.0,753.0,32.0,868000.0,60,2,4,0,1450000,2023-03-07,2023-03-11,Personal,Business Owner,Chennai,0,0,
100943,51022,45,459000.0,774.0,31.0,435000.0,60,1,3,0,643000,2023-06-15,2023-06-16,Auto,Business Owner,Chennai,1,420000,9.7
100944,50246,37,205000.0,752.0,22.0,1412000.0,24,0,1,0,202000,2024-07-17,2024-07-21,Auto,Self-Employed,Kochi,0,0,
100945,51449,56,498000.0,573.0,33.0,365000.0,60,0,4,1,1731000,2023-06-29,2023-06-30,Auto,Business Owner,Mumbai,0,0,
100946,51328,27,905000.0,760.0,0.0,1106000.0,36,0,2,1,562000,2024-06-27,2024-07-07,Business,Self-Employed,Hyderabad,0,0,
100947,50116,23,764000.0,570.0,0.0,1099000.0,60,0,3,0,1264000,2024-12-26,2025-01-05,Home,Self-Employed,Chennai,0,0,
100948,51141,31,727000.0,748.0,7.0,410000.0,84,0,2,1,151000,2025-02-15,2025-02-18,Business,Salaried,Coimbatore,0,0,
100949,50849,38,529000.0,666.0,15.0,2084000.0,12,0,1,0,263000,2025-11-06,2025-11-10,Education,Contract,Mumbai,0,0,
100950,51456,40,337000.0,736.0,23.0,795000.0,60,0,1,0,114000,2023-05-06,2023-05-10,Education,Contract,Delhi,0,0,
100951,50125,36,757000.0,603.0,17.0,1003000.0,24,1,1,0,247000,2023-03-23,2023-04-01,Business,Business Owner,Mumbai,0,0,
100952,50033,42,412000.0,766.0,21.0,302000.0,84,3,4,1,1429000,2025-11-29,2025-12-05,Business,Salaried,Hyderabad,0,0,
100953,50473,25,1603000.0,595.0,0.0,2244000.0,60,2,3,0,1789000,2025-08-28,2025-08-31,Personal,Business Owner,Mumbai,0,0,
100954,50604,52,776000.0,647.0,26.0,357000.0,48,3,5,1,782000,2024-03-13,2024-03-20,Auto,Business Owner,Bengaluru,0,0,
100955,50763,37,462000.0,625.0,16.0,1230000.0,72,1,3,0,577000,2025-08-25,2025-08-29,Personal,Contract,Coimbatore,0,0,
100956,51459,49,456000.0,,30.0,405000.0,72,0,2,0,477000,2024-06-13,2024-06-20,Education,Salaried,Delhi,0,0,
100957,50850,41,575000.0,696.0,21.0,498000.0,48,2,3,0,461000,2025-07-22,2025-07-24,Education,Business Owner,Pune,0,0,
100958,50023,43,539000.0,807.0,17.0,1080000.0,48,1,2,0,816000,2025-01-03,2025-01-10,Home,Business Owner,Delhi,0,0,
100959,50948,44,992000.0,850.0,25.0,1232000.0,36,2,2,0,483000,2024-07-10,2024-07-18,Auto,Business Owner,Bengaluru,1,1026000,10.52
100960,50995,42,653000.0,696.0,22.0,348000.0,24,0,3,0,797000,2023-08-29,2023-09-05,Auto,Self-Employed,Bengaluru,1,269000,12.81
100961,51106,44,432000.0,763.0,18.0,1275000.0,48,1,5,0,1704000,2023-11-30,2023-12-06,Education,Contract,Coimbatore,0,0,
100962,50203,51,1405000.0,705.0,26.0,1244000.0,84,0,0,0,0,2023-02-17,2023-02-21,Personal,Self-Employed,Mumbai,1,986000,12.5
100963,50555,40,613000.0,722.0,21.0,418000.0,48,0,1,0,166000,2024-04-07,2024-04-16,Business,Business Owner,Kochi,1,367000,12.4
100964,51131,45,848000.0,668.0,22.0,1686000.0,84,2,4,0,969000,2023-11-13,2023-11-14,Auto,Salaried,Mumbai,0,0,
100965,51098,37,456000.0,703.0,21.0,314000.0,84,2,3,0,489000,2023-01-02,2023-01-07,Business,Self-Employed,Bengaluru,0,0,
100966,51380,52,707000.0,725.0,32.0,496000.0,72,1,1,0,264000,2024-01-07,2024-01-08,Education,Self-Employed,Pune,0,0,
