Production_ID,Machine_ID,Production_Date,Machine_Age_Years,Operating_Hours,Idle_Hours,Maintenance_Count,Temperature,Pressure,Vibration,Production_Units,Defective_Units,Material_Cost,Labor_Hours,Energy_Consumption,Production_Shift,Product_Type,Operator_Experience,Downtime_Hours,Production_Quality
100797,M005,2025-09-03,5.9,15.3,8.8,4,96.8,59.5,3.16,598.0,28,62809.0,23.1,399.7,Afternoon,Component_B,7.9,4.8,Good
100798,M020,2025-08-07,8.0,16.8,8.9,3,59.7,51.0,6.64,803.0,37,74428.0,51.0,663.7,Afternoon,Component_C,9.2,6.3,Good
100799,M006,2024-05-17,6.1,12.0,4.3,3,68.5,49.1,3.3,378.0,5,33590.0,28.0,576.5,Afternoon,Component_D,7.9,2.8,Good
100800,M001,2025-09-16,6.1,11.9,8.1,2,80.3,48.1,4.0,476.0,19,43084.0,25.3,453.3,Morning,Component_A,6.6,5.7,Good
100801,M017,2025-08-08,8.8,10.4,2.6,3,72.1,51.2,4.94,478.0,19,47437.0,30.4,539.4,Morning,Component_D,7.0,1.8,Good
100802,M018,2024-09-16,4.5,9.6,2.7,3,64.9,51.5,3.34,294.0,7,33284.0,23.1,476.2,Morning,Component_D,7.8,1.1,Good
100803,M004,2025-07-29,6.3,11.1,0.5,4,70.2,56.1,6.23,512.0,12,44537.0,32.1,418.2,Morning,Component_D,4.2,2.0,Good
100804,M017,2025-10-17,4.6,16.6,9.2,2,64.7,59.8,3.97,694.0,16,48215.0,25.3,591.2,Afternoon,Component_A,2.1,4.2,Good
100805,M013,2024-10-31,4.7,12.4,2.8,1,68.9,58.9,1.11,469.0,17,62034.0,18.8,445.9,Night,Component_A,4.5,0.4,Good
100806,M005,2025-05-10,5.1,18.1,4.7,3,76.7,56.2,4.77,600.0,17,63044.0,47.4,717.5,Night,Component_C,7.6,1.5,Good
100807,M022,2025-09-03,6.7,16.1,2.7,5,59.6,56.8,5.95,693.0,31,61768.0,55.8,474.1,Afternoon,Component_B,4.1,1.1,Good
100808,M026,2024-06-03,4.6,8.1,6.7,5,85.0,77.8,7.09,298.0,27,33624.0,16.6,229.0,Afternoon,Component_C,12.4,3.2,Good
100809,M004,2024-01-06,9.8,18.6,4.1,1,72.9,48.5,5.49,885.0,24,96470.0,53.3,388.4,Morning,Component_A,7.3,3.9,Good
100810,M023,2025-09-07,3.3,19.2,1.7,1,65.0,54.7,6.58,904.0,23,,35.4,733.0,Night,Component_D,6.4,0.3,Good
100811,M005,2025-06-04,5.4,12.0,6.1,5,68.2,38.9,5.38,440.0,10,38651.0,25.5,662.5,Morning,Component_D,4.2,3.5,Good
100812,M009,2025-06-27,4.7,17.7,1.4,2,86.0,51.6,2.77,698.0,37,73297.0,29.3,400.1,Night,Component_D,8.7,1.5,Good
100813,M013,2025-02-25,10.3,12.6,2.9,9,81.8,46.9,3.09,572.0,21,63688.0,41.1,480.8,Morning,Component_C,2.4,3.3,Good
100814,M030,2024-01-30,6.6,16.4,0.5,1,74.9,48.4,0.5,648.0,24,44841.0,34.8,608.3,Night,Component_B,6.9,0.1,Good
100815,M009,2024-10-27,9.1,10.9,1.4,5,64.8,44.3,4.11,378.0,20,37183.0,21.4,419.1,Morning,Component_D,4.7,1.2,Good
100816,M004,2025-01-04,1.5,8.8,5.4,7,78.8,42.8,5.68,373.0,10,37103.0,26.1,425.9,Morning,Component_A,6.4,2.8,Good
100817,M026,2024-05-29,6.8,14.5,0.5,4,72.2,56.1,1.66,637.0,21,63057.0,27.5,461.5,Afternoon,Component_C,7.5,1.8,Good
100818,M014,2025-12-21,8.7,15.5,1.3,4,92.9,61.4,6.83,729.0,42,69760.0,30.7,365.1,Morning,Component_B,2.6,1.2,Good
100819,M022,2025-10-01,6.2,14.4,5.0,2,71.5,48.1,4.31,661.0,21,74555.0,24.6,498.1,Night,Component_B,1.0,4.9,Good
100820,M002,2025-06-12,9.2,11.3,3.6,5,92.2,36.8,2.89,429.0,29,39395.0,38.7,387.4,Morning,Component_C,3.2,2.8,Average
100821,M018,2024-05-04,4.4,14.4,10.0,4,74.3,56.0,1.65,650.0,22,61723.0,28.7,299.0,Morning,Component_C,8.6,3.1,Good
100822,M019,2024-02-23,10.2,17.1,9.6,7,59.6,59.2,7.49,611.0,22,60938.0,59.7,703.8,Afternoon,Component_B,7.1,6.2,Good
100823,M026,2025-08-13,12.9,15.8,2.8,3,110.0,61.1,6.63,728.0,58,67215.0,29.3,476.3,Night,Component_D,4.8,3.9,Average
100824,M002,2024-06-08,4.9,16.7,6.4,5,54.6,45.8,3.77,581.0,14,43116.0,25.7,633.3,Afternoon,Component_B,11.9,2.7,Good
100825,M009,2024-06-04,4.7,13.3,6.9,5,48.3,49.5,6.17,582.0,12,57159.0,43.8,476.2,Morning,Component_A,9.9,2.9,Good
100826,M014,2025-01-29,10.4,20.7,3.5,2,47.1,45.0,4.12,633.0,25,62276.0,55.1,629.5,Night,Component_B,9.1,3.1,Good
100827,M012,2025-02-26,10.7,11.3,1.3,4,104.9,48.3,3.41,504.0,40,45119.0,24.9,531.3,Morning,Component_C,3.8,2.0,Average
100828,M020,2025-01-05,4.4,18.0,5.0,2,97.5,47.9,3.32,679.0,29,63157.0,45.5,652.3,Morning,Component_A,9.1,5.3,Good
100829,M005,2024-06-15,4.7,20.7,4.6,4,73.7,50.4,4.08,921.0,16,43565.0,41.8,805.0,Night,Component_C,7.0,5.4,Good
100830,M002,2025-12-13,5.2,17.9,3.9,0,77.2,52.7,3.78,738.0,20,83487.0,49.6,774.6,Afternoon,Component_D,3.8,2.9,Good
100831,M008,2025-10-26,2.0,15.2,6.1,3,75.0,56.0,4.61,696.0,6,75527.0,41.5,616.7,Afternoon,Component_D,5.7,3.8,Good
100832,M028,2024-11-19,3.2,13.9,3.1,5,50.8,47.4,7.4,551.0,14,41288.0,23.1,550.7,Afternoon,Component_A,2.9,1.9,Good
100833,M024,2024-07-08,3.0,20.1,2.1,3,89.5,53.7,8.6,724.0,34,61444.0,66.8,637.3,Morning,Component_C,3.9,2.3,Average
100834,M023,2025-10-20,3.7,10.3,5.3,2,87.9,46.8,2.34,506.0,21,59064.0,24.9,307.2,Night,Component_A,2.6,2.1,Good
100835,M007,2025-06-08,5.9,12.1,6.0,2,57.2,39.2,5.33,477.0,15,37052.0,22.9,486.9,Night,Component_A,8.9,2.7,Good
100836,M007,2025-05-26,6.7,14.4,2.1,5,75.9,59.9,4.88,594.0,13,60693.0,30.5,449.8,Afternoon,Component_D,5.8,4.2,Good
100837,M008,2024-10-11,10.7,21.0,7.3,1,71.1,49.0,5.45,1083.0,54,94892.0,67.9,952.9,Afternoon,Component_C,3.2,5.9,Good
100838,M020,2024-08-26,3.0,17.5,0.6,1,69.5,39.4,3.69,691.0,12,69896.0,39.7,652.9,Morning,Component_B,7.6,0.3,Average
100839,M022,2025-08-07,9.0,12.1,3.6,3,63.9,60.0,5.48,494.0,19,47302.0,31.7,540.6,Night,Component_D,6.0,3.4,Good
100840,M028,2025-11-12,5.4,14.8,4.4,4,70.7,52.7,2.02,604.0,11,54814.0,50.3,456.5,Afternoon,Component_A,9.2,1.5,Good
100841,M024,2025-03-21,5.9,13.5,3.4,1,65.7,59.1,10.0,557.0,28,56161.0,37.8,401.6,Morning,Component_C,6.4,1.5,Average
100842,M024,2024-07-17,8.0,13.2,3.6,7,84.8,58.8,5.02,543.0,23,47569.0,37.6,694.9,Morning,Component_A,1.7,2.2,Good
100843,M004,2024-07-17,2.6,19.9,9.7,1,71.7,45.2,5.81,785.0,17,53566.0,39.7,737.6,Afternoon,Component_A,4.5,2.8,Good
100844,M001,2024-01-21,7.1,10.5,2.9,2,63.7,63.4,2.49,448.0,22,36326.0,29.8,489.9,Night,Component_A,2.5,2.0,Good
100845,M002,2024-09-21,6.5,22.4,11.1,2,71.7,38.5,3.25,992.0,39,78648.0,51.2,611.2,Afternoon,Component_C,7.7,6.5,Good
100846,M004,2025-05-12,7.5,19.3,6.1,5,70.3,51.4,1.86,995.0,29,70584.0,64.1,704.7,Morning,Component_D,9.3,4.1,Good
100847,M009,2025-11-15,6.9,20.4,5.2,3,69.8,50.8,7.12,1063.0,43,106875.0,35.9,1001.5,Morning,Component_B,1.4,1.6,Good
100848,M003,2025-02-14,13.4,14.1,6.2,2,80.1,48.0,2.5,607.0,34,56092.0,29.2,386.1,Morning,Component_A,5.6,5.7,Good
100849,M021,2024-12-06,4.1,15.4,11.3,4,68.7,66.0,4.16,735.0,16,73727.0,25.1,873.7,Afternoon,Component_B,9.5,6.2,Good
100850,M001,2024-07-15,4.4,10.3,2.5,2,65.1,57.7,4.24,365.0,8,37526.0,23.3,416.9,Night,Component_D,1.3,1.1,Good
100851,M029,2024-05-12,4.1,13.9,2.2,2,55.7,42.3,5.35,771.0,16,81994.0,25.0,445.3,Afternoon,Component_A,4.7,0.9,Good
100852,M005,2024-09-27,4.3,18.0,3.1,5,71.9,43.6,2.17,703.0,18,71076.0,57.4,743.3,Afternoon,Component_C,6.0,2.6,Good
100853,M011,2025-08-11,4.1,21.2,5.1,2,86.9,74.4,6.05,880.0,33,70669.0,71.0,1001.9,Afternoon,Component_A,9.2,4.9,Good
100854,M011,2025-08-31,9.6,11.6,0.7,4,70.5,50.7,6.74,512.0,29,53091.0,32.9,383.4,Afternoon,Component_A,7.6,1.7,Good
100855,M011,2025-11-14,10.3,14.5,5.1,0,66.0,47.8,3.31,698.0,38,68632.0,24.7,492.5,Morning,Component_A,8.2,4.0,Good
100856,M015,2025-01-13,4.3,15.4,9.2,8,62.9,65.4,4.43,630.0,16,80546.0,33.6,624.5,Night,Component_A,7.8,3.3,Good
100857,M001,2025-06-27,3.5,10.4,5.4,1,51.3,39.0,5.63,336.0,8,31960.0,35.7,440.7,Morning,Component_D,4.9,5.4,Good
100858,M011,2024-02-05,7.4,18.4,4.3,5,86.1,67.5,4.96,838.0,31,84423.0,32.6,684.8,Morning,Component_D,10.9,3.0,Good
100859,M006,2025-11-19,4.3,13.1,3.5,2,77.8,47.8,2.7,449.0,8,42016.0,34.2,548.6,Night,Component_C,4.0,3.2,Good
100860,M028,2025-03-12,7.9,15.2,7.2,5,81.2,59.6,5.76,723.0,46,69215.0,33.5,697.2,Afternoon,Component_A,,2.9,Good
100861,M017,2025-02-10,6.6,14.2,2.9,1,75.0,50.7,7.22,657.0,24,62232.0,49.7,572.5,Afternoon,Component_C,0.6,1.6,Good
100862,M018,2024-05-25,1.5,12.8,9.6,4,62.3,40.8,7.22,546.0,20,48310.0,26.5,418.6,Afternoon,Component_A,5.6,5.7,Good
100863,M011,2025-01-30,10.6,16.0,9.8,3,68.2,56.6,5.54,748.0,21,,25.5,626.5,Night,Component_C,5.0,8.2,Good
100864,M009,2025-01-16,11.4,15.1,5.6,3,66.0,63.5,5.88,589.0,21,61448.0,43.9,808.8,Afternoon,Component_A,4.4,5.4,Good
100865,M027,2024-05-09,4.2,14.5,5.0,2,67.0,33.9,3.8,722.0,16,64047.0,31.2,598.0,Night,Component_D,6.5,1.6,Good
100866,M029,2024-08-23,4.8,13.1,7.6,2,67.1,44.6,2.85,576.0,18,61939.0,36.9,637.4,Afternoon,Component_A,9.6,4.8,Good
100867,M012,2025-10-28,6.9,17.3,7.7,2,85.3,66.1,4.38,726.0,22,76749.0,29.6,600.0,Night,Component_A,7.4,7.2,Good
100868,M013,2024-06-26,7.0,22.6,3.0,5,96.3,58.6,8.58,1095.0,65,89567.0,57.5,920.3,Morning,Component_D,7.9,0.9,Good
100869,M003,2025-02-18,8.0,16.6,3.7,4,61.5,59.2,3.54,681.0,15,54851.0,37.4,752.3,Night,Component_C,2.8,2.9,Good
100870,M025,2025-03-07,12.0,20.0,1.7,2,70.0,63.4,5.28,573.0,24,58287.0,51.5,1023.6,Night,Component_B,4.4,2.2,Good
100871,M030,2024-03-09,5.5,10.4,6.0,4,74.6,59.2,5.18,359.0,13,30941.0,33.4,508.3,Morning,Component_D,8.1,3.2,Good
100872,M004,2024-05-24,3.6,16.6,6.7,6,60.2,56.3,3.83,800.0,13,63451.0,57.2,489.4,Night,Component_C,6.3,2.1,Good
100873,M021,2024-02-12,1.9,11.6,1.6,6,72.6,65.0,7.17,502.0,12,60618.0,34.9,551.5,Night,Component_A,7.4,1.2,Good
100874,M016,2025-03-30,3.8,10.1,3.9,2,76.2,51.5,7.36,429.0,14,34537.0,30.6,527.6,Afternoon,Component_B,7.8,2.8,Good
100875,M023,2024-05-25,5.9,13.0,1.6,1,71.1,54.9,9.3,616.0,25,44442.0,33.3,446.0,Night,Component_C,6.5,0.3,Average
100876,M004,2024-07-12,11.4,20.8,2.8,2,79.5,62.4,3.06,935.0,46,77834.0,35.3,664.4,Night,Component_C,10.7,4.5,Good
100877,M028,2024-03-03,4.4,19.8,6.4,2,72.0,48.1,5.23,841.0,20,82817.0,56.1,757.3,Afternoon,Component_A,4.4,4.5,Good
100878,M027,2024-10-10,6.7,17.0,3.2,4,40.0,67.8,4.66,697.0,23,66984.0,30.5,683.8,Morning,Component_A,3.5,3.3,Good
100879,M012,2025-12-07,6.0,9.9,4.2,2,60.5,57.6,3.26,343.0,16,42295.0,19.7,360.5,Morning,Component_C,0.7,3.7,Good
100880,M010,2025-01-27,9.6,15.2,0.9,3,89.2,44.7,3.3,546.0,31,45577.0,44.3,452.5,Night,Component_A,8.2,2.0,Good
100881,M026,2025-08-31,13.6,17.2,5.5,3,78.2,53.3,4.8,779.0,49,76764.0,48.4,883.4,Morning,Component_B,4.3,3.4,Good
100882,M029,2024-01-28,4.4,16.7,4.9,4,40.0,42.5,3.66,661.0,19,73984.0,35.5,528.5,Afternoon,Component_A,9.8,2.9,Good
100883,M013,2025-05-22,4.5,8.6,3.2,2,53.9,55.8,2.74,406.0,10,34557.0,26.2,300.9,Night,Component_B,6.7,2.5,Good
100884,M006,2025-10-16,9.1,12.4,4.5,2,80.7,51.6,4.72,492.0,25,51933.0,41.9,500.2,Night,Component_B,5.0,2.7,Good
100885,M025,2025-04-03,8.0,15.7,5.5,2,65.1,47.2,2.51,588.0,19,39700.0,40.7,427.7,Night,Component_A,2.8,5.1,Good
100886,M008,2025-09-13,11.5,18.1,3.0,1,40.0,39.0,3.66,784.0,46,95163.0,51.7,486.5,Morning,Component_C,8.5,3.6,Good
100887,M011,2024-03-16,7.8,7.2,1.3,4,84.7,47.9,5.15,288.0,11,31657.0,14.7,264.3,Morning,Component_B,5.8,2.6,Good
100888,M029,2024-07-20,4.9,15.4,9.5,1,80.7,53.4,4.26,632.0,20,53587.0,53.0,696.7,Morning,Component_A,6.8,7.8,Good
100889,M017,2024-07-19,7.8,16.6,3.4,4,62.0,51.7,4.04,700.0,21,75213.0,34.0,671.4,Morning,Component_D,7.8,2.1,Good
100890,M006,2025-01-07,9.3,19.4,4.8,7,86.9,42.2,7.76,1067.0,58,,63.5,436.2,Morning,Component_B,6.8,3.2,Good
100891,M015,2024-11-17,8.5,18.8,7.5,4,62.5,55.2,7.02,689.0,26,52137.0,63.1,940.4,Afternoon,Component_C,,6.6,Average
100892,M013,2024-11-24,7.5,18.3,12.0,2,64.5,46.1,4.65,653.0,22,56159.0,53.8,827.1,Afternoon,Component_C,7.6,6.8,Good
100893,M009,2025-01-01,9.2,12.8,1.9,2,66.2,63.3,2.67,385.0,14,44349.0,40.0,524.4,Morning,Component_C,8.5,1.9,Good
100894,M015,2025-09-23,9.5,8.4,6.1,6,49.3,64.6,5.96,408.0,8,39173.0,20.3,349.2,Afternoon,Component_D,7.1,5.3,Good
100895,M019,2024-06-27,10.1,14.4,3.2,1,77.0,52.7,9.05,458.0,26,46506.0,48.1,645.0,Morning,Component_B,7.9,2.3,Good
100896,M019,2024-05-06,7.9,20.0,3.7,2,,69.2,6.96,848.0,38,81453.0,59.7,1148.0,Night,Component_D,8.2,2.3,Good
100897,M029,2024-05-23,5.5,21.6,3.2,3,66.5,53.7,2.16,909.0,20,98510.0,46.5,984.0,Afternoon,Component_D,4.8,2.2,Good
100898,M010,2024-07-11,6.4,18.8,2.2,2,80.5,43.3,4.14,715.0,26,73426.0,29.5,771.7,Night,Component_D,4.7,1.6,Good
100899,M028,2025-04-13,9.6,17.7,4.9,6,52.9,65.7,3.18,761.0,21,73507.0,45.7,518.0,Morning,Component_D,12.7,3.4,Good
100900,M005,2024-08-29,3.5,17.5,1.3,3,80.2,69.5,2.83,758.0,18,48114.0,55.7,695.0,Afternoon,Component_B,10.0,1.0,Good
100901,M025,2024-02-26,7.1,13.8,7.4,3,75.9,64.0,6.54,678.0,25,70919.0,44.5,624.0,Afternoon,Component_B,5.9,5.6,Good
100902,M015,2025-02-24,4.8,15.5,5.1,4,63.7,48.1,6.51,696.0,17,73733.0,49.1,584.3,Night,Component_C,8.0,4.7,Good
100903,M003,2025-11-09,6.1,22.7,6.1,0,77.0,43.9,7.7,935.0,32,71440.0,43.8,779.9,Morning,Component_D,3.2,2.4,Good
100904,M016,2025-07-30,9.8,12.2,3.8,3,61.4,51.8,5.72,332.0,18,25705.0,28.7,537.2,Afternoon,Component_D,4.2,3.2,Good
100905,M005,2025-03-08,6.6,22.5,4.1,4,85.3,77.3,4.42,1093.0,56,112321.0,61.4,690.3,Morning,Component_A,2.3,4.0,Good
100906,M027,2024-02-16,6.1,14.7,5.7,8,78.3,44.4,4.84,710.0,20,69520.0,41.7,672.9,Afternoon,Component_B,6.9,5.1,Good
100907,M005,2025-02-27,1.9,21.3,2.1,3,76.4,62.4,2.87,1048.0,20,68516.0,46.2,739.0,Afternoon,Component_A,6.9,1.2,Good
100908,M027,2025-02-01,8.2,10.4,4.1,1,66.5,54.2,6.97,302.0,13,24966.0,30.0,235.0,Afternoon,Component_B,9.3,3.0,Good
100909,M024,2024-10-22,7.9,18.3,2.9,4,81.3,63.5,3.17,824.0,28,82159.0,49.1,644.6,Afternoon,Component_D,5.4,2.1,Good
100910,M002,2024-10-30,12.5,13.1,2.8,1,86.4,43.7,3.76,581.0,20,61092.0,34.5,516.8,Morning,Component_A,9.2,4.0,Good
100911,M008,2024-08-23,5.1,10.3,0.5,3,91.3,52.8,3.95,474.0,16,40875.0,29.1,447.1,Morning,Component_B,8.0,1.1,Good
100912,M017,2025-02-19,6.7,16.9,8.3,1,65.5,46.9,0.5,744.0,27,69034.0,45.7,714.7,Morning,Component_A,13.4,4.7,Good
100913,M021,2025-09-04,6.7,20.0,3.3,6,81.8,47.4,6.06,857.0,29,70111.0,36.7,566.9,Night,Component_A,11.0,1.5,Good
100914,M003,2025-11-03,10.7,12.6,7.9,3,88.7,61.6,2.79,489.0,12,56166.0,40.9,512.5,Morning,Component_C,10.5,4.2,Good
100915,M021,2025-02-17,5.7,,7.7,3,69.1,44.9,5.74,434.0,14,42367.0,19.8,348.7,Afternoon,Component_C,8.5,7.9,Good
100916,M025,2024-04-29,6.8,15.6,1.8,5,88.9,57.6,3.69,724.0,29,61529.0,46.6,561.4,Afternoon,Component_D,3.3,2.4,Good
100917,M029,2025-10-27,7.8,15.7,2.3,6,73.9,55.5,3.68,678.0,28,52650.0,29.1,486.8,Night,Component_D,6.9,2.2,Good
100918,M028,2025-07-08,6.6,18.2,11.4,1,59.8,46.4,2.5,570.0,21,43318.0,51.4,697.4,Afternoon,Component_D,12.7,8.8,Good
100919,M027,2025-03-14,4.7,19.8,9.4,3,63.5,48.4,7.0,839.0,22,102503.0,65.2,1200.0,Night,Component_B,7.5,8.0,Good
100920,M001,2025-07-09,6.6,,4.9,2,54.7,58.0,7.4,538.0,20,49710.0,24.0,848.3,Morning,Component_D,3.5,3.0,Good
100921,M022,2024-03-18,9.2,23.4,5.6,3,71.5,54.8,6.3,1015.0,53,90342.0,80.0,720.6,Night,Component_A,7.0,5.3,Good
100922,M010,2024-11-27,2.9,16.9,3.4,3,70.1,55.3,4.98,518.0,12,47553.0,26.4,656.9,Afternoon,Component_C,3.0,2.4,Good
100923,M028,2024-04-17,6.4,14.6,6.1,3,74.3,52.9,4.74,506.0,16,43287.0,22.2,530.9,Night,Component_A,3.4,4.9,Good
100924,M016,2025-01-21,3.9,9.6,3.2,1,88.3,52.3,6.46,537.0,21,50153.0,30.9,383.5,Afternoon,Component_A,7.2,0.8,Good
100925,M013,2024-01-07,9.6,14.9,0.5,1,71.8,54.8,4.27,552.0,23,52729.0,43.5,694.6,Morning,Component_C,8.2,1.2,Good
100926,M006,2025-07-23,1.4,14.7,1.7,1,68.8,68.0,6.87,565.0,17,53802.0,25.2,546.2,Night,Component_C,3.6,2.6,Good
100927,M013,2025-01-28,4.3,19.8,5.1,4,69.6,59.8,2.77,845.0,16,64272.0,66.8,648.2,Morning,Component_D,4.3,5.1,Good
100928,M012,2025-06-05,7.1,17.8,2.2,1,49.8,53.8,6.27,497.0,28,53868.0,50.6,855.3,Afternoon,Component_B,1.7,3.1,Good
100929,M023,2024-08-15,10.7,11.3,4.8,2,80.2,45.3,6.81,487.0,22,42226.0,19.5,339.2,Afternoon,Component_D,5.6,5.5,Good
100930,M026,2024-06-18,5.8,16.7,2.3,1,70.2,51.2,2.52,662.0,20,56349.0,53.8,671.5,Afternoon,Component_D,0.5,1.7,Good
100931,M026,2024-02-03,4.3,18.7,3.0,3,73.0,46.7,2.99,685.0,10,57843.0,46.0,496.9,Afternoon,Component_B,5.1,1.1,Good
100932,M005,2025-12-22,11.6,22.1,7.1,1,69.6,47.8,4.42,1082.0,45,85708.0,45.4,681.6,Afternoon,Component_A,6.2,7.6,Good
100933,M029,2024-06-02,1.7,19.6,5.6,2,73.5,38.2,5.26,660.0,11,65351.0,61.7,865.0,Afternoon,Component_D,0.7,4.4,Good
100934,M007,2024-05-09,1.0,19.0,5.0,2,56.3,54.9,3.39,908.0,26,98450.0,56.6,620.7,Morning,Component_C,3.0,1.7,Good
100935,M002,2025-12-13,7.3,16.2,7.2,4,72.0,73.6,4.67,691.0,21,58151.0,44.5,387.0,Morning,Component_D,5.8,3.3,Good
100936,M018,2025-07-10,4.5,17.6,6.2,3,64.8,56.8,0.78,726.0,18,48898.0,58.0,576.0,Morning,Component_D,5.4,3.8,Good
100937,M010,2024-01-05,2.9,21.0,8.6,1,72.4,61.5,5.88,867.0,23,69007.0,67.7,664.4,Morning,Component_A,5.5,2.4,Good
100938,M024,2024-01-26,8.1,10.7,3.9,4,59.8,63.6,5.96,418.0,11,36899.0,20.9,314.7,Night,Component_D,6.9,4.3,Good
100939,M022,2025-05-14,6.7,14.6,3.9,2,77.7,52.4,7.24,390.0,15,29846.0,47.6,632.5,Afternoon,Component_A,1.0,2.6,Good
100940,M021,2024-11-30,4.3,12.9,1.7,3,72.3,53.0,5.53,464.0,11,39913.0,29.0,339.2,Night,Component_D,8.1,0.4,Good
100941,M019,2025-02-12,2.2,17.5,3.9,4,56.5,42.4,3.83,678.0,13,58801.0,41.4,587.1,Night,Component_A,5.0,1.7,Good
100942,M020,2024-04-01,8.6,20.9,7.4,2,83.4,56.8,2.67,1015.0,47,96189.0,72.0,833.7,Afternoon,Component_B,4.2,2.8,Good
100943,M024,2025-12-27,8.0,13.6,8.2,3,65.8,55.5,3.04,611.0,15,44710.0,41.1,495.5,Morning,Component_C,0.5,2.8,Good
100944,M010,2025-08-19,5.7,6.4,7.4,4,67.7,47.3,4.34,267.0,8,27688.0,13.7,233.9,Night,Component_A,5.2,1.8,Good
100945,M007,2025-06-17,11.5,14.4,0.5,2,81.6,65.3,2.98,739.0,35,88617.0,40.3,486.9,Afternoon,Component_C,7.5,1.7,Good
100946,M013,2025-02-06,2.8,19.7,7.7,2,84.9,48.0,3.12,602.0,20,70095.0,50.8,562.1,Afternoon,Component_D,6.4,6.5,Good
100947,M025,2025-05-12,1.4,18.2,0.5,3,66.4,80.6,4.43,898.0,14,77443.0,31.5,601.7,Night,Component_D,6.5,0.7,Good
100948,M013,2024-02-11,3.9,17.7,7.2,8,73.3,58.6,1.6,735.0,10,77197.0,58.0,773.5,Night,Component_A,5.0,4.2,Good
100949,M011,2025-04-28,5.9,14.9,4.1,5,80.2,54.8,2.72,609.0,12,62882.0,46.8,526.3,Morning,Component_B,5.8,3.6,Good
100950,M019,2024-06-07,6.7,10.9,6.8,2,87.2,72.5,4.89,438.0,13,41324.0,33.3,442.2,Afternoon,Component_C,2.7,4.9,Good
100951,M022,2025-11-01,5.3,18.1,1.7,3,73.1,34.5,4.98,686.0,21,66991.0,47.4,860.2,Afternoon,Component_A,6.0,1.7,Good
100952,M007,2024-12-20,7.1,12.7,7.9,2,77.7,52.4,6.06,666.0,31,70094.0,24.7,557.7,Morning,Component_A,4.5,2.4,Good
100953,M002,2025-05-14,2.2,24.0,1.3,0,61.0,51.1,4.78,1019.0,19,110307.0,78.4,671.4,Night,Component_C,2.6,1.5,Good
100954,M012,2024-09-06,10.3,18.3,3.3,3,53.9,53.4,4.56,800.0,26,66260.0,40.4,781.6,Afternoon,Component_A,8.3,3.4,Good
100955,M013,2024-11-26,5.8,13.7,2.5,2,78.7,57.0,5.65,542.0,21,57569.0,21.1,647.0,Morning,Component_C,1.3,2.4,Good
100956,M004,2024-08-01,9.4,13.6,0.6,4,62.3,53.1,4.84,588.0,18,70558.0,47.1,472.3,Afternoon,Component_D,7.6,2.0,Good
100957,M001,2024-12-28,7.0,15.6,5.2,1,60.9,67.6,2.75,735.0,34,79551.0,50.3,408.9,Afternoon,Component_C,7.8,3.3,Good
100958,M020,2025-04-18,7.4,15.0,9.5,3,79.7,58.9,3.06,,29,81452.0,41.2,531.9,Night,Component_B,4.4,7.4,Good
100959,M015,2025-02-23,7.7,20.5,11.7,3,70.2,59.4,7.52,688.0,38,38698.0,31.3,825.2,Afternoon,Component_C,9.1,10.0,Good
100960,M028,2024-08-27,7.3,16.7,5.2,2,74.7,59.2,10.0,787.0,39,81797.0,32.7,728.3,Night,Component_D,4.4,4.6,Average
100961,M018,2025-03-25,7.9,13.1,7.8,2,56.6,43.4,5.82,510.0,22,50472.0,31.5,459.0,Afternoon,Component_C,4.2,5.9,Good
100962,M023,2024-03-07,10.0,23.6,5.6,4,61.1,56.8,2.68,1044.0,45,115264.0,65.0,532.5,Afternoon,Component_C,2.4,4.9,Good
100963,M015,2024-07-09,6.6,16.2,6.2,3,91.6,57.1,7.92,668.0,33,52181.0,47.2,463.4,Afternoon,Component_A,6.0,3.4,Good
100964,M017,2025-01-04,8.1,19.1,4.1,4,64.1,44.9,3.73,983.0,33,85922.0,58.8,797.0,Morning,Component_C,3.1,3.1,Good
100965,M022,2024-10-05,5.7,13.6,5.5,2,69.6,63.0,5.26,607.0,21,65864.0,35.5,744.8,Night,Component_D,3.6,2.3,Good
100966,M003,2024-02-19,10.3,17.5,6.3,2,74.8,36.7,4.46,662.0,24,52367.0,49.2,682.5,Morning,Component_D,5.8,5.5,Good
100967,M008,2024-11-16,4.0,17.2,3.6,2,59.2,77.7,4.83,646.0,10,63718.0,53.7,842.3,Afternoon,Component_B,5.9,1.6,Good
100968,M024,2025-12-09,11.4,8.4,4.8,6,88.2,54.7,3.71,382.0,17,36193.0,24.7,271.0,Night,Component_C,9.8,5.3,Good
100969,M028,2024-06-20,5.9,24.0,4.9,0,72.1,47.3,6.84,1138.0,43,104765.0,80.0,799.5,Morning,Component_A,8.8,1.4,Good
100970,M023,2025-11-28,1.7,21.2,7.1,2,69.2,60.6,4.17,898.0,20,93024.0,68.9,412.1,Morning,Component_D,7.7,4.0,Good
100971,M007,2025-11-27,6.4,14.4,2.3,4,84.8,60.6,5.6,566.0,25,44299.0,26.5,602.6,Night,Component_B,5.6,2.4,Good
100972,M001,2025-11-07,4.0,11.6,4.9,1,82.9,73.4,5.56,541.0,18,45064.0,39.4,365.9,Night,Component_C,4.8,1.9,Good
