Employee_ID,Age,Experience_Years,Monthly_Salary,Performance_Score,Training_Hours,Projects_Completed,Joining_Date,Department,Job_Level,Education_Level,Employment_Type,Work_Mode,Gender,Annual_Bonus,Performance_Review_Count,Leave_Days,Promoted
10883,31.0,3.5,41100.0,2.6,19.6,3,2023-06-12,Operations,Mid,Master,Full-Time,Hybrid,Male,1200,3,8,0
10884,43.0,18.3,51000.0,3.7,37.6,3,2021-09-19,Finance,Senior,High School,Full-Time,Remote,Female,4200,9,9,1
10885,40.0,17.8,59100.0,3.8,37.0,1,2020-06-17,Sales,Junior,High School,Full-Time,Office,Female,8700,11,20,1
10886,50.0,29.6,39700.0,2.6,31.7,4,2019-03-21,Sales,Mid,Master,Full-Time,Remote,Male,1200,16,6,0
10887,40.0,11.4,30500.0,3.3,40.5,4,2023-06-21,HR,Mid,Master,Full-Time,Hybrid,Female,2600,8,22,1
10888,32.0,9.5,113200.0,3.2,35.2,2,2020-06-21,Marketing,Senior,High School,Full-Time,Office,Male,11100,7,6,0
10889,40.0,18.4,42700.0,3.6,36.8,2,2023-01-21,Sales,Senior,Diploma,Full-Time,Remote,Male,6000,11,1,1
10890,44.0,24.5,52900.0,2.6,25.4,8,2018-08-25,Sales,Junior,Diploma,Full-Time,Remote,Male,3100,13,20,1
10891,42.0,22.1,82400.0,4.3,49.7,8,2024-03-20,Marketing,Junior,High School,Contract,Hybrid,Male,7000,14,13,1
10892,39.0,18.7,225600.0,4.0,28.5,6,2019-04-22,Operations,Senior,Bachelor,Full-Time,Hybrid,Male,33500,10,11,1
10893,44.0,19.6,33400.0,3.1,15.0,7,2020-09-09,Finance,Senior,High School,Full-Time,Hybrid,Female,4000,14,14,1
10894,44.0,16.3,65800.0,3.2,23.4,1,2023-07-31,HR,Junior,High School,Full-Time,Hybrid,Female,8200,8,5,0
10895,46.0,22.8,41400.0,3.3,29.8,6,2018-05-29,IT,Mid,Bachelor,Full-Time,Remote,Female,5000,14,9,0
10896,40.0,21.0,44300.0,2.9,49.9,5,2024-05-23,Operations,Senior,Master,Full-Time,Hybrid,Female,3900,12,17,0
10897,34.0,16.2,41200.0,3.1,34.4,7,2024-06-16,Sales,Junior,High School,Full-Time,Office,Male,3200,9,9,0
10898,36.0,16.1,35100.0,3.2,32.2,11,2019-03-22,Finance,Mid,Diploma,Part-Time,Office,Female,1900,11,8,0
10899,45.0,24.3,54100.0,4.5,16.3,1,2019-06-29,IT,Mid,Master,Full-Time,Hybrid,Female,4400,13,18,1
10900,28.0,7.1,30500.0,4.1,46.8,5,2018-09-22,Operations,Senior,Master,Full-Time,Hybrid,Male,700,4,12,1
10901,38.0,14.3,80300.0,4.1,25.2,5,2021-01-18,Operations,Senior,High School,Contract,Hybrid,Male,2600,8,14,0
10902,32.0,9.6,56200.0,3.7,33.5,5,2020-02-22,Marketing,Mid,Diploma,Full-Time,Office,Male,3200,6,5,1
10903,35.0,18.0,65100.0,2.6,57.2,3,2016-07-17,IT,Lead,Bachelor,Contract,Office,Female,4100,12,12,1
10904,45.0,20.2,45600.0,3.4,42.6,4,2021-01-14,Marketing,Junior,Bachelor,Full-Time,Hybrid,Male,5100,12,19,1
10905,37.0,19.8,47500.0,4.1,10.6,6,2020-08-22,Operations,Mid,Bachelor,Full-Time,Office,Male,2000,10,3,0
10906,35.0,12.0,61700.0,2.5,8.5,7,2018-04-24,Operations,Mid,Diploma,Full-Time,Office,Male,7600,10,7,1
10907,24.0,6.0,34500.0,3.8,34.0,7,2017-01-03,Operations,Junior,Master,Full-Time,Remote,Male,4300,4,18,1
10908,41.0,14.8,47700.0,5.0,16.8,2,2017-01-22,Finance,Mid,Master,Full-Time,Hybrid,Female,4600,7,14,1
10909,40.0,19.8,39000.0,4.1,44.7,5,2021-06-14,Operations,Junior,High School,Full-Time,Hybrid,Female,3300,13,8,1
10910,52.0,27.8,38500.0,4.4,35.6,8,2015-05-28,IT,Mid,Master,Full-Time,Hybrid,Male,3100,15,12,1
10911,33.0,6.8,23700.0,3.6,37.5,6,2020-04-09,HR,Mid,Master,Full-Time,Hybrid,Female,1800,5,10,0
10912,37.0,15.7,94000.0,4.1,24.4,8,2017-10-17,Finance,Senior,Bachelor,Full-Time,Office,Female,3000,11,1,1
10913,37.0,18.0,41800.0,2.9,61.1,4,2017-12-14,IT,Lead,Bachelor,Full-Time,Remote,Male,4400,9,12,1
10914,48.0,23.5,87600.0,4.0,77.6,4,2023-02-22,Sales,Junior,Bachelor,Full-Time,Office,Male,8300,14,4,1
10915,34.0,7.5,84300.0,3.9,30.8,3,2022-03-03,IT,Lead,Master,Full-Time,Hybrid,Female,1900,7,13,1
10916,37.0,14.7,32900.0,3.6,40.3,2,2019-09-30,IT,Lead,High School,Full-Time,Hybrid,Male,1500,8,4,1
10917,40.0,17.7,35600.0,4.3,36.5,4,2022-06-08,HR,Junior,Master,Full-Time,Office,Female,2700,10,16,1
10918,36.0,15.6,153200.0,3.0,31.1,5,2019-11-21,Finance,Lead,High School,Full-Time,Remote,Male,21000,9,11,1
10919,31.0,11.8,110800.0,3.3,22.5,5,2016-11-22,Sales,Mid,Master,Full-Time,Office,Female,16500,7,6,1
10920,37.0,14.8,54300.0,3.5,18.7,3,2022-01-01,,Senior,Diploma,Full-Time,Office,Female,6400,7,6,1
10921,44.0,27.6,61000.0,2.7,18.0,4,2022-03-18,Finance,Lead,Master,Contract,Hybrid,Female,7200,15,9,1
10922,27.0,5.7,42700.0,3.6,41.1,3,2024-12-23,,Senior,Diploma,Full-Time,Remote,Female,3200,3,11,1
10923,36.0,13.0,65400.0,2.2,27.2,9,2023-03-04,Sales,Mid,High School,Contract,Office,Male,6200,6,10,0
10924,29.0,2.2,41300.0,4.1,5.0,2,2020-09-23,Sales,Mid,Master,Full-Time,Hybrid,Male,2100,3,13,0
10925,45.0,22.2,24400.0,3.4,41.7,7,2019-10-12,HR,Mid,Master,Full-Time,Office,Female,2800,16,13,1
10926,23.0,0.0,32400.0,3.0,34.4,5,2020-11-03,Marketing,Mid,High School,Full-Time,Hybrid,Male,900,1,17,0
10927,31.0,11.9,55500.0,2.8,55.2,6,2019-12-11,HR,Junior,Bachelor,Full-Time,Hybrid,Male,4100,7,23,0
10928,38.0,17.4,35000.0,3.2,40.6,5,2024-03-17,Operations,Mid,Bachelor,Full-Time,Office,Female,4500,11,11,1
10929,48.0,22.5,53500.0,3.9,12.8,11,2015-09-21,Sales,Senior,Diploma,Contract,Office,Female,7900,13,11,1
10930,34.0,12.5,35800.0,3.8,5.0,3,2024-02-22,IT,Senior,Master,Full-Time,Office,Female,4000,8,14,1
10931,31.0,11.0,40200.0,2.9,24.2,3,2023-05-14,IT,Lead,Bachelor,Full-Time,Remote,Female,1800,6,8,1
10932,50.0,32.6,77400.0,2.8,25.6,5,2018-06-02,Finance,Junior,High School,Full-Time,Remote,Female,7300,18,5,1
10933,23.0,3.7,60700.0,3.9,49.1,5,2015-08-04,Finance,Senior,High School,Full-Time,Hybrid,Female,5600,7,8,1
10934,21.0,1.3,54800.0,2.9,34.9,3,2015-08-19,Marketing,Senior,Master,Full-Time,Remote,Female,8000,1,12,1
10935,39.0,17.2,78200.0,,52.0,6,2019-09-22,Marketing,Junior,Diploma,Full-Time,Hybrid,Male,10100,10,13,1
10936,31.0,10.2,66700.0,3.5,15.1,5,2022-05-25,Marketing,Mid,High School,Full-Time,Hybrid,Male,1800,6,22,0
10937,27.0,8.7,98100.0,3.6,49.5,6,2018-04-15,Marketing,Mid,Master,Full-Time,Hybrid,Female,4800,6,4,1
10938,41.0,15.0,45800.0,4.0,45.8,2,2024-12-13,IT,Lead,Diploma,Full-Time,Hybrid,Male,5900,8,13,1
10939,37.0,14.0,46300.0,2.5,5.0,5,2022-07-12,Sales,Lead,Bachelor,Full-Time,Office,Female,6800,11,10,1
10940,30.0,5.7,32700.0,2.1,54.8,6,2019-03-21,Operations,Senior,Master,Full-Time,Office,Female,1900,4,18,1
10941,25.0,4.1,46300.0,3.0,36.4,2,2019-10-13,Operations,Mid,Diploma,Full-Time,Remote,Male,5100,3,6,0
10942,42.0,23.7,80900.0,4.7,40.9,8,2016-12-07,Marketing,Junior,High School,Full-Time,Remote,Female,4900,13,16,1
10943,40.0,16.2,92500.0,4.8,22.0,5,2016-05-27,HR,Lead,Bachelor,Full-Time,Office,Male,2300,9,9,0
10944,34.0,4.8,80800.0,4.7,54.1,5,2023-09-11,Operations,Junior,High School,Full-Time,Hybrid,Female,10300,6,17,1
10945,50.0,26.8,26800.0,3.3,17.2,12,2020-03-11,Marketing,Mid,High School,Full-Time,Office,Female,3100,14,12,1
10946,26.0,6.7,84800.0,2.2,47.5,4,2018-01-29,IT,Junior,Bachelor,Full-Time,Office,Male,2300,4,16,1
10947,23.0,2.6,26400.0,1.8,47.3,7,2021-06-10,Finance,Lead,Master,Full-Time,Office,Female,1000,3,14,0
10948,29.0,8.3,78800.0,3.0,20.4,5,2020-04-20,HR,Junior,Master,Part-Time,Hybrid,Female,11800,6,7,0
10949,35.0,12.2,47500.0,3.3,64.8,3,2020-06-15,Marketing,Junior,Master,Full-Time,Office,Female,5000,7,2,1
10950,37.0,11.2,72800.0,4.3,38.5,8,2015-12-17,IT,Senior,High School,Contract,Office,Female,9000,9,19,1
10951,33.0,12.5,32300.0,4.0,44.8,3,2017-03-13,Finance,Junior,High School,Contract,Office,Male,2300,9,10,0
10952,38.0,13.5,87900.0,3.6,12.1,3,2016-03-26,Marketing,Lead,Master,Full-Time,Office,Male,7700,8,18,0
10953,25.0,9.6,30600.0,2.8,66.8,6,2018-07-16,IT,Mid,Master,Full-Time,Office,Male,3100,7,12,1
10954,47.0,26.7,42100.0,2.7,16.6,4,2024-06-05,IT,Lead,Bachelor,Full-Time,Office,Male,5300,15,17,0
10955,34.0,10.3,36900.0,3.6,50.4,7,2023-02-28,Sales,Senior,High School,Full-Time,Remote,Male,2400,6,7,1
10956,44.0,20.2,27300.0,3.9,20.1,5,2023-07-07,IT,Mid,Diploma,Full-Time,Hybrid,Male,2900,11,13,1
10957,38.0,15.7,57100.0,3.7,25.7,4,2017-06-20,Marketing,Lead,Master,Part-Time,Hybrid,Female,6900,11,28,1
10958,39.0,16.3,113300.0,2.7,46.8,3,2022-09-10,IT,Mid,Master,Part-Time,Hybrid,Male,14100,11,7,1
10959,40.0,21.4,159800.0,3.9,50.4,3,2022-08-12,HR,Mid,High School,Contract,Office,Male,13600,12,15,1
10960,39.0,17.6,57200.0,3.7,15.9,6,2015-03-04,IT,Junior,Master,Contract,Office,Female,4700,10,12,1
10961,40.0,15.8,86000.0,2.7,51.4,4,2019-11-24,IT,Junior,Master,Full-Time,Remote,Male,2900,10,14,1
10962,46.0,29.7,60400.0,2.9,50.7,3,2016-05-19,Operations,Senior,High School,Full-Time,Office,Female,5100,16,12,1
10963,37.0,15.1,67100.0,3.9,20.9,7,2023-03-12,HR,Junior,Master,Full-Time,Remote,Female,7500,9,3,0
10964,41.0,21.3,48000.0,3.2,59.0,2,2021-05-01,Marketing,Mid,Bachelor,Contract,Hybrid,Male,6700,14,14,1
10965,34.0,10.2,59500.0,4.5,13.1,7,2019-08-27,Finance,Mid,Diploma,Full-Time,Remote,Female,2200,7,14,1
10966,47.0,26.1,68200.0,3.8,25.6,3,2022-01-26,Sales,Senior,High School,Full-Time,Remote,Female,10000,15,20,1
10967,30.0,8.9,43600.0,3.1,42.2,6,2023-08-17,Operations,Junior,Bachelor,Full-Time,Remote,Male,2200,6,6,1
10968,49.0,21.3,53300.0,3.4,22.2,5,2019-07-12,Finance,Senior,High School,Full-Time,Office,Female,2300,13,13,1
10969,35.0,19.0,53700.0,3.4,39.0,4,2018-04-23,Marketing,Junior,High School,Full-Time,Office,Male,1900,10,6,1
10970,24.0,5.9,76500.0,2.9,38.6,3,2023-03-13,Marketing,Senior,High School,Contract,Office,Female,11400,4,17,1
10971,36.0,12.8,35900.0,2.8,32.2,4,2021-12-17,Operations,Senior,Diploma,Full-Time,Hybrid,Female,3300,7,16,0
10972,30.0,4.7,53900.0,3.9,47.5,6,2019-05-14,HR,Junior,Bachelor,Full-Time,Hybrid,Female,3000,7,11,1
10973,42.0,21.0,118200.0,4.0,31.6,6,2024-06-03,Finance,Senior,Diploma,Full-Time,Office,Male,7200,14,5,1
10974,30.0,8.3,87600.0,3.8,38.5,3,2023-01-29,IT,Senior,High School,Full-Time,Hybrid,Female,12600,6,12,1
10975,31.0,10.1,94300.0,4.5,52.2,3,2020-01-13,HR,Senior,Master,Contract,Office,Male,12900,7,15,1
10976,21.0,0.0,55500.0,3.0,46.9,4,2017-02-02,HR,Mid,Diploma,Full-Time,Hybrid,Male,3600,1,17,1
10977,31.0,10.5,62500.0,4.6,46.8,7,2022-12-12,Sales,Junior,Master,Contract,Hybrid,Male,1800,8,5,1
10978,21.0,3.3,82100.0,2.8,17.8,5,2021-07-06,HR,Lead,High School,Full-Time,Remote,Female,10500,5,7,0
10979,22.0,1.7,102700.0,2.7,42.9,6,2024-08-12,Finance,Senior,Master,Contract,Hybrid,Female,14300,7,7,1
10980,41.0,15.9,25200.0,2.2,21.8,4,2024-01-23,Marketing,Junior,Diploma,Full-Time,Remote,Female,3200,9,11,1
10981,41.0,23.1,32500.0,3.1,15.8,2,2023-01-30,Operations,Lead,Bachelor,Full-Time,Remote,Male,4500,14,9,1
10982,38.0,20.9,92900.0,3.0,33.9,4,2021-05-28,Sales,Lead,Master,Full-Time,Hybrid,Male,8800,11,16,1
10983,27.0,14.5,49200.0,3.8,21.4,6,2016-03-01,Operations,Mid,Diploma,Full-Time,Office,Male,6400,10,15,1
10984,35.0,9.6,42000.0,3.6,46.9,6,2021-05-31,Operations,Junior,Bachelor,Full-Time,Office,Male,6000,8,16,0
10985,35.0,13.7,33300.0,2.6,47.2,7,2017-04-12,IT,Mid,High School,Full-Time,Remote,Female,4500,7,18,1
10986,26.0,0.0,44100.0,3.1,6.5,6,2016-05-14,Finance,Lead,Bachelor,Full-Time,Hybrid,Male,4200,3,5,1
10987,47.0,26.7,31400.0,3.1,22.6,2,2024-12-06,IT,Junior,High School,Contract,Office,Male,3700,16,11,1
10988,42.0,18.4,126900.0,2.2,13.1,6,2017-04-24,HR,Mid,Diploma,Part-Time,Office,Female,14400,12,13,0
10989,33.0,16.8,54500.0,2.7,28.1,5,2022-05-24,Finance,Senior,Diploma,Contract,Office,Female,6800,11,8,1
10990,35.0,10.7,53700.0,2.9,41.8,3,2017-11-26,Operations,Junior,Bachelor,Full-Time,Office,Male,2700,6,12,1
10991,37.0,9.9,69600.0,4.4,31.4,6,2019-03-30,Sales,Mid,Diploma,Full-Time,Office,Female,1400,8,14,1
10992,21.0,0.0,80800.0,3.5,26.2,6,2022-05-05,Operations,Junior,Diploma,Full-Time,Hybrid,Male,7000,1,9,0
10993,33.0,5.1,80300.0,3.9,54.5,11,2018-11-21,Sales,Mid,High School,Full-Time,Office,Female,9600,3,12,0
10994,30.0,10.3,84500.0,2.4,5.0,5,2017-01-19,IT,Mid,Diploma,Full-Time,Remote,Female,3100,9,10,0
10995,27.0,0.0,42700.0,4.2,53.6,7,2021-09-09,Marketing,Junior,Master,Contract,Hybrid,Female,3800,1,15,1
10996,33.0,11.1,48800.0,4.3,26.8,5,2019-05-10,Operations,Senior,High School,Full-Time,Remote,Male,3000,7,17,0
10997,49.0,20.8,74800.0,2.0,33.8,4,2020-05-01,Sales,Mid,Master,Full-Time,Office,Female,9600,14,15,0
10998,40.0,17.0,44500.0,2.9,27.1,1,2017-11-11,IT,Senior,Bachelor,Full-Time,Hybrid,Male,1500,10,19,0
10999,30.0,12.9,54900.0,3.7,58.1,7,2024-05-04,Marketing,Senior,Master,Full-Time,Office,Male,7100,9,0,1
11000,40.0,19.1,64500.0,3.9,16.5,5,2016-05-09,Finance,Junior,Diploma,Full-Time,Remote,Female,6400,13,10,1
11001,46.0,21.4,75300.0,2.9,35.2,4,2024-07-06,Sales,Junior,Bachelor,Full-Time,Office,Male,10500,13,6,1
11002,42.0,19.9,27000.0,3.2,42.9,6,2018-05-11,Sales,Junior,Diploma,Part-Time,Remote,Male,3800,11,20,1
11003,35.0,13.1,73200.0,3.0,10.8,1,2023-02-21,Operations,Mid,Bachelor,Part-Time,Remote,Female,9200,9,6,1
11004,30.0,9.4,50100.0,3.5,21.2,3,2017-08-07,Operations,Senior,Bachelor,Full-Time,Hybrid,Female,4500,6,19,1
11005,41.0,14.9,73000.0,4.2,32.8,5,2018-10-01,IT,Senior,High School,Contract,Office,Male,2800,12,10,0
11006,38.0,17.8,75000.0,2.9,21.7,8,2017-11-04,Sales,Senior,Master,Part-Time,Hybrid,Male,3700,13,8,1
11007,42.0,11.9,104600.0,4.1,22.8,5,2017-11-19,IT,Senior,Diploma,Full-Time,Hybrid,Male,7800,8,13,1
11008,40.0,16.1,94500.0,2.9,29.8,2,2023-06-28,Sales,Junior,Bachelor,Full-Time,Hybrid,Male,10800,11,22,0
11009,43.0,19.5,94300.0,2.8,44.7,11,2019-11-23,IT,Mid,High School,Full-Time,Office,Female,8600,11,8,1
11010,31.0,10.9,98000.0,4.0,29.9,8,2021-01-16,Sales,Junior,Bachelor,Full-Time,Hybrid,Male,7500,9,13,1
11011,46.0,24.1,61800.0,4.0,51.2,3,2019-07-11,Finance,Junior,Master,Full-Time,Office,Female,5100,16,14,1
11012,37.0,10.8,55700.0,4.0,20.0,7,2022-06-10,Operations,Mid,Bachelor,Full-Time,Hybrid,Male,6500,7,7,1
11013,52.0,27.0,78000.0,2.5,16.2,5,2016-09-11,Finance,Mid,Master,Full-Time,Office,Male,1900,16,9,1
11014,29.0,7.6,73700.0,3.1,63.9,3,2016-09-18,IT,Mid,Bachelor,Contract,Remote,Female,5700,8,9,1
11015,49.0,26.8,48600.0,4.0,25.1,10,2015-09-29,Finance,Junior,Master,Full-Time,Hybrid,Female,4600,15,13,1
11016,37.0,13.3,64700.0,3.4,15.3,6,2016-02-24,IT,Mid,Diploma,Full-Time,Hybrid,Female,6200,8,5,0
11017,30.0,6.6,54200.0,2.6,8.9,7,2020-08-09,Operations,Junior,Master,Full-Time,Office,Male,5400,4,12,1
11018,31.0,11.1,39100.0,3.7,51.1,2,2022-12-07,IT,Mid,Master,Full-Time,Remote,Female,1100,7,6,0
11019,32.0,8.4,92200.0,2.9,29.9,4,2016-05-03,Operations,Mid,Diploma,Full-Time,Office,Male,8500,5,11,1
11020,38.0,15.7,56200.0,4.7,31.2,8,2021-02-01,HR,Junior,Master,Full-Time,Hybrid,Male,5100,10,6,1
11021,39.0,23.5,124800.0,4.5,32.6,6,2024-01-16,Finance,Mid,Bachelor,Full-Time,Remote,Female,16400,14,19,1
11022,30.0,3.7,28700.0,3.8,50.2,4,2017-03-06,HR,Junior,Bachelor,Full-Time,Office,Male,3400,3,13,0
11023,35.0,7.4,44000.0,4.4,32.3,7,2018-09-03,Operations,Mid,Bachelor,Full-Time,Hybrid,Male,1100,6,8,1
11024,52.0,32.4,55700.0,3.4,70.2,5,2022-09-10,Operations,Junior,Diploma,Full-Time,Office,Male,5100,18,20,1
11025,49.0,25.0,86700.0,3.9,37.0,5,2016-04-11,HR,Lead,Master,Full-Time,Hybrid,Female,9500,14,4,1
11026,38.0,15.0,64500.0,4.4,50.9,4,2016-03-15,Operations,Junior,Master,Full-Time,Hybrid,Male,6200,10,12,1
11027,35.0,10.7,62300.0,3.6,47.1,7,2023-07-25,Sales,Lead,Bachelor,Full-Time,Remote,Male,6700,10,14,1
11028,36.0,13.2,35000.0,3.2,34.5,7,2018-09-16,IT,Mid,Master,Full-Time,Office,Male,1200,8,10,1
11029,40.0,22.8,34600.0,2.2,26.2,5,2015-09-30,Marketing,Mid,Bachelor,Full-Time,Office,Male,1500,14,11,1
11030,27.0,7.4,62600.0,3.3,40.0,2,2022-07-12,HR,Senior,Bachelor,Full-Time,Remote,Female,6000,7,9,0
11031,33.0,13.6,31900.0,4.0,42.7,5,2017-11-10,Sales,Senior,Bachelor,Full-Time,Remote,Female,4000,9,8,1
11032,22.0,0.0,44500.0,4.1,26.4,1,2021-01-21,Finance,Junior,Diploma,Part-Time,Office,Male,1000,2,16,0
11033,38.0,12.5,67200.0,3.8,37.5,3,2019-02-24,Marketing,Junior,High School,Full-Time,Office,Male,5200,8,12,0
11034,40.0,9.5,37100.0,3.0,53.5,11,2023-01-09,Operations,Senior,High School,Contract,Hybrid,Male,5500,6,14,0
11035,31.0,6.6,104500.0,2.0,66.0,4,2024-07-21,IT,Junior,Master,Full-Time,Hybrid,Male,12500,6,15,1
11036,48.0,28.9,89700.0,3.1,47.8,6,2023-04-28,Sales,Mid,Bachelor,Full-Time,Office,Female,7000,17,9,1
11037,25.0,4.6,29300.0,3.2,62.9,5,2017-08-13,Marketing,Lead,High School,Part-Time,Hybrid,Female,1000,3,8,1
11038,23.0,0.3,37900.0,3.2,25.6,11,2018-07-14,IT,Mid,High School,Contract,Hybrid,Female,2500,2,8,1
11039,37.0,14.9,22000.0,3.8,45.5,5,2024-05-02,IT,Junior,Master,Full-Time,Office,Female,900,11,12,1
11040,43.0,18.9,40200.0,4.8,55.1,7,2020-04-03,Marketing,Junior,Diploma,Full-Time,Hybrid,Female,5600,11,22,1
11041,48.0,26.6,74700.0,3.5,21.6,6,2023-01-11,Sales,Junior,Master,Full-Time,Hybrid,Female,8200,17,12,1
11042,31.0,11.3,46600.0,3.2,27.7,6,2015-07-07,Operations,Mid,Master,Full-Time,Hybrid,Male,6100,7,0,0
11043,44.0,17.2,66100.0,3.2,61.1,7,2019-02-07,Marketing,Mid,Bachelor,Contract,Hybrid,Male,9000,14,13,0
11044,35.0,13.9,29900.0,3.5,20.4,6,2015-07-27,HR,Mid,Diploma,Full-Time,Office,Male,3000,9,14,1
11045,34.0,14.8,75700.0,2.8,14.9,5,2015-03-15,IT,Junior,Master,Full-Time,Hybrid,Female,1600,11,17,0
11046,42.0,18.8,44000.0,3.5,57.9,2,2022-06-14,Finance,Junior,High School,Full-Time,Remote,Male,4100,11,18,0
11047,40.0,20.1,55300.0,3.7,53.0,3,2016-11-03,Operations,Lead,High School,Full-Time,Hybrid,Male,6900,11,26,1
11048,22.0,8.4,53000.0,3.5,41.5,2,2024-06-27,Marketing,Junior,Master,Full-Time,Hybrid,Male,3200,5,12,1
11049,47.0,24.7,33100.0,3.7,34.3,4,2021-12-12,Marketing,Mid,Bachelor,Full-Time,Hybrid,Female,4700,14,13,1
11050,46.0,25.2,34700.0,3.7,28.4,6,2022-03-04,IT,Junior,Bachelor,Full-Time,Office,Female,5200,14,14,1
11051,30.0,5.8,81000.0,2.2,39.2,2,2017-11-15,IT,Junior,Master,Contract,Office,Male,7400,5,10,0
11052,38.0,16.5,64500.0,3.8,58.7,6,2017-05-23,Marketing,Lead,Diploma,Full-Time,Remote,Male,5700,9,11,0
11053,39.0,18.4,83700.0,2.9,38.6,6,2024-11-17,Finance,Junior,Bachelor,Contract,Hybrid,Female,8800,12,8,1
11054,37.0,15.6,62600.0,2.6,67.5,7,2019-11-29,IT,Mid,High School,Full-Time,Remote,Female,5900,11,10,1
11055,31.0,5.9,58200.0,2.6,21.5,5,2020-02-25,IT,Mid,Diploma,Part-Time,Office,Male,2400,5,11,0
11056,30.0,8.6,27600.0,3.7,34.7,2,2016-05-29,HR,Mid,Master,Full-Time,Office,Female,1500,7,14,1
11057,35.0,17.4,49400.0,3.2,29.4,2,2019-12-29,Sales,Senior,Diploma,Contract,Remote,Female,2300,11,14,1
11058,44.0,23.3,54400.0,2.2,18.7,7,2024-02-11,HR,Junior,Bachelor,Full-Time,Office,Male,1600,17,6,0
11059,39.0,19.9,120100.0,3.7,32.7,3,2015-10-07,Finance,Junior,Bachelor,Full-Time,Remote,Male,4600,11,5,1
11060,32.0,9.3,72400.0,2.4,41.3,8,2022-11-05,Sales,Junior,High School,Full-Time,Office,Male,10600,8,10,0
11061,41.0,21.2,101700.0,3.5,42.9,3,2023-03-06,Marketing,Mid,Master,Contract,Remote,Female,9400,14,20,1
11062,21.0,0.0,69800.0,3.6,67.6,3,2017-01-29,Finance,Mid,Diploma,Full-Time,Remote,Male,2500,2,14,0
11063,44.0,19.1,41400.0,4.0,42.0,6,2016-07-09,Finance,Lead,Diploma,Full-Time,Hybrid,Male,4700,10,13,1
11064,21.0,0.0,57600.0,4.6,52.3,6,2017-11-22,HR,Junior,Diploma,Full-Time,Hybrid,Female,4700,1,16,1
11065,32.0,7.0,60500.0,,36.0,4,2024-03-19,Sales,Senior,Diploma,Full-Time,Hybrid,Female,3000,8,6,1
11066,26.0,2.1,37800.0,3.4,60.2,5,2024-04-02,Finance,Junior,High School,Part-Time,Remote,Male,5400,4,16,0
11067,25.0,3.6,47200.0,3.2,71.0,7,2015-10-18,Sales,Junior,High School,Full-Time,Hybrid,Male,2300,2,9,1
11068,44.0,22.9,50700.0,3.7,43.0,5,2017-02-23,Operations,Senior,High School,Full-Time,Remote,Male,1700,14,4,1
11069,31.0,5.4,104500.0,3.6,20.1,5,2022-11-13,Marketing,Lead,Bachelor,Full-Time,Office,Female,4900,6,11,1
11070,38.0,19.2,23900.0,3.2,26.8,5,2024-03-29,Sales,Junior,High School,Full-Time,Hybrid,Female,3300,13,17,1
11071,35.0,14.7,89100.0,3.1,39.2,4,2023-07-12,HR,Junior,High School,Contract,Office,Male,11700,8,13,1
11072,39.0,14.9,37800.0,2.6,41.8,6,2024-12-06,HR,Mid,Master,Full-Time,Office,Male,5200,10,11,1
11073,36.0,9.4,31800.0,4.1,45.5,2,2023-04-07,Finance,Senior,Master,Part-Time,Hybrid,Female,4400,6,8,0
11074,25.0,2.6,88200.0,3.7,41.9,4,2019-06-11,Sales,Senior,Master,Full-Time,Office,Female,2700,2,11,1
11075,43.0,19.7,73700.0,4.0,35.1,5,2017-01-11,HR,Junior,Master,Full-Time,Office,Male,8300,10,23,1
11076,31.0,9.3,90800.0,3.2,25.5,7,2024-09-21,IT,Senior,High School,Part-Time,Hybrid,Female,9700,8,16,1
11077,23.0,0.0,75800.0,2.9,41.0,3,2015-03-24,HR,Mid,High School,Full-Time,Remote,Female,11300,1,12,1
11078,32.0,4.0,125400.0,2.6,62.8,9,2023-12-20,Marketing,Mid,Bachelor,Full-Time,Hybrid,Male,14200,3,7,1
11079,47.0,23.8,68800.0,3.7,50.3,2,2020-07-04,IT,Junior,Diploma,Full-Time,Office,Female,8500,13,2,1
11080,42.0,19.1,51700.0,2.7,43.0,3,2022-05-13,Sales,Junior,Diploma,Full-Time,Remote,Female,5800,14,6,0
11081,32.0,11.9,63100.0,4.7,50.4,6,2018-03-07,Operations,Lead,Master,Full-Time,Hybrid,Female,6400,7,10,1
11082,32.0,7.9,90400.0,2.5,29.4,5,2015-03-24,Finance,Mid,Bachelor,Full-Time,Office,Female,8300,4,7,1
11083,32.0,15.0,40300.0,3.6,27.4,7,2019-09-07,IT,Junior,High School,Full-Time,Hybrid,Male,5900,12,4,1
11084,52.0,24.3,42400.0,4.5,23.8,2,2016-10-09,HR,Senior,Diploma,Full-Time,Office,Female,6000,14,11,1
11085,38.0,19.9,48600.0,3.8,33.1,8,2022-04-20,Finance,Senior,Master,Full-Time,Office,Female,3700,11,5,1
11086,38.0,15.3,23700.0,3.5,28.7,7,2015-05-31,Operations,Mid,Master,Full-Time,Office,Male,1300,11,14,1
11087,43.0,23.6,58100.0,2.7,53.1,2,2017-08-01,Operations,Mid,Diploma,Part-Time,Office,Female,5000,16,16,1
11088,37.0,15.2,25900.0,2.4,27.9,6,2019-10-24,Finance,Mid,Diploma,Contract,Hybrid,Male,3000,12,20,1
11089,33.0,14.4,56200.0,3.9,23.0,3,2017-05-09,Finance,Junior,Diploma,Full-Time,Hybrid,Female,4100,8,7,1
